"geneID","spearman_rho","pvalue","padj","fdr","module_size"
"Vitvi00g04799",-0.744243775087128,1.96069126299186e-07,0.000833685925024138,6.63723534252229e-07,27
"Vitvi00g04812",0.730689861642868,4.20057585720466e-07,0.00178608485448342,1.28773241130744e-06,3
"Vitvi00g04822",0.372476494209687,0.0252748166470031,1,0.0277840021672848,143
"Vitvi00g04823",0.416827510782546,0.0114392506999706,1,0.013167215478147,3
"Vitvi00g04849",-0.478898349698169,0.00312849885508842,1,0.00392864061778971,9
"Vitvi00g04860",-0.517435182162141,0.00123020463625639,1,0.00177076171745504,220
"Vitvi00g04868",0.74411429702662,1.97545236237612e-07,0.000839962344482327,6.63723534252229e-07,4
"Vitvi00g04869",-0.527238881325001,0.000953013587393213,1,0.00138632014149707,3
"Vitvi01g00002",-0.884224678378342,8.74713631353133e-13,3.71928236051352e-09,8.26507191225227e-11,558
"Vitvi01g00012",-0.469223635562852,0.00389036020229628,1,0.00480587204537007,3
"Vitvi01g00025",0.440199493156902,0.00721598030084792,1,0.00852761207315328,88
"Vitvi01g00033",-0.420850064886269,0.010590608809886,1,0.0122069039467702,34
"Vitvi01g00036",-0.169818615504,0.322091724033235,1,0.325073346923645,5
"Vitvi01g00050",-0.652314954998581,1.62645051497972e-05,0.0691566758969376,3.53923622809303e-05,22
"Vitvi01g00052",-0.858025428648613,2.27373223068884e-11,9.66790944488895e-08,4.83395472244448e-10,850
"Vitvi01g00061",-0.506902167039959,0.00160500448368189,1,0.00227406833209443,145
"Vitvi01g00066",-0.701470675600752,1.87969052288908e-06,0.00799244410332437,4.95809187551139e-06,54
"Vitvi01g00083",0.750289519408583,1.37448227308174e-07,0.000584429862514355,4.85406862553457e-07,35
"Vitvi01g00088",0.750289519408583,1.37448227308174e-07,0.000584429862514355,4.85406862553457e-07,13
"Vitvi01g00091",-0.449874207292219,0.00590725996608227,1,0.00705354377303617,14
"Vitvi01g00104",-0.819760771205674,9.62256253728296e-10,4.09151359085271e-06,8.93343578788802e-09,194
"Vitvi01g00145",0.478898349698169,0.00312849885508842,1,0.00392864061778971,47
"Vitvi01g00148",0.77827403424317,2.30775712609656e-08,9.81258330016255e-05,1.21895444722517e-07,42
"Vitvi01g00156",0.247812472266876,0.145049628712177,1,0.148901743429304,25
"Vitvi01g00160",0.645746403000758,2.10820008752171e-05,0.0896406677214233,4.30964748660689e-05,41
"Vitvi01g00162",0.343452351803737,0.0402822983143647,1,0.043165406359042,3
"Vitvi01g00188",0.440199493156902,0.00721598030084792,1,0.00852761207315328,3
"Vitvi01g00191",-0.459931790092022,0.00476855920312591,1,0.00583954618349504,17
"Vitvi01g00217",-0.685449684397965,3.97377629357963e-06,0.0168964968003006,9.63312246311321e-06,5
"Vitvi01g00218",-0.624667316958334,4.65806478869314e-05,0.198060914815232,8.83805956337494e-05,13
"Vitvi01g00222",-0.596032931351327,0.000125192354329375,0.532317890608501,0.000213353863971343,346
"Vitvi01g00228",-0.39182592248032,0.0181099832764267,1,0.0201791532734188,13
"Vitvi01g00230",-0.609132556216191,8.05930710257105e-05,0.342681738001321,0.000143082145303266,208
"Vitvi01g00232",-0.57638349405403,0.000234110207241294,0.995436601189981,0.000379647826540801,3
"Vitvi01g00234",-0.419187995675658,0.0109345409920775,1,0.0125964964232765,12
"Vitvi01g00241",-0.804340628691506,3.42082056998738e-09,1.45453290635863e-05,2.23774293285944e-08,667
"Vitvi01g00243",-0.420850064886269,0.010590608809886,1,0.0122069039467702,484
"Vitvi01g00258",-0.884224678378342,8.74713631353133e-13,3.71928236051352e-09,8.26507191225227e-11,849
"Vitvi01g00271",0.834311493091303,2.59159644346565e-10,1.10194680776159e-06,3.2434929200962e-09,6
"Vitvi01g00279",0.57399680266734,0.000251925466762095,1,0.000406214290736604,23
"Vitvi01g00280",-0.678679836599203,5.37727468533649e-06,0.0228641719620508,1.26601173654766e-05,577
"Vitvi01g00284",-0.706214555739967,1.4919087330318e-06,0.00634359593285121,3.98717531920252e-06,368
"Vitvi01g00286",-0.826554464746446,5.29455877613902e-10,2.25124639161431e-06,5.62811597903578e-09,12
"Vitvi01g00290",0.846672420432397,7.67037634075461e-11,3.26144402008886e-07,1.0799483510228e-09,39
"Vitvi01g00291",-0.411175350750953,0.0127285678576514,1,0.0145021089310648,517
"Vitvi01g00300",0.821346479026993,8.38891382746122e-10,3.56696615943651e-06,8.03370756629859e-09,103
"Vitvi01g00318",-0.39182592248032,0.0181099832764267,1,0.0201791532734188,246
"Vitvi01g00325",-0.824392187992147,6.42105911361328e-10,2.73023433510837e-06,6.32561203259186e-09,408
"Vitvi01g00329",-0.731709666055489,3.97281655814094e-07,0.00168924160052153,1.22320173824875e-06,5
"Vitvi01g00332",-0.602582743783759,0.000100689603007756,0.428132191988977,0.000173966758223883,29
"Vitvi01g00337",0.845199937507649,8.91644859627693e-11,3.79127394313695e-07,1.23494265248761e-09,48
"Vitvi01g00340",-0.459548921427535,0.00480814938579871,1,0.00583954618349504,20
"Vitvi01g00346",0.736808688118594,2.99503258679437e-07,0.00127348785590497,9.61122910116962e-07,17
"Vitvi01g00355",0.237030496315255,0.163946637501507,1,0.167572380446252,5
"Vitvi01g00358",0.611372745366224,7.45995199994652e-05,0.317197159037726,0.000134805422455472,77
"Vitvi01g00371",-0.459548921427535,0.00480814938579871,1,0.00583954618349504,4
"Vitvi01g00379",-0.6297292247934,3.87111621423616e-05,0.164599861429322,7.41774950109607e-05,38
"Vitvi01g00381",-0.596032931351327,0.000125192354329375,0.532317890608501,0.000213353863971343,57
"Vitvi01g00384",-0.430524779021586,0.00876561976487687,1,0.0102336722762628,5
"Vitvi01g00388",0.768947979567536,4.29873397412545e-08,0.000182782168579814,2.12652761806449e-07,15
"Vitvi01g00391",-0.552471922567315,0.000476236747738388,1,0.000728926800354079,503
"Vitvi01g00393",0.324102923533104,0.0538052002373616,1,0.0569103759724531,3
"Vitvi01g00394",-0.771433338085278,3.65240298083631e-08,0.00015530017474516,1.83136998520236e-07,5
"Vitvi01g00397",-0.469223635562852,0.00389036020229628,1,0.00480587204537007,31
"Vitvi01g00402",-0.77807802012742,2.3388390725782e-08,9.94474373660252e-05,1.2323102523671e-07,658
"Vitvi01g00407",0.351573041633746,0.0354971658889759,1,0.0382498604561392,16
"Vitvi01g00437",0.681739249837065,4.69487569835134e-06,0.0199626114693899,1.12655820933351e-05,13
"Vitvi01g00442",-0.251123601166961,0.139579734523285,1,0.143390440007975,4
"Vitvi01g00449",-0.372476494209687,0.0252748166470032,1,0.0277840021672848,5
"Vitvi01g00457",-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05,31
"Vitvi01g00463",0.866359712001401,8.69442361037607e-12,3.69686891913191e-08,2.0768926511977e-10,14
"Vitvi01g00466",-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05,242
"Vitvi01g00477",0.727071795148225,5.10902637354983e-07,0.00217235801403339,1.54286790769417e-06,39
"Vitvi01g00481",0.484754956984147,0.00273340432550801,1,0.00378580950881436,5
"Vitvi01g00483",0.74411429702662,1.97545236237612e-07,0.000839962344482327,6.63723534252229e-07,4
"Vitvi01g00497",-0.540331958421819,0.000669447517114842,1,0.000998418394518523,270
"Vitvi01g00499",0.45840208347309,0.00492844071882756,1,0.00597369724528357,88
"Vitvi01g00503",-0.664410597026749,9.921346398573e-06,0.0421855648867324,2.23633851687238e-05,6
"Vitvi01g00508",0.79265093407849,8.32546017663435e-09,3.53998566710493e-05,4.90982755493055e-08,79
"Vitvi01g00513",-0.596032931351327,0.000125192354329375,0.532317890608501,0.000213353863971343,102
"Vitvi01g00518",-0.555283502672075,0.000439300711880711,1,0.000677760024280401,452
"Vitvi01g00519",0.478898349698169,0.00312849885508842,1,0.00392864061778971,13
"Vitvi01g00521",-0.718452208691418,8.04722692970984e-07,0.00342168089051262,2.29335180329264e-06,12
"Vitvi01g00528",-0.628781993513488,4.00851400439236e-05,0.170442015466763,7.66375968825374e-05,112
"Vitvi01g00537",-0.552471922567315,0.000476236747738388,1,0.000728926800354079,497
"Vitvi01g00541",-0.814115601609632,1.55170655744904e-09,6.59785628227331e-06,1.13952612819919e-08,628
"Vitvi01g00542",-0.814115601609632,1.55170655744904e-09,6.59785628227331e-06,1.13952612819919e-08,604
"Vitvi01g00543",-0.631396482934074,3.63959573998368e-05,0.154755610864106,6.99618493960706e-05,591
"Vitvi01g00555",0.538122002500631,0.00071128356377806,1,0.00105305630681905,10
"Vitvi01g00556",0.731727210389712,3.96899963641175e-07,0.00168761864540227,1.22320173824875e-06,12
"Vitvi01g00558",0.791489119606218,9.06690774170307e-09,3.85524917177215e-05,5.25954866544631e-08,7
"Vitvi01g00567",-0.782777945998297,1.69065981695937e-08,7.18868554171123e-05,9.15756119963214e-08,72
"Vitvi01g00587",-0.478898349698169,0.00312849885508842,1,0.00392864061778971,118
"Vitvi01g00588",0.657661183679129,1.31078878160574e-05,0.0557347389938761,2.88781031056353e-05,32
"Vitvi01g00593",-0.866758511891856,8.29025229610732e-12,3.52501527630483e-08,2.0768926511977e-10,477
"Vitvi01g00598",-0.624221522900733,4.73386834040076e-05,0.20128408183384,8.85543694825518e-05,549
"Vitvi01g00608",-0.571208070331638,0.00027427150802485,1,0.000439578760694182,4
"Vitvi01g00609",-0.304753495262471,0.0707229426338605,1,0.0740492371532073,3
"Vitvi01g00610",-0.798754929881148,5.27034919958902e-09,2.24095247966525e-05,3.23837063535441e-08,506
"Vitvi01g00611",-0.5614023291478,0.000367600094481337,1,0.000576553154457634,4
"Vitvi01g00612",-0.810609462037573,2.07116021341928e-09,8.80657322745878e-06,1.46532000456885e-08,13
"Vitvi01g00635",0.581171762700682,0.000201731083518181,0.857760567119306,0.000330543571144243,53
"Vitvi01g00636",-0.550184244324302,0.000508303496349478,1,0.000769696035070506,224
"Vitvi01g00638",-0.638571442967416,2.77964224488528e-05,0.118190388252522,5.50234582181201e-05,276
"Vitvi01g00652",0.053210927744241,0.757917561540452,1,0.759346246859095,90
"Vitvi01g00653",0.57399680266734,0.000251925466762095,1,0.000406214290736604,11
"Vitvi01g00656",-0.808995377700137,2.36091949141347e-09,1.00386296774901e-05,1.62437373422169e-08,410
"Vitvi01g00676",-0.401500636615636,0.0152203400780548,1,0.017125399844374,7
"Vitvi01g00687",-0.664912477028821,9.71526371442021e-06,0.0413093013137147,2.19263807397637e-05,5
"Vitvi01g00693",-0.609871602834049,7.8569440725387e-05,0.334077261964345,0.000140723362242774,32
"Vitvi01g00695",-0.750289519408583,1.37448227308175e-07,0.000584429862514362,4.85406862553457e-07,303
"Vitvi01g00697",-0.478898349698169,0.00312849885508842,1,0.00392864061778971,6
"Vitvi01g00710",-0.563283869189166,0.00034775734695725,1,0.000546035538870837,461
"Vitvi01g00711",0.343452351803737,0.0402822983143647,1,0.043165406359042,54
"Vitvi01g00714",0.609871602834049,7.8569440725387e-05,0.334077261964345,0.000140723362242774,69
"Vitvi01g00732",0.449874207292219,0.00590725996608226,1,0.00705354377303617,3
"Vitvi01g00733",-0.700887740352874,1.93323218581868e-06,0.00822010325410102,5.0092036892755e-06,5
"Vitvi01g00735",0.478898349698169,0.00312849885508842,1,0.00392864061778971,46
"Vitvi01g00739",-0.730689861642868,4.20057585720466e-07,0.00178608485448342,1.28773241130744e-06,5
"Vitvi01g00745",-0.372476494209687,0.0252748166470032,1,0.0277840021672848,455
"Vitvi01g00747",-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,365
"Vitvi01g00770",-0.353127065939054,0.0346365270501543,1,0.0373414079658357,8
"Vitvi01g00784",-0.765761034128769,5.28218853687821e-08,0.000224598656588062,2.54070878493282e-07,254
"Vitvi01g00790",-0.478898349698169,0.00312849885508842,1,0.00392864061778971,58
"Vitvi01g00799",-0.701115533676863,1.91214561505384e-06,0.00813044315520891,5.00334963397471e-06,402
"Vitvi01g00801",-0.745986927832182,1.77160876753437e-07,0.000753288047955612,6.07490361254526e-07,7
"Vitvi01g00810",-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,507
"Vitvi01g00813",-0.788514482062159,1.1253109875189e-08,4.78482231893036e-05,6.34591819486785e-08,654
"Vitvi01g00833",-0.495072242300581,0.00214236521236232,1,0.00299747840834635,3
"Vitvi01g00842",-0.808995377700137,2.36091949141347e-09,1.00386296774901e-05,1.62437373422169e-08,517
"Vitvi01g00845",0.868787174624001,6.49185995576596e-12,2.76033885319169e-08,2.0768926511977e-10,4
"Vitvi01g00849",0.465036682702683,0.00426699202659306,1,0.00524674670245048,31
"Vitvi01g00859",-0.624221522900733,4.73386834040076e-05,0.20128408183384,8.85543694825518e-05,158
"Vitvi01g00860",-0.829476273338115,4.06241215706204e-10,1.72733764918278e-06,4.56967632058936e-09,181
"Vitvi01g00864",-0.868407732077501,6.7977576335573e-12,2.89040654578856e-08,2.0768926511977e-10,168
"Vitvi01g00883",-0.624221522900733,4.73386834040076e-05,0.20128408183384,8.85543694825518e-05,8
"Vitvi01g00889",0.645746403000758,2.10820008752171e-05,0.0896406677214233,4.30964748660689e-05,9
"Vitvi01g00900",-0.759552352981529,7.81948005924383e-08,0.000332484292119048,3.59442477966538e-07,670
"Vitvi01g00909",-0.236773681100278,0.164417351185096,1,0.167932399048529,6
"Vitvi01g00918",0.67562042336134,6.14911937888496e-06,0.0261460555990189,1.43344603064796e-05,29
"Vitvi01g00932",-0.130608640826773,0.447699103241463,1,0.449921197585134,53
"Vitvi01g00940",0.6636595629116,1.0237182743879e-05,0.0435285010269736,2.29338783071517e-05,23
"Vitvi01g00944",-0.791767757550269,8.88371210092691e-09,3.77735438531412e-05,5.16737946007409e-08,6
"Vitvi01g00955",-0.343452351803737,0.0402822983143647,1,0.043165406359042,98
"Vitvi01g00958",-0.631396482934074,3.63959573998368e-05,0.154755610864106,6.99618493960706e-05,75
"Vitvi01g00964",-0.631396482934074,3.63959573998368e-05,0.154755610864106,6.99618493960706e-05,9
"Vitvi01g00968",-0.478898349698169,0.00312849885508842,1,0.00392864061778971,217
"Vitvi01g00994",-0.824392187992147,6.42105911361328e-10,2.73023433510837e-06,6.32561203259186e-09,158
"Vitvi01g00995",-0.527238881325001,0.000953013587393213,1,0.00138632014149707,317
"Vitvi01g01021",0.79427392097294,7.38342073817294e-09,3.13943049787113e-05,4.46576173239137e-08,11
"Vitvi01g01037",0.843394676225792,1.07010543191962e-10,4.55008829652224e-07,1.42635996756183e-09,5
"Vitvi01g01038",0.832835466112553,2.97724595759819e-10,1.26592498117075e-06,3.60662387797935e-09,31
"Vitvi01g01048",0.430721761141964,0.00873144436648196,1,0.0102336722762628,91
"Vitvi01g01121",-0.36280178007437,0.0296534634974876,1,0.0322719546432857,652
"Vitvi01g01132",-0.39182592248032,0.0181099832764267,1,0.0201791532734188,73
"Vitvi01g01134",-0.401500636615636,0.0152203400780548,1,0.017125399844374,36
"Vitvi01g01173",-0.459548921427535,0.00480814938579871,1,0.00583954618349504,106
"Vitvi01g01282",-0.874344762938948,3.25230629616806e-12,1.38288063713066e-08,1.72860079641333e-10,11
"Vitvi01g01313",-0.709037994563675,1.29744768347651e-06,0.00551674755014214,3.51609149148639e-06,3
"Vitvi01g01320",0.72713243547622,5.09241753382608e-07,0.00216529593538285,1.53894522770637e-06,41
"Vitvi01g01339",0.39182592248032,0.0181099832764267,1,0.0201791532734188,88
"Vitvi01g01355",-0.750289519408583,1.37448227308175e-07,0.000584429862514362,4.85406862553457e-07,35
"Vitvi01g01376",-0.635838714579049,3.08264991655324e-05,0.131074274451844,6.07387740740703e-05,181
"Vitvi01g01390",0.420850064886269,0.010590608809886,1,0.0122069039467702,28
"Vitvi01g01404",-0.875491595135099,2.808569499545e-12,1.19420375120653e-08,1.55091396260589e-10,651
"Vitvi01g01434",-0.713238185116801,1.05085825073373e-06,0.00446824928211982,2.88847560159252e-06,671
"Vitvi01g01505",-0.478898349698169,0.00312849885508842,1,0.00392864061778971,32
"Vitvi01g01506",-0.609871602834049,7.8569440725387e-05,0.334077261964345,0.000140723362242774,43
"Vitvi01g01557",-0.337223121567062,0.0442962269402098,1,0.0473592046642626,275
"Vitvi01g01561",-0.75441642621575,1.07231136608592e-07,0.000455946792859731,4.734649977775e-07,122
"Vitvi01g01591",-0.673070912329788,6.86813950157651e-06,0.0292033291607033,1.58112231514366e-05,251
"Vitvi01g01592",-0.741907710181698,2.24328813078351e-07,0.000953846113209148,7.44029729492315e-07,112
"Vitvi01g01611",-0.545087877560721,0.000586738683654734,1,0.000879694246438621,5
"Vitvi01g01640",-0.673070912329788,6.86813950157651e-06,0.0292033291607033,1.58112231514366e-05,699
"Vitvi01g01641",-0.633808442443884,3.32682188097717e-05,0.141456466379149,6.50973154068795e-05,419
"Vitvi01g01651",-0.420850064886269,0.010590608809886,1,0.0122069039467702,62
"Vitvi01g01657",-0.854032920543599,3.52769088347646e-11,1.49997416365419e-07,5.61788076274978e-10,610
"Vitvi01g01660",-0.72151162192928,6.86190536909843e-07,0.00291768216294065,1.99431453379402e-06,862
"Vitvi01g01680",0.732192019057719,3.86909679732785e-07,0.0016451399582238,1.22133627188107e-06,98
"Vitvi01g01701",0.895936773831001,1.56628417917058e-13,6.65984032983331e-10,4.7570288070238e-11,8
"Vitvi01g01711",0.731763852262692,3.96103875756544e-07,0.00168423367971683,1.22320173824875e-06,22
"Vitvi01g01714",-0.783394258152665,1.61926462779259e-08,6.88511319737408e-05,8.82706820176164e-08,329
"Vitvi01g01727",-0.589483118918895,0.000154932061894313,0.658771127174619,0.000259767794627216,4
"Vitvi01g01733",0.314428209397787,0.0618077618339936,1,0.0650511394351834,58
"Vitvi01g01748",-0.372476494209687,0.0252748166470032,1,0.0277840021672848,30
"Vitvi01g01750",-0.731763852262692,3.96103875756545e-07,0.00168423367971683,1.22320173824875e-06,569
"Vitvi01g01751",0.750289519408583,1.37448227308174e-07,0.000584429862514355,4.85406862553457e-07,73
"Vitvi01g01761",-0.773153810333675,3.25894936404591e-08,0.000138570526959232,1.65952726897284e-07,33
"Vitvi01g01778",-0.401500636615636,0.0152203400780548,1,0.017125399844374,7
"Vitvi01g01780",-0.595521682767366,0.000127313692999972,0.541337822635881,0.000215500725571611,21
"Vitvi01g01782",-0.509455846512001,0.00150595314155585,1,0.00213980495983856,714
"Vitvi01g01796",-0.819760771205674,9.62256253728296e-10,4.09151359085271e-06,8.93343578788802e-09,632
"Vitvi01g01799",-0.342724842198983,0.0407353104256489,1,0.0436398437716954,30
"Vitvi01g01803",-0.67618685082502,5.99900909659363e-06,0.0255077866787161,1.40384076382587e-05,161
"Vitvi01g01806",-0.759552352981529,7.81948005924383e-08,0.000332484292119048,3.59442477966538e-07,788
"Vitvi01g01807",-0.530534807027005,0.000873110001630482,1,0.00127488452161154,3
"Vitvi01g01808",-0.478898349698169,0.00312849885508842,1,0.00392864061778971,7
"Vitvi01g01826",0.743193048498106,2.08347142635185e-07,0.000885892050484805,6.97552795657327e-07,106
"Vitvi01g01835",-0.645746403000758,2.10820008752169e-05,0.0896406677214222,4.30964748660689e-05,6
"Vitvi01g01838",-0.130608640826773,0.447699103241463,1,0.449921197585134,21
"Vitvi01g01842",0.430524779021586,0.00876561976487691,1,0.0102336722762628,7
"Vitvi01g01844",0.687858076312791,3.56150588483326e-06,0.015143523022311,8.70317415075347e-06,26
"Vitvi01g01852",0.452883957973335,0.0055442548999937,1,0.00670864309469926,23
"Vitvi01g01853",-0.491235932432412,0.00234756968614635,1,0.00327489052017528,6
"Vitvi01g01855",-0.483897193788613,0.00278840023915125,1,0.00385319396063412,3
"Vitvi01g01881",0.750289519408583,1.37448227308174e-07,0.000584429862514355,4.85406862553457e-07,5
"Vitvi01g01888",0.415060395936703,0.0118298867796697,1,0.0135874334379135,9
"Vitvi01g01903",-0.330048161533721,0.0493125080986809,1,0.0523929996090934,6
"Vitvi01g01907",0.620993213607731,5.31697610018877e-05,0.226077823780027,9.85088556775715e-05,55
"Vitvi01g01924",-0.382936556939144,0.0211562394000166,1,0.02353645471713,3
"Vitvi01g01926",-0.353127065939054,0.0346365270501543,1,0.0373414079658357,91
"Vitvi01g01943",-0.707062962734838,1.43083923232176e-06,0.00608392841583214,3.85302622915272e-06,4
"Vitvi01g01944",-0.750289519408583,1.37448227308175e-07,0.000584429862514362,4.85406862553457e-07,22
"Vitvi01g01952",-0.622590593905054,5.02079776036085e-05,0.213484320770543,9.35104339774609e-05,73
"Vitvi01g01954",-0.602696642800707,0.000100304716366618,0.426495653990861,0.000173966758223883,39
"Vitvi01g01955",0.478898349698169,0.00312849885508842,1,0.00392864061778971,85
"Vitvi01g01958",0.751190756638406,1.30247919478487e-07,0.000553814153622528,4.85406862553457e-07,103
"Vitvi01g01960",0.609871602834049,7.8569440725387e-05,0.334077261964345,0.000140723362242774,11
"Vitvi01g01971",-0.82902360477862,4.23397938922474e-10,1.80028803629836e-06,4.58088558854544e-09,348
"Vitvi01g01972",0.824392187992147,6.42105911361317e-10,2.73023433510832e-06,6.32561203259186e-09,52
"Vitvi01g01973",-0.478898349698169,0.00312849885508842,1,0.00392864061778971,23
"Vitvi01g01981",-0.722501018689747,6.51436181894005e-07,0.00276990664541331,1.91291895401472e-06,29
"Vitvi01g01984",0.327490621621608,0.0512068664439752,1,0.0543921049512322,6
"Vitvi01g01990",0.750289519408583,1.37448227308174e-07,0.000584429862514355,4.85406862553457e-07,39
"Vitvi01g01993",0.469223635562852,0.00389036020229627,1,0.00480587204537007,5
"Vitvi01g02001",0.550184244324302,0.000508303496349477,1,0.000769696035070506,180
"Vitvi01g02003",-0.799794857867825,4.8678475750908e-09,2.06980878892861e-05,3.07093292125909e-08,3
"Vitvi01g02013",0.478898349698169,0.00312849885508842,1,0.00392864061778971,44
"Vitvi01g02020",0.72713243547622,5.09241753382608e-07,0.00216529593538285,1.53894522770637e-06,57
"Vitvi01g02030",-0.628781993513488,4.00851400439236e-05,0.170442015466763,7.66375968825374e-05,8
"Vitvi01g02047",-0.750289519408583,1.37448227308175e-07,0.000584429862514362,4.85406862553457e-07,22
"Vitvi01g02072",0.823576516347011,6.90105235035939e-10,2.93432745937281e-06,6.7301088517725e-09,19
"Vitvi01g02097",0.757793138605192,8.72029469688381e-08,0.0003707869305115,3.98948251004029e-07,54
"Vitvi01g02150",0.478898349698169,0.00312849885508842,1,0.00392864061778971,6
"Vitvi01g02227",0.645746403000758,2.10820008752171e-05,0.0896406677214233,4.30964748660689e-05,38
"Vitvi01g02242",-0.750289519408583,1.37448227308175e-07,0.000584429862514362,4.85406862553457e-07,57
"Vitvi01g02252",-0.478898349698169,0.00312849885508842,1,0.00392864061778971,3
