"coeff."	"p-value"	"p-wilcox"	"padj (FDR)"	"padjW (FDR)"	"log2FCH (Rpv1_vs_wt)"	"proteID"
"Vitvi01g00033"	0.192077255070999	0.417361621533217	1	0.57526262898466	1	-0.192077255070998	"D7T9X8"
"Vitvi01g00034"	-0.68905229633452	0.0092708808446244	0.1	0.056486538026304	0.225070955534532	0.689052296334516	"F6HFV0"
"Vitvi01g00035"	-0.127737771415802	0.198862645752657	0.4	0.353827530061499	0.591289611930181	0.127737771415802	"D7T9X6"
"Vitvi01g00036"	1.21139257437329	0.0057409930231083	0.1	0.0440878077411243	0.225070955534532	-1.21139257437329	"D7T9X5"
"Vitvi01g00037"	-0.0515117208626021	0.766966075463614	0.7	0.850198397620435	0.804139596136962	0.0515117208626013	"F6HFU9"
"Vitvi01g00038"	-0.379062601240436	0.000820844053072229	0.1	0.0198224640065275	0.225070955534532	0.379062601240433	"F6H489"
"Vitvi01g01840"	-0.152411468065402	0.3659587526766	0.4	0.527936857706391	0.591289611930181	0.152411468065401	"F6HFU7"
"Vitvi01g00039"	-0.104548894301767	0.326904197198184	0.7	0.491285587577055	0.804139596136962	0.104548894301766	"F6HFU6"
"Vitvi01g00041"	-0.222650266819434	0.0804358103892376	0.2	0.199746130392481	0.362677569122029	0.222650266819434	"F6HFU5"
"Vitvi01g04009"	-0.0238763988170408	0.902093954416632	1	0.941076208615859	1	0.0238763988170403	NA
"Vitvi01g00042"	-0.0358247027788025	0.741843317457945	0.7	0.833618076887537	0.804139596136962	0.0358247027788003	"D7T9W8"
"Vitvi01g00043"	0.126630979866213	0.186898757181425	0.2	0.339767528772541	0.362677569122029	-0.126630979866214	"D7T9W7"
"Vitvi01g00045"	-0.217152245036931	0.0228864178424461	0.1	0.0918987213616484	0.225070955534532	0.217152245036928	"D7T9W6"
"Vitvi01g00046"	-0.804613599684438	0.0201600937338797	0.1	0.0856166006040082	0.225070955534532	0.804613599684437	"D7T9W5"
"Vitvi01g00047"	-0.251411648076844	0.397087044795301	0.7	0.557148189118451	0.804139596136962	0.251411648076843	"F6HFU4"
"Vitvi01g00048"	0.0224625497566886	0.767506695563241	1	0.850333730575549	1	-0.0224625497566908	"F6HFU3"
"Vitvi01g00049"	-0.0830646101581346	0.146109912979236	0.1	0.289228403798963	0.225070955534532	0.083064610158134	"D7T9W2"
"Vitvi01g00050"	0.618379624465848	0.0480917753982543	0.1	0.143583989777173	0.225070955534532	-0.618379624465851	"D7T9W1"
"Vitvi01g00051"	0.432586866144166	0.00590216636918634	0.1	0.0446896278867698	0.225070955534532	-0.432586866144167	"A5AZD0"
"Vitvi01g01841"	-0.1422393772379	0.113138138595057	0.4	0.246890589467482	0.591289611930181	0.1422393772379	"D7T9V9"
"Vitvi01g00052"	1.20636382210151	0.0544207200749146	0.1	0.155208371274746	0.225070955534532	-1.20636382210151	"F6HF88"
"Vitvi01g00053"	0.442954202750739	0.0159911680802282	0.1	0.0751567667908569	0.225070955534532	-0.442954202750739	"D7T9V7"
"Vitvi01g00054"	0.0512092275404274	0.677983863096684	1	0.7875253989692	1	-0.0512092275404292	"D7T9V6"
"Vitvi01g00055"	0.086701263081752	0.255277431578635	0.4	0.418514970532106	0.591289611930181	-0.0867012630817534	"F6HF87"
"Vitvi01g01842"	-0.269392303978935	0.0585046043997502	0.1	0.162751886099401	0.225070955534532	0.269392303978933	"F6HF86"
"Vitvi01g00056"	0.424035442904532	0.0135257976240019	0.1	0.0683881615496293	0.225070955534532	-0.424035442904534	"D7T9V3"
"Vitvi01g00058"	0.0617291523414315	0.567347312639124	0.7	0.702598777264515	0.804139596136962	-0.0617291523414334	"F6HF85"
"Vitvi01g01843"	-0.159173135651925	0.279488877288038	0.4	0.443591971721899	0.591289611930181	0.159173135651924	"F6HF84"
"Vitvi01g00059"	0.823452078357196	0.00127979075711839	0.1	0.0231770548948312	0.225070955534532	-0.823452078357196	"A5BGC6"
"Vitvi01g00060"	-0.204695837189568	0.246216898365306	0.2	0.408136442219655	0.362677569122029	0.204695837189567	"A5BGC5"
"Vitvi01g00061"	0.866119657186399	0.000777467319431084	0.1	0.01947462859605	0.225070955534532	-0.866119657186399	"F6HF82"
"Vitvi01g00062"	-0.160493523622068	0.178365712018204	0.4	0.32958991087448	0.591289611930181	0.160493523622067	"F6HF81"
"Vitvi01g00063"	0.563974726420763	0.0322581602903441	0.1	0.11251123710316	0.225070955534532	-0.563974726420764	"F6HF80"
"Vitvi01g01844"	-1.09956313063237	0.000148879583602208	0.1	0.0113548552530423	0.225070955534532	1.09956313063237	"F6HF79"
"Vitvi01g00064"	0.48489992113008	0.120144719451016	0.4	0.255117426429214	0.591289611930181	-0.484899921130079	"F6HF78"
"Vitvi01g00065"	-0.849097533898097	0.0395667565705521	0.1	0.127154912525455	0.225070955534532	0.849097533898097	"F6HF77"
"Vitvi01g00066"	-2.25531043455073	0.00207391219524524	0.1	0.028237361205709	0.225070955534532	2.25531043455073	"F6HF76"
"Vitvi01g00067"	-0.146273511015375	0.257706871002251	0.2	0.421285051677781	0.362677569122029	0.146273511015373	"F6HF75"
"Vitvi01g04012"	-0.180033747037941	0.00539891738231157	0.1	0.0426651608022626	0.225070955534532	0.180033747037943	"F6HF74"
"Vitvi01g04013"	-0.770437530582103	7.71805687178799e-05	0.1	0.010028914747545	0.225070955534532	0.770437530582102	"F6HF74"
"Vitvi01g00070"	0.240962334569101	0.0020789875882513	0.1	0.0282553559300947	0.225070955534532	-0.240962334569101	"F6HF73"
"Vitvi01g04014"	0.290639019740805	0.0781712322257811	0.2	0.195739695250013	0.362677569122029	-0.290639019740807	NA
"Vitvi01g00071"	-0.148902259098771	0.174505207569493	0.4	0.324703688116378	0.591289611930181	0.148902259098767	"F6HF72"
"Vitvi01g00073"	-0.0760485434523412	0.159986325606276	0.7	0.306514543875147	0.804139596136962	0.0760485434523413	"D7T9T6"
"Vitvi01g01845"	0.424239866195631	0.0201093810647217	0.1	0.0854844693116799	0.225070955534532	-0.424239866195633	"D7T9T5"
"Vitvi01g01846"	-0.166417016188835	0.397592133687823	0.7	0.557557930790239	0.804139596136962	0.166417016188834	"F6HF70"
"Vitvi01g00074"	-0.213795313387436	0.0534322965531623	0.1	0.153470504719537	0.225070955534532	0.213795313387434	"F6HF69"
"Vitvi01g00075"	-0.1074240893458	0.345414533575786	0.7	0.508720079598095	0.804139596136962	0.1074240893458	"A5BTC6"
"Vitvi01g00076"	0.0173005845218329	0.734691458238033	0.7	0.82849426716531	0.804139596136962	-0.0173005845218324	"F6HEZ4"
"Vitvi01g00077"	-0.100987613311602	0.0507780565388932	0.1	0.148617019962531	0.225070955534532	0.100987613311599	"D7T9T0"
"Vitvi01g00078"	-0.0548064147383711	0.706229993285002	1	0.808062856450349	1	0.05480641473837	"F6HEZ3"
"Vitvi01g00079"	-0.345524351990924	0.190929582346542	0.7	0.344587222641868	0.804139596136962	0.345524351990924	"A5AY98"
"Vitvi01g00080"	0.395524204477767	0.0119312135901624	0.1	0.063789159915313	0.225070955534532	-0.395524204477768	"F6HEZ1"
"Vitvi01g01847"	-0.338573450196175	0.0259217226874816	0.1	0.0991588307277746	0.225070955534532	0.338573450196173	"F6HEZ0"
"Vitvi01g00081"	0.0792584936058659	0.450499998510011	0.7	0.604695038008231	0.804139596136962	-0.0792584936058667	"D7T9S4"
"Vitvi01g00082"	-0.0367809265807595	0.736249622105798	1	0.82939803533735	1	0.0367809265807573	"D7T9S3"
"Vitvi01g01848"	0.42910521264366	0.0939194229925217	0.2	0.220329662061076	0.362677569122029	-0.42910521264366	"F6HEY9"
"Vitvi01g01849"	-0.00322912120144673	0.100596519256587	0.2	0.230219440231683	0.362677569122029	0.00322912120144658	"F6HEY8"
"Vitvi01g04015"	0.22808645267392	0.224873383417739	0.4	0.384019288087889	0.591289611930181	-0.22808645267392	"F6HEY5"
"Vitvi01g01850"	0.10114463830035	0.394316530067283	0.4	0.554569209186367	0.591289611930181	-0.10114463830035	"F6HEY9"
"Vitvi01g04016"	-0.0384194271022876	0.651718749359223	0.4	0.767002275041399	0.591289611930181	0.0384194271022876	"F6HEY9"
"Vitvi01g04017"	-0.872775117365861	0.138416127879069	0.1	0.279124146190396	0.225070955534532	0.87277511736586	"F6HEY6"
"Vitvi01g01852"	0.501813134930679	0.110257432952957	0.1	0.243631407831287	0.225070955534532	-0.50181313493068	"F6HEY5"
"Vitvi01g01853"	0.407566785136226	0.414932123012122	0.4	0.572898848564992	0.591289611930181	-0.407566785136227	"F6HEY9"
"Vitvi01g04018"	0.241330248858241	0.187378573104715	0.7	0.340356068548434	0.804139596136962	-0.241330248858241	"F6HEY5"
"Vitvi01g00083"	1.83106985840983	0.0284523176614306	0.1	0.104574255741851	0.225070955534532	-1.83106985840983	"F6HEY4"
"Vitvi01g04022"	-0.400243601780735	0.00100969590041087	0.1	0.0213239808211058	0.225070955534532	0.400243601780733	"F6HEY3"
"Vitvi01g01854"	-0.213205817478075	0.010350630320871	0.1	0.0595701880067899	0.225070955534532	0.213205817478073	"F6HEY2"
"Vitvi01g01855"	-0.130380148781734	0.357437006383434	0.7	0.520226370080382	0.804139596136962	0.130380148781734	"F6HEY1"
"Vitvi01g00085"	-0.0447907823336019	0.645287944535693	1	0.762102833865249	1	0.0447907823336013	"F6HEY0"
"Vitvi01g01856"	-0.189918289137496	0.104771017071445	0.2	0.236016634233344	0.362677569122029	0.189918289137494	"F6HEX9"
"Vitvi01g00086"	0.00265178147053319	0.980335384592957	1	0.988151786434523	1	-0.00265178147053469	"D7T9R5"
"Vitvi01g01857"	-0.0551557586028309	0.80382388820929	1	0.874901939464664	1	0.0551557586028295	"D7T9R4"
"Vitvi01g01858"	-0.262914163748222	0.109445101060783	0.2	0.242425857616571	0.362677569122029	0.262914163748221	"F6HEX8"
"Vitvi01g00087"	-0.318736920069169	0.0410617114223458	0.1	0.130134810930052	0.225070955534532	0.318736920069167	"D7T9R2"
"Vitvi01g00088"	0.906110573969165	0.0106767306664213	0.1	0.0604100667556545	0.225070955534532	-0.906110573969166	"F6HFU1"
"Vitvi01g00089"	0.105946888000149	0.51999500240213	0.7	0.663600093498791	0.804139596136962	-0.10594688800015	"F6HFU0"
"Vitvi01g01859"	0.193679595545333	0.112016726826974	0.4	0.245627533722784	0.591289611930181	-0.193679595545333	"F6HFT9"
"Vitvi01g00090"	0.0872451682121276	0.592349493322924	0.7	0.721993194726017	0.804139596136962	-0.0872451682121298	"D7T9Q8"
"Vitvi01g00091"	-0.0625035703471311	0.348593769656813	0.4	0.511457185363822	0.591289611930181	0.0625035703471308	"D7T9Q7"
"Vitvi01g00092"	0.211025360242344	0.0146067610030363	0.1	0.0716589796227419	0.225070955534532	-0.211025360242347	"D7T9Q5"
"Vitvi01g00095"	1.18455466553453	0.0165662351876804	0.1	0.0765533831231518	0.225070955534532	-1.18455466553453	"D7T9Q3"
"Vitvi01g00097"	-0.0726853334979323	0.296309283856666	0.4	0.460868805304315	0.591289611930181	0.0726853334979314	"D7T9Q0"
"Vitvi01g00098"	-0.168160831458868	0.0855348784723716	0.2	0.208026229994748	0.362677569122029	0.168160831458867	"D7T9P9"
"Vitvi01g04023"	-0.208693425278167	0.195825772623147	0.7	0.349993302746032	0.804139596136962	0.208693425278167	NA
"Vitvi01g04024"	0.0109061109667983	0.9475688540369	1	0.968680443807647	1	-0.0109061109668005	NA
"Vitvi01g00099"	-0.104837053137985	0.580068560808886	0.7	0.712834663902688	0.804139596136962	0.104837053137983	"A5BDR5"
"Vitvi01g04025"	-0.130220116260071	0.492344736912878	0.7	0.640652847708871	0.804139596136962	0.13022011626007	"F6HFT6"
"Vitvi01g00101"	0.34667778710403	0.19971374124376	0.2	0.354853237560372	0.362677569122029	-0.34667778710403	"F6HFT5"
"Vitvi01g00102"	0.784265702006606	0.00115604992368005	0.1	0.0222847058686139	0.225070955534532	-0.784265702006606	"F6HFT5"
"Vitvi01g00103"	0.142945363209864	0.270770655583922	0.4	0.434498239267578	0.591289611930181	-0.142945363209867	"F6HFT4"
"Vitvi01g00104"	0.375276328820925	0.275805745429443	0.2	0.439532339817495	0.362677569122029	-0.375276328820926	"F6HFT3"
"Vitvi01g00105"	0.083375140861643	0.470352072943738	0.7	0.622122406061157	0.804139596136962	-0.083375140861643	"D7T9P2"
"Vitvi01g01862"	-0.351394657668018	0.30645490144176	0.4	0.471061096765499	0.591289611930181	0.351394657668017	"A5BMU1"
"Vitvi01g00106"	0.295093965645758	0.0443282642415072	0.1	0.136377421459676	0.225070955534532	-0.29509396564576	"D7T9P1"
"Vitvi01g04028"	-0.295592026936554	0.0715242278690197	0.1	0.184907146808866	0.225070955534532	0.295592026936553	"D7FBB4"
"Vitvi01g01865"	-0.0790611457162274	0.672064129884167	1	0.78249004337688	1	0.079061145716226	"F6HFT2"
"Vitvi01g00108"	0.128143465497133	0.0788703026857072	0.2	0.197130558833073	0.362677569122029	-0.128143465497134	"A5B663"
"Vitvi01g01866"	-0.0523367791275513	0.548638250470473	0.7	0.687182997968784	0.804139596136962	0.0523367791275486	"D7T9N8"
"Vitvi01g00110"	0.255293066857583	0.0406014137407702	0.1	0.12924198956115	0.225070955534532	-0.255293066857583	"D7T9N6"
"Vitvi01g00111"	-0.172566193193931	0.252671443297791	0.4	0.41526625401182	0.591289611930181	0.172566193193931	"F6HFS9"
"Vitvi01g00112"	0.0030855733391313	0.980131486016167	1	0.988060435978161	1	-0.00308557333913306	"D7T9N2"
"Vitvi01g00113"	-0.270051244633947	0.0259463485078606	0.1	0.0991792678235953	0.225070955534532	0.270051244633947	"D7T9N0"
"Vitvi01g00114"	-0.196753540918113	0.0142215655153337	0.1	0.070445608171639	0.225070955534532	0.196753540918113	"F6HF68"
"Vitvi01g04029"	-0.120755644338138	0.250787559184057	0.4	0.413278314627682	0.591289611930181	0.120755644338137	NA
"Vitvi01g04030"	-0.0197688409359908	0.885914653068284	0.7	0.930802607947321	0.804139596136962	0.0197688409359902	NA
"Vitvi01g00115"	0.108723599911532	0.431139861815184	0.7	0.587630158533414	0.804139596136962	-0.108723599911533	"D7T9M8"
"Vitvi01g00116"	-0.019876919346236	0.848365015728528	0.7	0.90586192657907	0.804139596136962	0.0198769193462347	"F6HF67"
"Vitvi01g00119"	0.0203030584191975	0.749717893049815	1	0.839223523963581	1	-0.0203030584192003	"F6HF66"
"Vitvi01g04031"	0.0163534083444986	0.952982948784742	1	0.971465548084006	1	-0.0163534083445001	NA
"Vitvi01g00120"	-0.0699696847676707	0.503800081117935	0.7	0.649862367106577	0.804139596136962	0.069969684767667	"D7T9M5"
"Vitvi01g00121"	-0.131216524049501	0.062724347054196	0.1	0.170079104555099	0.225070955534532	0.131216524049499	"A5B0U6"
"Vitvi01g00122"	-0.375952833813536	4.66842151095481e-05	0.1	0.009506535573712	0.225070955534532	0.375952833813532	"A5AHN8"
"Vitvi01g00124"	0.0765994134309967	0.175617690641933	0.4	0.326029659574308	0.591289611930181	-0.0765994134309995	"D7T9M0"
"Vitvi01g00128"	0.038784188535597	0.514928604722502	0.7	0.659286983560016	0.804139596136962	-0.0387841885356011	"D7T9L8"
"Vitvi01g01871"	0.184778674046856	0.00471843376122308	0.1	0.0401642092194415	0.225070955534532	-0.184778674046856	"F6HF62"
"Vitvi01g04032"	-0.121537297272343	0.148777489637227	0.4	0.292689680222266	0.591289611930181	0.121537297272343	"F6HF62"
"Vitvi01g01873"	-0.0462584923596703	0.607722241502184	0.7	0.733831112440423	0.804139596136962	0.0462584923596698	"F6HF62"
"Vitvi01g00129"	0.370125890726279	0.33766360264683	0.4	0.501660284319341	0.591289611930181	-0.37012589072628	"F6HLW7"
"Vitvi01g00130"	0.207827264597498	0.0595327154530737	0.1	0.164533634112123	0.225070955534532	-0.207827264597499	"F6HF61"
"Vitvi01g00131"	0.0998777128505882	0.240050313608125	0.2	0.401603161795871	0.362677569122029	-0.0998777128505886	"F6HF60"
"Vitvi01g00132"	0.0633020637792368	0.262009250237692	0.2	0.425899821872051	0.362677569122029	-0.0633020637792363	"F6HF59"
"Vitvi01g00133"	0.0596099088969926	0.493890464755564	0.7	0.641770672435988	0.804139596136962	-0.0596099088969932	"D7T9L4"
"Vitvi01g00134"	0.237283023826932	0.0527666343611693	0.1	0.152283654649537	0.225070955534532	-0.237283023826933	"D7T9L3"
"Vitvi01g00135"	0.124971212535699	0.0852928441885549	0.2	0.207765841903592	0.362677569122029	-0.124971212535701	"D7T9L2"
"Vitvi01g01874"	-0.0232216414061408	0.852199784486263	0.7	0.908510863250948	0.804139596136962	0.0232216414061401	"D7T9L1"
"Vitvi01g00136"	-0.0488939611634015	0.791906081924146	0.7	0.866761063108996	0.804139596136962	0.0488939611633992	"A5BQJ0"
"Vitvi01g01875"	-0.172185673100905	0.224460904305188	0.2	0.383822931221759	0.362677569122029	0.172185673100905	"F6HF58"
"Vitvi01g00137"	-0.00621748769784757	0.966540903610812	0.7	0.980060791482926	0.804139596136962	0.00621748769784602	"D7T9K9"
"Vitvi01g00138"	0.127149578493998	0.0977731837874964	0.2	0.22618692066257	0.362677569122029	-0.127149578494	"D7T9K7"
"Vitvi01g00139"	-0.119338321852205	0.0248100415558901	0.1	0.0963856854922932	0.225070955534532	0.119338321852201	"D7T9K6"
"Vitvi01g01876"	-0.00241108728719088	0.978083936388634	1	0.986832653404563	1	0.00241108728719031	"D7T9K5"
"Vitvi01g01877"	-0.264261306039936	0.157331396757141	0.7	0.303270869308899	0.804139596136962	0.264261306039934	"D7T9K4"
"Vitvi01g01878"	-0.330321880293176	0.0828600996321178	0.1	0.203717206620903	0.225070955534532	0.330321880293175	"F6HF56"
"Vitvi01g01880"	-0.0759394400019367	0.67221949772315	1	0.782636118517467	1	0.0759394400019366	"D7UBL1"
"Vitvi01g04033"	-0.499664864159031	0.00102057269604923	0.1	0.0213964555512899	0.225070955534532	0.49966486415903	NA
"Vitvi01g01881"	-0.986002470193049	0.00128926903645307	0.1	0.0231967454121313	0.225070955534532	0.986002470193048	"D7T9K2"
"Vitvi01g00140"	0.105170486859148	0.135458493277523	0.2	0.275004911604306	0.362677569122029	-0.10517048685915	"D7T9J8"
"Vitvi01g04034"	-0.415207690977994	0.11924635735453	0.2	0.254031622272676	0.362677569122029	0.415207690977994	"F6HFS8"
"Vitvi01g00142"	-0.121633275614303	0.302508412974311	0.7	0.467151106994261	0.804139596136962	0.1216332756143	"F6HFS7"
"Vitvi01g00143"	-0.294614165400836	0.000833587332856907	0.1	0.0199215953548241	0.225070955534532	0.294614165400834	"D7T9J5"
"Vitvi01g00145"	1.27352339916094	0.00662462762505833	0.1	0.04731911615834	0.225070955534532	-1.27352339916094	"D7T9J4"
"Vitvi01g04036"	0.509009207134953	0.00942837740956324	0.1	0.0569095787201399	0.225070955534532	-0.509009207134953	NA
"Vitvi01g04037"	0.477621491638866	0.00119655270245994	0.1	0.0225740999478812	0.225070955534532	-0.477621491638867	NA
"Vitvi01g00146"	0.0347077008127316	0.51416238479476	0.7	0.658678273529412	0.804139596136962	-0.0347077008127332	"F6HFS4"
"Vitvi01g00147"	-0.0390381359503977	0.901869424919876	0.7	0.940932543422143	0.804139596136962	0.0390381359503964	"F6HFS3"
"Vitvi01g00148"	0.0568968761275459	0.789957587599485	1	0.865388484171589	1	-0.0568968761275466	"D7T9J1"
"Vitvi01g00149"	-0.273220114322422	0.000833220296265612	0.1	0.0199215953548241	0.225070955534532	0.27322011432242	"F6HFS2"
"Vitvi01g00150"	-0.3258379110872	0.226342257536259	0.2	0.385722228279914	0.362677569122029	0.325837911087199	"F6HFS1"
"Vitvi01g01887"	0.429816352662403	0.0936159960444451	0.2	0.219953043678136	0.362677569122029	-0.429816352662403	"A5BPH3"
"Vitvi01g00151"	0.08994549011483	0.367379427285384	0.4	0.529203639218619	0.591289611930181	-0.0899454901148307	"F6HFR9"
"Vitvi01g00152"	0.343231317620787	0.0791685916186256	0.2	0.197593025662166	0.362677569122029	-0.343231317620787	"F6HFR8"
"Vitvi01g04038"	-0.0107961057293235	0.975015452693992	1	0.985138375038085	1	0.0107961057293231	NA
"Vitvi01g00155"	0.0764033543398646	0.336597149832739	0.4	0.500733944288156	0.591289611930181	-0.076403354339865	"D7T9I6"
"Vitvi01g00156"	-0.888843671478068	0.0288408804461316	0.1	0.105454380382118	0.225070955534532	0.888843671478066	"F6HFR7"
"Vitvi01g01888"	-0.569514878452426	0.0893190841752772	0.1	0.213831407353657	0.225070955534532	0.569514878452424	"F6HFR6"
"Vitvi01g01889"	-0.1867677764604	0.129264799960434	0.1	0.266755819743285	0.225070955534532	0.1867677764604	"F6HF62"
"Vitvi01g00157"	0.550600131648523	0.0447852419785968	0.1	0.137122381810916	0.225070955534532	-0.550600131648523	"D7T9I4"
"Vitvi01g00160"	-0.00146451353293576	0.993114493285711	0.7	0.996121624177607	0.804139596136962	0.00146451353293386	"D7T9I1"
"Vitvi01g00161"	-0.167958081939935	0.0350471045596225	0.1	0.118142999384366	0.225070955534532	0.167958081939933	"F6HFR3"
"Vitvi01g04039"	-0.028850135417902	0.836968388725171	0.7	0.897795776543245	0.804139596136962	0.0288501354179012	"D7T9H9"
"Vitvi01g00162"	-0.0703830862655641	0.174128035364241	0.4	0.324232002095263	0.591289611930181	0.0703830862655632	"F6HF53"
"Vitvi01g01893"	-0.239726566406915	0.0262285831247879	0.1	0.0997884421533465	0.225070955534532	0.239726566406913	"A5C8X7"
"Vitvi01g00163"	-0.712205202690135	0.00394889324974107	0.1	0.0370497923365136	0.225070955534532	0.712205202690132	"F6HF51"
"Vitvi01g04040"	0.0755295450801759	0.50740072022611	1	0.653003316986185	1	-0.0755295450801778	"F6HF50"
"Vitvi01g04041"	0.179251804817432	0.398302039299874	0.4	0.558090767592659	0.591289611930181	-0.179251804817433	"F6HF50"
"Vitvi01g00166"	0.125396907380983	0.111143806253246	0.2	0.244783897141996	0.362677569122029	-0.125396907380983	"F6HF49"
"Vitvi01g00167"	-0.0837629844376649	0.291433281552372	0.7	0.456104153157349	0.804139596136962	0.0837629844376639	"D7T9H2"
"Vitvi01g00168"	0.0524948378226656	0.707374520127553	0.7	0.808847497038274	0.804139596136962	-0.0524948378226675	"F6HF48"
"Vitvi01g00169"	-0.187559553502617	0.0533386999136267	0.1	0.153302629109247	0.225070955534532	0.187559553502616	"D7T9H0"
"Vitvi01g00170"	0.202999239916566	0.0500430278756257	0.1	0.147244790732011	0.225070955534532	-0.202999239916567	"D7T9G8"
"Vitvi01g00171"	0.151300862880032	0.0658766847870624	0.2	0.175390175194452	0.362677569122029	-0.151300862880033	"F6HF47"
"Vitvi01g00172"	0.0139335466866504	0.128457447886155	0.4	0.26555043476837	0.591289611930181	-0.0139335466866507	"D7T9G6"
"Vitvi01g00173"	0.125289864711464	0.384615386897214	1	0.546061201156315	1	-0.125289864711467	"F6HF46"
"Vitvi01g00174"	-0.0618779227882673	0.409669613150731	0.7	0.568402741452811	0.804139596136962	0.0618779227882662	"D7T9G4"
"Vitvi01g04042"	-0.0365949546863338	0.642921726831418	0.7	0.760606630626193	0.804139596136962	0.0365949546863336	NA
"Vitvi01g00175"	0.0442101131035623	0.460125042256235	0.7	0.612680620302417	0.804139596136962	-0.044210113103567	"A5AP38"
"Vitvi01g00176"	0.132400955518699	0.0660428529517151	0.1	0.175566377376415	0.225070955534532	-0.132400955518701	"F6HF44"
"Vitvi01g00178"	-0.047024096719584	0.63516121692282	0.7	0.754495410152214	0.804139596136962	0.0470240967195839	"F6HF43"
"Vitvi01g00179"	-0.0809217443236448	0.420512677934351	0.4	0.578265316675616	0.591289611930181	0.080921744323645	"F6HF42"
"Vitvi01g00181"	-0.0356217716438047	0.900107016990182	0.7	0.940090219014052	0.804139596136962	0.0356217716438039	"F6HF40"
"Vitvi01g00182"	0.310759567750031	3.84446878358569e-05	0.1	0.00882612836713832	0.225070955534532	-0.310759567750033	"F6HF39"
