"coeff."	"p-value"	"p-wilcox"	"padj (FDR)"	"padjW (FDR)"	"log2FCH (Rpv1_vs_wt)"	"proteID"
"Vitvi01g00031"	0.377237530847993	0.558874296662049	0.7	0.722338196737747	0.819280826512814	-0.377237530847994	"F6HFV1"
"Vitvi01g00033"	0.356185743638499	0.187986161552417	0.4	0.399821997859655	0.610142224294707	-0.3561857436385	"D7T9X8"
"Vitvi01g00034"	0.196952168246441	0.660131405805031	0.7	0.798067945972089	0.819280826512814	-0.19695216824644	"F6HFV0"
"Vitvi01g00035"	-0.335822106046334	0.00683433393457163	0.1	0.0877902727673208	0.28382863340564	0.335822106046333	"D7T9X6"
"Vitvi01g00036"	1.39143107682086	0.036206543621691	0.1	0.174331010126225	0.28382863340564	-1.39143107682086	"D7T9X5"
"Vitvi01g00037"	-0.518136901554227	0.113992663306356	0.2	0.30969568067887	0.413281743524953	0.518136901554227	"F6HFU9"
"Vitvi01g00038"	0.120478506824166	0.235995747605111	0.4	0.450729160859292	0.610142224294707	-0.120478506824165	"F6H489"
"Vitvi01g01840"	-0.33744730943661	0.164938336911305	0.2	0.37310589521526	0.413281743524953	0.33744730943661	"F6HFU7"
"Vitvi01g00039"	-0.1331357658067	0.187465199369531	0.4	0.39939362979953	0.610142224294707	0.133135765806699	"F6HFU6"
"Vitvi01g00041"	-0.077186660207203	0.540240301441407	0.4	0.707266418951433	0.610142224294707	0.0771866602072002	"F6HFU5"
"Vitvi01g04009"	-0.268453372872536	0.175209786198054	0.4	0.384330670160677	0.610142224294707	0.268453372872533	NA
"Vitvi01g00042"	-0.167110663862768	0.15020170493479	0.2	0.354920548401341	0.413281743524953	0.167110663862767	"D7T9W8"
"Vitvi01g00043"	-0.0120443064966282	0.873130093144893	1	0.938426490039535	1	0.0120443064966285	"D7T9W7"
"Vitvi01g00045"	-0.155449250682817	0.0192662227904626	0.1	0.132052627709708	0.28382863340564	0.155449250682818	"D7T9W6"
"Vitvi01g00046"	-0.580925663750841	0.0305659918853273	0.1	0.160719665313579	0.28382863340564	0.58092566375084	"D7T9W5"
"Vitvi01g00047"	-0.160852041086652	0.186800249389951	0.2	0.398563043317214	0.413281743524953	0.160852041086651	"F6HFU4"
"Vitvi01g00048"	0.580140634781806	0.0527767572009142	0.1	0.209038135188546	0.28382863340564	-0.580140634781806	"F6HFU3"
"Vitvi01g00049"	0.504223888541063	0.00709211917730754	0.1	0.0888261401641128	0.28382863340564	-0.504223888541066	"D7T9W2"
"Vitvi01g00050"	1.03255915146933	0.0283124710208727	0.1	0.154712581602969	0.28382863340564	-1.03255915146933	"D7T9W1"
"Vitvi01g00051"	0.258812196622665	0.132374534169315	0.4	0.332873100082183	0.610142224294707	-0.258812196622666	"A5AZD0"
"Vitvi01g01841"	-0.0349552730026025	0.724509887680577	0.7	0.843140447846001	0.819280826512814	0.0349552730026002	"D7T9V9"
"Vitvi01g00052"	1.2950568166963	0.213688058670533	0.4	0.427514221316783	0.610142224294707	-1.2950568166963	"F6HF88"
"Vitvi01g00053"	0.465947059984429	0.301432879266466	1	0.518108178490913	1	-0.46594705998443	"D7T9V7"
"Vitvi01g00054"	-0.0520418713161804	0.714638284673409	0.7	0.83675030298069	0.819280826512814	0.0520418713161792	"D7T9V6"
"Vitvi01g00055"	0.365046074812433	0.114159439150074	0.2	0.309868101142858	0.413281743524953	-0.365046074812433	"F6HF87"
"Vitvi01g01842"	-0.461134717831372	0.00102353186300339	0.1	0.0487883521364949	0.28382863340564	0.46113471783137	"F6HF86"
"Vitvi01g00056"	0.531858124042233	0.0217045171494578	0.1	0.13819598766038	0.28382863340564	-0.531858124042234	"D7T9V3"
"Vitvi01g00058"	-0.2036410889076	0.0975676373430559	0.2	0.28693313842721	0.413281743524953	0.203641088907599	"F6HF85"
"Vitvi01g01843"	-0.126772791518324	0.648367351109882	1	0.789272188734145	1	0.126772791518324	"F6HF84"
"Vitvi01g00059"	0.455610133179607	0.347980459666096	0.7	0.557143375331819	0.819280826512814	-0.455610133179607	"A5BGC6"
"Vitvi01g00060"	-0.0243012956262691	0.756993661800482	1	0.866152207409244	1	0.024301295626266	"A5BGC5"
"Vitvi01g00061"	1.2433105981827	0.0267661494402697	0.1	0.151287845740656	0.28382863340564	-1.2433105981827	"F6HF82"
"Vitvi01g00062"	-0.0389093385365006	0.699511226151531	1	0.826583097496587	1	0.0389093385365005	"F6HF81"
"Vitvi01g00063"	0.352396985473033	0.242098923029131	0.4	0.457460660912142	0.610142224294707	-0.352396985473034	"F6HF80"
"Vitvi01g01844"	0.00711275200913139	0.988076147026707	1	0.995012152073498	1	-0.00711275200913342	"F6HF79"
"Vitvi01g00064"	0.505489885262716	0.192486625221195	0.4	0.40474559733045	0.610142224294707	-0.505489885262716	"F6HF78"
"Vitvi01g00065"	-0.0435679051709403	0.830927518439811	1	0.912562625065109	1	0.0435679051709399	"F6HF77"
"Vitvi01g00066"	-0.902581095100221	0.152805278040582	0.4	0.358311946330107	0.610142224294707	0.902581095100219	"F6HF76"
"Vitvi01g00067"	-1.41509301918312	0.00092323236330713	0.1	0.0478519925584554	0.28382863340564	1.41509301918312	"F6HF75"
"Vitvi01g04012"	-0.186319078706301	0.209825210738691	0.2	0.423176338398935	0.413281743524953	0.186319078706299	"F6HF74"
"Vitvi01g04013"	-0.447249594021201	0.0643188977003148	0.1	0.230520964185325	0.28382863340564	0.4472495940212	"F6HF74"
"Vitvi01g00070"	0.238152566009933	0.330163495957954	0.4	0.54474761859475	0.610142224294707	-0.238152566009934	"F6HF73"
"Vitvi01g04014"	0.116320388684146	0.632808656129673	0.7	0.778120934228805	0.819280826512814	-0.116320388684146	NA
"Vitvi01g00071"	-0.157988231937467	0.137838067980801	0.1	0.339469023735615	0.28382863340564	0.157988231937466	"F6HF72"
"Vitvi01g00073"	0.0492170890491817	0.38400324342739	0.4	0.580482049110958	0.610142224294707	-0.0492170890491817	"D7T9T6"
"Vitvi01g01845"	0.237816105660363	0.45426231761307	0.7	0.638839817735078	0.819280826512814	-0.237816105660363	"D7T9T5"
"Vitvi01g01846"	-0.215350348761303	0.0479105440503976	0.1	0.199804147769698	0.28382863340564	0.2153503487613	"F6HF70"
"Vitvi01g00074"	0.349929181315997	0.105873767768063	0.1	0.298181196769318	0.28382863340564	-0.349929181316	"F6HF69"
"Vitvi01g00075"	0.607949924209699	0.00183694855161176	0.1	0.0572715800603075	0.28382863340564	-0.6079499242097	"A5BTC6"
"Vitvi01g00076"	-0.108771237045734	0.153700947510552	0.2	0.359670937619926	0.413281743524953	0.108771237045733	"F6HEZ4"
"Vitvi01g00077"	-0.248861875009202	0.0167553839289675	0.1	0.124345721696562	0.28382863340564	0.248861875009199	"D7T9T0"
"Vitvi01g00078"	0.0399588726986163	0.67574080758874	1	0.809372724556986	1	-0.0399588726986169	"F6HEZ3"
"Vitvi01g00079"	0.245563206290386	0.221873552278583	0.4	0.4360743249892	0.610142224294707	-0.245563206290386	"A5AY98"
"Vitvi01g00080"	-0.0491830841617342	0.496644104206479	1	0.673658419278374	1	0.0491830841617329	"F6HEZ1"
"Vitvi01g01847"	0.0788424218199822	0.69974859397648	0.4	0.82667694261074	0.610142224294707	-0.0788424218199832	"F6HEZ0"
"Vitvi01g00081"	-0.0214712162104687	0.907748956608409	0.7	0.957819541368713	0.819280826512814	0.0214712162104664	"D7T9S4"
"Vitvi01g00082"	-0.100853123643473	0.339152559271901	0.4	0.552110379110046	0.610142224294707	0.100853123643471	"D7T9S3"
"Vitvi01g01848"	0.430901683468045	0.177209665353164	0.2	0.386514396785043	0.413281743524953	-0.430901683468047	"F6HEY9"
"Vitvi01g01849"	0.101249594214504	0.135856174409314	0.2	0.337051595384654	0.413281743524953	-0.101249594214503	"F6HEY8"
"Vitvi01g04015"	0.998690882756393	0.0563473283689074	0.1	0.215576559800606	0.28382863340564	-0.998690882756393	"F6HEY5"
"Vitvi01g01850"	0.0261932981532055	0.563898809249916	0.4	0.726142502670064	0.610142224294707	-0.0261932981532057	"F6HEY9"
"Vitvi01g04016"	0.114913869443257	0.355933495700446	0.4	0.562168195439408	0.610142224294707	-0.114913869443256	"F6HEY9"
"Vitvi01g04017"	0.913634887515299	0.0380727143936882	0.1	0.178501745492835	0.28382863340564	-0.9136348875153	"F6HEY6"
"Vitvi01g01852"	2.45314264757858	0.000217646769791881	0.1	0.0345429841805017	0.28382863340564	-2.45314264757858	"F6HEY5"
"Vitvi01g01853"	-0.116731688702921	0.846982272953582	1	0.922198817556354	1	0.11673168870292	"F6HEY9"
"Vitvi01g04018"	0.913742593520596	0.00168306628002689	0.1	0.0560436899526237	0.28382863340564	-0.913742593520595	"F6HEY5"
"Vitvi01g00083"	3.3303688153183	0.000928668880365433	0.1	0.0479708782164953	0.28382863340564	-3.3303688153183	"F6HEY4"
"Vitvi01g04022"	-0.320768693762051	0.0341542715980305	0.1	0.169886299328647	0.28382863340564	0.32076869376205	"F6HEY3"
"Vitvi01g01854"	-0.338105643095563	0.102135178059829	0.1	0.293087510318119	0.28382863340564	0.33810564309556	"F6HEY2"
"Vitvi01g01855"	0.218460080672431	0.562258988777057	0.7	0.725101294958939	0.819280826512814	-0.218460080672433	"F6HEY1"
"Vitvi01g00085"	-0.198798106137669	0.000933057320195503	0.1	0.0479708782164953	0.28382863340564	0.198798106137668	"F6HEY0"
"Vitvi01g01856"	-0.0470392434697874	0.586511637742114	0.4	0.744274224036145	0.610142224294707	0.0470392434697864	"F6HEX9"
"Vitvi01g00086"	0.148915403988599	0.353094003067162	0.7	0.560210801883386	0.819280826512814	-0.1489154039886	"D7T9R5"
"Vitvi01g01857"	0.0847404812582239	0.777354587363649	1	0.878881543105475	1	-0.0847404812582262	"D7T9R4"
"Vitvi01g01858"	-0.0210759926010743	0.929556267904901	1	0.969532003778531	1	0.0210759926010731	"F6HEX8"
"Vitvi01g00087"	-0.152984453404935	0.655449654427531	0.7	0.794509149926045	0.819280826512814	0.152984453404933	"D7T9R2"
"Vitvi01g00088"	2.28686876791185	0.00106509739538985	0.1	0.0489680121677195	0.28382863340564	-2.28686876791185	"F6HFU1"
"Vitvi01g00089"	0.0260357240231492	0.826445143253338	1	0.909880394432697	1	-0.0260357240231492	"F6HFU0"
"Vitvi01g01859"	0.409522518521199	0.414425474404213	0.7	0.605032166759491	0.819280826512814	-0.409522518521202	"F6HFT9"
"Vitvi01g00090"	0.168847484925772	0.0607373727007548	0.1	0.223706728530056	0.28382863340564	-0.168847484925773	"D7T9Q8"
"Vitvi01g00091"	0.551883939510946	0.0207633846061485	0.1	0.13612201021466	0.28382863340564	-0.551883939510946	"D7T9Q7"
"Vitvi01g00092"	0.138861423077152	0.0547101561976637	0.1	0.212957024771183	0.28382863340564	-0.138861423077154	"D7T9Q5"
"Vitvi01g00095"	0.644927725278949	0.229214433883943	0.4	0.443696917654923	0.610142224294707	-0.64492772527895	"D7T9Q3"
"Vitvi01g00097"	-0.103659611565382	0.22755538790427	0.2	0.441987452391215	0.413281743524953	0.10365961156538	"D7T9Q0"
"Vitvi01g00098"	-0.0102130926570348	0.925143086828121	1	0.966953952176375	1	0.0102130926570343	"D7T9P9"
"Vitvi01g04023"	-0.0383338717550398	0.830151954792441	0.7	0.912208545243057	0.819280826512814	0.0383338717550399	NA
"Vitvi01g04024"	-0.0473552331845865	0.728711750512826	1	0.846036282128222	1	0.0473552331845868	NA
"Vitvi01g00099"	0.226342929671576	0.0784288220301884	0.2	0.255401175175212	0.413281743524953	-0.226342929671578	"A5BDR5"
"Vitvi01g04025"	0.302751077862428	0.0224024114918933	0.1	0.140116803616481	0.28382863340564	-0.30275107786243	"F6HFT6"
"Vitvi01g00101"	-0.0782813148240439	0.780902832031912	1	0.88119248574317	1	0.0782813148240438	"F6HFT5"
"Vitvi01g00102"	0.507670986954955	0.00978799771191091	0.1	0.1001888292431	0.28382863340564	-0.507670986954956	"F6HFT5"
"Vitvi01g00103"	0.260095030573233	0.246859596723404	0.2	0.462093618501771	0.413281743524953	-0.260095030573234	"F6HFT4"
"Vitvi01g00104"	0.499145254143685	0.288511092370798	0.4	0.50532405971832	0.610142224294707	-0.499145254143687	"F6HFT3"
"Vitvi01g00105"	0.23630516771416	0.461772184631797	0.7	0.645346664866729	0.819280826512814	-0.23630516771416	"D7T9P2"
"Vitvi01g01862"	-0.0913685515447172	0.893917676534514	1	0.950352698648454	1	0.0913685515447167	"A5BMU1"
"Vitvi01g00106"	0.176068556148417	0.415718418295757	0.4	0.605967542381867	0.610142224294707	-0.176068556148417	"D7T9P1"
"Vitvi01g04028"	0.0197999384833462	0.895777677308009	0.7	0.951542681689265	0.819280826512814	-0.0197999384833465	"D7FBB4"
"Vitvi01g01865"	0.324510621455613	0.457772736549749	1	0.641833384778137	1	-0.324510621455613	"F6HFT2"
"Vitvi01g00108"	-0.298636443682668	0.0229467817336952	0.1	0.141686887835469	0.28382863340564	0.298636443682666	"A5B663"
"Vitvi01g01866"	0.315057602949372	0.000756183018270606	0.1	0.0461012739908526	0.28382863340564	-0.315057602949373	"D7T9N8"
"Vitvi01g00110"	-0.41540605497162	0.10173074828866	0.1	0.292484283889907	0.28382863340564	0.41540605497162	"D7T9N6"
"Vitvi01g00111"	0.287772735972619	0.0322152258641883	0.1	0.164946242543522	0.28382863340564	-0.287772735972619	"F6HFS9"
"Vitvi01g00112"	-0.299388748224601	0.024303073548295	0.1	0.145233193270354	0.28382863340564	0.299388748224601	"D7T9N2"
"Vitvi01g00113"	-0.441069854584911	0.0329471535046467	0.1	0.16699478211565	0.28382863340564	0.441069854584912	"D7T9N0"
"Vitvi01g00114"	-0.184555122868668	0.38624106245005	0.7	0.582084484857369	0.819280826512814	0.184555122868668	"F6HF68"
"Vitvi01g04029"	0.0685258829273232	0.378254626459191	0.7	0.576508275264274	0.819280826512814	-0.0685258829273234	NA
"Vitvi01g04030"	0.255856990373578	0.0967940877188461	0.2	0.285763140965082	0.413281743524953	-0.255856990373579	NA
"Vitvi01g00115"	0.255981777151165	0.118004756536354	0.4	0.314723448206263	0.610142224294707	-0.255981777151167	"D7T9M8"
"Vitvi01g00116"	-0.182159101735101	0.0273116437994227	0.1	0.152684983248685	0.28382863340564	0.182159101735101	"F6HF67"
"Vitvi01g00119"	-0.0705126525997019	0.420990038600509	1	0.610929314042961	1	0.0705126525996995	"F6HF66"
"Vitvi01g04031"	-0.13491976825372	0.278570383755746	0.4	0.494984093936874	0.610142224294707	0.13491976825372	NA
"Vitvi01g00120"	-0.102091508751635	0.142393756079607	0.2	0.345512282433027	0.413281743524953	0.102091508751633	"D7T9M5"
"Vitvi01g00121"	-0.155878954015435	0.0657611715676319	0.2	0.232551057338755	0.413281743524953	0.155878954015433	"A5B0U6"
"Vitvi01g00122"	-0.118728689556135	0.52042798772597	1	0.691429152195813	1	0.118728689556134	"A5AHN8"
"Vitvi01g00124"	0.112588067292929	0.226318475691326	0.2	0.44058703706187	0.413281743524953	-0.112588067292933	"D7T9M0"
"Vitvi01g00128"	0.253781592420866	0.0333220191830522	0.1	0.167886777050692	0.28382863340564	-0.253781592420866	"D7T9L8"
"Vitvi01g01871"	0.0609298970681695	0.551917515764105	0.7	0.716827824701452	0.819280826512814	-0.0609298970681695	"F6HF62"
"Vitvi01g04032"	0.0520796096106588	0.655073544314805	0.7	0.794264911327161	0.819280826512814	-0.0520796096106588	"F6HF62"
"Vitvi01g01873"	0.298809875007896	0.0777229766202386	0.1	0.254099498172186	0.28382863340564	-0.298809875007897	"F6HF62"
"Vitvi01g00129"	0.799699283259012	0.125357064992554	0.2	0.324949371216972	0.413281743524953	-0.799699283259013	"F6HLW7"
"Vitvi01g00130"	-0.0726959096069672	0.340487869178212	0.4	0.553042841967306	0.610142224294707	0.072695909606967	"F6HF61"
"Vitvi01g00131"	0.112897263589832	0.199116590975658	0.4	0.411884992104071	0.610142224294707	-0.112897263589835	"F6HF60"
"Vitvi01g00132"	0.372707921213408	0.0934901183636358	0.2	0.279892793439879	0.413281743524953	-0.372707921213408	"F6HF59"
"Vitvi01g00133"	0.0306850221768657	0.774813800961328	0.7	0.877107858171778	0.819280826512814	-0.0306850221768666	"D7T9L4"
"Vitvi01g00134"	0.0260768710521655	0.922387648235744	0.7	0.965398149674576	0.819280826512814	-0.026076871052167	"D7T9L3"
"Vitvi01g00135"	0.268700952879565	0.00144018940053725	0.1	0.0534829195582031	0.28382863340564	-0.268700952879566	"D7T9L2"
"Vitvi01g01874"	0.0211516933957863	0.804832161245729	1	0.896351788182713	1	-0.0211516933957867	"D7T9L1"
"Vitvi01g00136"	-0.177658288782434	0.0600197858841978	0.1	0.222504289106612	0.28382863340564	0.177658288782432	"A5BQJ0"
"Vitvi01g01875"	-0.274423729665678	0.0318501857853808	0.1	0.163943255668298	0.28382863340564	0.274423729665678	"F6HF58"
"Vitvi01g00137"	0.117789249185466	0.426433473156149	0.7	0.615415957592416	0.819280826512814	-0.117789249185467	"D7T9K9"
"Vitvi01g00138"	0.2363398687148	0.00990790122589478	0.1	0.100418228962215	0.28382863340564	-0.236339868714801	"D7T9K7"
"Vitvi01g00139"	0.154500486320265	0.0749101133648028	0.1	0.248740357396717	0.28382863340564	-0.154500486320266	"D7T9K6"
"Vitvi01g01876"	0.224646879285486	0.261766875202503	0.4	0.477576873496895	0.610142224294707	-0.224646879285486	"D7T9K5"
"Vitvi01g01877"	-0.267948612514004	0.440934722235652	0.7	0.627280279759978	0.819280826512814	0.267948612514001	"D7T9K4"
"Vitvi01g01878"	-0.880589972384906	0.0510071974892155	0.1	0.205734795174982	0.28382863340564	0.880589972384902	"F6HF56"
"Vitvi01g01880"	-0.350042322100461	0.0358655218068815	0.1	0.173519105225417	0.28382863340564	0.35004232210046	"D7UBL1"
"Vitvi01g04033"	0.00125007845769056	0.930829888291442	0.4	0.970360704161761	0.610142224294707	-0.00125007845769065	NA
"Vitvi01g01881"	-0.455223601936022	0.15752234688941	0.2	0.364450271548467	0.413281743524953	0.455223601936019	"D7T9K2"
"Vitvi01g00140"	0.0313622640252278	0.879880110692306	0.7	0.942126919911169	0.819280826512814	-0.0313622640252262	"D7T9J8"
"Vitvi01g04034"	0.0937341445727729	0.829813519890773	0.7	0.911951537125048	0.819280826512814	-0.0937341445727728	"F6HFS8"
"Vitvi01g00142"	-0.276903051111969	0.154030381865905	0.7	0.360076196033941	0.819280826512814	0.276903051111967	"F6HFS7"
"Vitvi01g00143"	-0.0758304791875002	0.588975982934753	1	0.746243463610901	1	0.0758304791875002	"D7T9J5"
"Vitvi01g00145"	0.480630778688527	0.49189494513785	0.7	0.670624900375836	0.819280826512814	-0.480630778688527	"D7T9J4"
"Vitvi01g04036"	0.570074445676264	0.240383586866263	0.4	0.455726762173631	0.610142224294707	-0.570074445676263	NA
"Vitvi01g04037"	-0.136841722421368	0.350466246738581	0.7	0.558249011684099	0.819280826512814	0.136841722421366	NA
"Vitvi01g00146"	-0.305789029252501	0.0138546669426251	0.1	0.114867835337167	0.28382863340564	0.3057890292525	"F6HFS4"
"Vitvi01g00147"	-0.6611201601955	0.016224240627509	0.1	0.122625537037762	0.28382863340564	0.661120160195499	"F6HFS3"
"Vitvi01g00148"	0.647038506934997	0.0753339281970302	0.1	0.24935663635063	0.28382863340564	-0.647038506934996	"D7T9J1"
"Vitvi01g00149"	0.162949671341165	0.440589069631803	0.7	0.626958219056544	0.819280826512814	-0.162949671341167	"F6HFS2"
"Vitvi01g00150"	0.483095119925726	0.0500069944012142	0.1	0.203595139863236	0.28382863340564	-0.483095119925727	"F6HFS1"
"Vitvi01g01887"	0.493960445281999	0.238715364026341	0.4	0.453762065897097	0.610142224294707	-0.493960445282	"A5BPH3"
"Vitvi01g00151"	0.332426245869465	0.0425759248966495	0.1	0.188204286929125	0.28382863340564	-0.332426245869465	"F6HFR9"
"Vitvi01g00152"	0.487003504239189	0.32502284332305	0.4	0.539485144419694	0.610142224294707	-0.48700350423919	"F6HFR8"
"Vitvi01g04038"	0.274468855526232	0.128479245414535	0.2	0.328707227301372	0.413281743524953	-0.274468855526234	NA
"Vitvi01g00155"	0.230566902745998	0.142113421784401	0.4	0.345083616468033	0.610142224294707	-0.230566902746	"D7T9I6"
"Vitvi01g00156"	-1.21058707081149	0.056578953824643	0.1	0.216088264940065	0.28382863340564	1.21058707081149	"F6HFR7"
"Vitvi01g01888"	-0.385688238040848	0.464934911638998	0.4	0.648378364439169	0.610142224294707	0.385688238040847	"F6HFR6"
"Vitvi01g01889"	0.0477632040483154	0.365001221221244	0.2	0.567542020757307	0.413281743524953	-0.0477632040483152	"F6HF62"
"Vitvi01g00157"	-0.0980649225392448	0.812798880567811	1	0.901162305875484	1	0.0980649225392431	"D7T9I4"
"Vitvi01g00160"	0.524611266602277	0.274384895011402	0.4	0.491117694820821	0.610142224294707	-0.52461126660228	"D7T9I1"
"Vitvi01g00161"	-0.309216632464368	0.0369063141659777	0.1	0.176202458621501	0.28382863340564	0.309216632464366	"F6HFR3"
"Vitvi01g04039"	-0.497277770066595	0.0426100793498411	0.1	0.188259862655072	0.28382863340564	0.497277770066594	"D7T9H9"
"Vitvi01g00162"	-0.424220298214556	0.0425677770684885	0.1	0.188200060500976	0.28382863340564	0.424220298214554	"F6HF53"
"Vitvi01g01893"	-0.161650807865507	0.168145363143138	0.2	0.376618520853457	0.413281743524953	0.161650807865504	"A5C8X7"
"Vitvi01g00163"	-0.290275595330267	0.359814668238007	0.4	0.564315601569406	0.610142224294707	0.290275595330266	"F6HF51"
"Vitvi01g04040"	-0.212542089499422	0.283557546350582	0.7	0.49975871702912	0.819280826512814	0.21254208949942	"F6HF50"
"Vitvi01g04041"	0.0638508703297089	0.603751301219367	0.4	0.757302987702041	0.610142224294707	-0.0638508703297092	"F6HF50"
"Vitvi01g00166"	0.0657110802164723	0.49682942010297	0.7	0.673790315483391	0.819280826512814	-0.0657110802164738	"F6HF49"
"Vitvi01g00167"	-0.0137810536655061	0.834737149225475	0.7	0.914457613551015	0.819280826512814	0.0137810536655039	"D7T9H2"
"Vitvi01g00168"	-0.0476315314145352	0.0898706586621437	0.1	0.27397778035061	0.28382863340564	0.0476315314145328	"F6HF48"
"Vitvi01g00169"	-0.0525478803915974	0.895104121865937	0.7	0.951235268246853	0.819280826512814	0.0525478803915966	"D7T9H0"
"Vitvi01g00170"	-0.0696594718015358	0.798911646255914	0.7	0.891988232880375	0.819280826512814	0.0696594718015326	"D7T9G8"
"Vitvi01g00171"	-0.105748270463238	0.147088249526307	0.2	0.351552872577762	0.413281743524953	0.105748270463234	"F6HF47"
"Vitvi01g00172"	0.0066562160287528	0.969276042414832	0.7	0.988188116079525	0.819280826512814	-0.00665621602875288	"D7T9G6"
"Vitvi01g00173"	-0.0482527106599347	0.709860680222046	0.7	0.833131997162431	0.819280826512814	0.0482527106599324	"F6HF46"
"Vitvi01g00174"	0.017730771204165	0.745988745077117	1	0.858817450614715	1	-0.0177307712041674	"D7T9G4"
"Vitvi01g04042"	-0.068036237845831	0.308992980753859	0.4	0.525408532381269	0.610142224294707	0.0680362378458295	NA
"Vitvi01g00175"	0.196840821351532	0.439530584427297	0.4	0.626388607903477	0.610142224294707	-0.196840821351534	"A5AP38"
"Vitvi01g00176"	-0.0398346084168004	0.618365203011075	1	0.767064798900115	1	0.0398346084168004	"F6HF44"
"Vitvi01g00178"	-0.144342807364625	0.0710222956858383	0.1	0.241956513398791	0.28382863340564	0.144342807364623	"F6HF43"
"Vitvi01g00179"	0.0929191578547134	0.349703832137389	0.2	0.558046196914649	0.413281743524953	-0.0929191578547134	"F6HF42"
"Vitvi01g00181"	0.272707387216413	0.373439613799101	0.4	0.573135959973531	0.610142224294707	-0.272707387216413	"F6HF40"
"Vitvi01g00182"	0.186299411131933	0.117191110782771	0.2	0.313864924580322	0.413281743524953	-0.186299411131934	"F6HF39"
"Vitvi01g00183"	-0.208081941444436	0.0107525791400055	0.1	0.103678792746796	0.28382863340564	0.208081941444433	"F6HF38"
