"coeff."	"p-value"	"p-wilcox"	"padj (FDR)"	"padjW (FDR)"	"log2FCH (Rpv1_vs_wt)"	"proteID"
"Vitvi12g04595"	0.384952954189933	0.181643481225988	0.7	0.39057313044301	0.824517261556466	-0.384952954189933	"D7TGN6"
"Vitvi12g04596"	-2.40016762089575	0.00610934365939039	0.1	0.0924200235713253	0.263508206625717	2.40016762089575	"D7TGQ6"
"Vitvi12g04597"	-3.80909862461888	0.00171323004447618	0.1	0.0628263826489177	0.263508206625717	3.80909862461887	"D7TGQ6"
"Vitvi12g04598"	-0.0359030817483002	0.734394481414063	1	0.842098378061721	1	0.0359030817482999	"F6HK19"
"Vitvi12g02727"	-0.649887018607478	0.0246763980688387	0.1	0.15823490837134	0.263508206625717	0.649887018607476	"D7U3T7"
"Vitvi12g02066"	4.83295751778905	0.00157986651101567	0.1	0.0618092846386658	0.263508206625717	-4.83295751778905	"D7TGQ5"
"Vitvi12g04599"	0.50179374208335	0.474004183417894	0.4	0.654679657774997	0.621776061776062	-0.50179374208335	"D7U3T7"
"Vitvi12g02729"	1.34121568146304	0.0756520466704845	0.2	0.26002277516469	0.409658735128366	-1.34121568146304	"D7TGN6"
"Vitvi12g04600"	0.00345115326165011	0.160136247299947	0.1	0.367564727268863	0.263508206625717	-0.00345115326165013	"F6HQP7"
"Vitvi12g02732"	-0.219576506680267	0.0827391683842928	0.1	0.271285303178501	0.263508206625717	0.219576506680268	"F6HK28"
"Vitvi12g02071"	-0.00258818188545729	0.996167468690716	0.7	0.997724982583663	0.824517261556466	0.00258818188545629	"F6HK27"
"Vitvi12g02072"	0.420233118158697	0.0399153506976446	0.1	0.194663049546657	0.263508206625717	-0.4202331181587	"F6HK26"
"Vitvi12g04604"	0.22810122254669	0.206002895234144	0.4	0.417090117244279	0.621776061776062	-0.22810122254669	NA
"Vitvi12g02073"	-0.032967487290035	0.551979823769769	0.7	0.71506016157889	0.824517261556466	0.0329674872900334	"D7SY64"
"Vitvi12g02074"	0.309478312047689	0.105317518729667	0.1	0.303404229990789	0.263508206625717	-0.309478312047691	"F6HK23"
"Vitvi12g04605"	0.296505183013512	0.0808807968325209	0.1	0.267895933969485	0.263508206625717	-0.296505183013513	"F6HK22"
"Vitvi12g02076"	-0.432422686170918	0.0462089859114227	0.1	0.206955836439504	0.263508206625717	0.432422686170916	"D7TGP5"
"Vitvi12g02078"	-0.00333416352798722	0.982838044398466	1	0.990164791700598	1	0.00333416352798643	"D7TGP4"
"Vitvi12g04607"	-0.0241419908571874	0.751397238997156	0.7	0.853220270212469	0.824517261556466	0.0241419908571867	"D7TGN6"
"Vitvi12g04609"	-0.00336179526887304	0.573095407697669	0.7	0.731220561874223	0.824517261556466	0.00336179526887337	"F6HK14"
"Vitvi12g02735"	0.583693495164758	0.0126435589836482	0.1	0.122721697824686	0.263508206625717	-0.58369349516476	"D7TGQ5"
"Vitvi12g02736"	-0.291556147752787	0.168712414545079	0.2	0.377447842847215	0.409658735128366	0.291556147752787	"F6HK19"
"Vitvi12g02737"	-0.18405230058249	0.339861390435036	0.7	0.546455465607618	0.824517261556466	0.18405230058249	"F6HK19"
"Vitvi12g04610"	-0.17626476920716	0.352972754002247	0.7	0.558056065701112	0.824517261556466	0.17626476920716	"F6HJP7"
"Vitvi12g04613"	-1.21233043203618	0.0158464854035363	0.1	0.134680675467409	0.263508206625717	1.21233043203618	"F6HK19"
"Vitvi12g04614"	-0.562455113356364	0.00567367908126338	0.1	0.0896720583009998	0.263508206625717	0.562455113356363	NA
"Vitvi12g04616"	0.0110853166136735	0.486309370532831	0.7	0.664277582079218	0.824517261556466	-0.0110853166136733	NA
"Vitvi12g02743"	-3.04653381943551	0.000344509252677241	0.1	0.0437643817151005	0.263508206625717	3.0465338194355	"F6HK28"
"Vitvi12g02085"	0.117317029858996	0.454613287175857	0.7	0.64054138330399	0.824517261556466	-0.117317029858996	"F6HK19"
"Vitvi12g02088"	0.153731972326746	0.567959640664291	0.7	0.726722855297468	0.824517261556466	-0.153731972326747	"F6HK28"
"Vitvi12g04623"	0.0130696242533303	0.472234378235277	0.7	0.653373239084221	0.824517261556466	-0.0130696242533299	"F6HK28"
"Vitvi12g02745"	0.0405779688282833	0.657495892916646	1	0.79238419683979	1	-0.0405779688282832	"F6HK28"
"Vitvi12g04624"	-0.27058364393602	0.289699451757341	0.4	0.500957627407696	0.621776061776062	0.27058364393602	"D7TGN8"
"Vitvi12g02094"	-0.413387893002421	0.182177149658858	0.4	0.391264330698565	0.621776061776062	0.41338789300242	"D7TGN6"
"Vitvi12g02097"	0.03955780792894	0.701371019702763	1	0.820188498284101	1	-0.03955780792894	"D7TGN5"
"Vitvi12g02099"	0.37594797080751	0.0214831328484837	0.1	0.149598750269284	0.263508206625717	-0.37594797080751	"F6HK10"
"Vitvi12g04626"	0.655133013249596	0.12587587544731	0.1	0.329141265445709	0.263508206625717	-0.655133013249596	"D7TGN3"
"Vitvi12g04627"	0.183126109828281	0.273796992996945	0.2	0.485992912550841	0.409658735128366	-0.183126109828281	NA
"Vitvi12g04628"	0.0736065848759122	0.29514208391621	0.7	0.506165095615918	0.824517261556466	-0.073606584875912	"D7TGN6"
"Vitvi12g02101"	0.286840087414596	0.276339608360828	0.7	0.488749068072081	0.824517261556466	-0.286840087414596	"F6HK09"
"Vitvi12g02753"	1.63211771587122	0.0661010128328075	0.1	0.24369590021702	0.263508206625717	-1.63211771587122	"F6HK09"
"Vitvi12g04630"	3.80227478684666	0.0437485221968919	0.1	0.202073066666397	0.263508206625717	-3.80227478684666	"F6HK09"
"Vitvi12g02103"	0.371723822456159	0.0893093430000803	0.2	0.281824675183728	0.409658735128366	-0.371723822456159	"F6H499"
"Vitvi12g02105"	1.46106694476915	0.00989536155057546	0.1	0.110663126673936	0.263508206625717	-1.46106694476915	"F6HK19"
"Vitvi12g02106"	0.118587712090098	0.293109072040536	0.4	0.50419846882461	0.621776061776062	-0.118587712090099	"F6HK08"
"Vitvi12g02109"	0.542582182194029	0.0379351371881396	0.1	0.191063735101117	0.263508206625717	-0.54258218219403	"F6HK07"
"Vitvi12g02110"	0.00121781688267094	0.98132280958749	0.7	0.989451976731719	0.824517261556466	-0.00121781688267097	"F6HK06"
"Vitvi12g02111"	-0.00466211759420175	0.95649987658194	1	0.975815573282632	1	0.00466211759419899	"D7TGM4"
"Vitvi12g02115"	0.321440489495311	0.070550102769762	0.1	0.250982278328154	0.263508206625717	-0.321440489495313	"D7TGM3"
"Vitvi12g04631"	0.303170240924402	0.44060986746059	0.4	0.629227751398939	0.621776061776062	-0.303170240924403	"D7TGM1"
"Vitvi12g04632"	0.20142502301682	0.134057259812214	0.1	0.338095801076243	0.263508206625717	-0.20142502301682	"F6HGK3"
"Vitvi12g02119"	0.658315844605326	0.000984609947842193	0.1	0.0545895290785643	0.263508206625717	-0.658315844605327	"F6HGK3"
"Vitvi12g02120"	0.3341936714134	0.0400132719725311	0.1	0.194738202389654	0.263508206625717	-0.3341936714134	"F6HK04"
"Vitvi12g02121"	0.297225584074149	0.0863065736764027	0.2	0.277021553604536	0.409658735128366	-0.29722558407415	"F6HK03"
"Vitvi12g02122"	-0.0931230548919679	0.282395823475045	0.4	0.49458554005386	0.621776061776062	0.0931230548919668	"D7TGL8"
"Vitvi12g04634"	-0.221441945162596	0.215637936750115	0.4	0.427923649565007	0.621776061776062	0.221441945162592	NA
"Vitvi12g02124"	-0.261064458516372	0.0418815920267802	0.1	0.198694594225673	0.263508206625717	0.261064458516369	"F6HK02"
"Vitvi12g02125"	-0.0522255515312304	0.85494696350405	0.7	0.916329746393245	0.824517261556466	0.0522255515312295	"F6HK01"
"Vitvi12g02126"	0.131865083730131	0.0352865157798336	0.1	0.186021924142318	0.263508206625717	-0.131865083730133	"F6HK00"
"Vitvi12g02128"	-0.0764964308641348	0.68656573148801	1	0.810863101144913	1	0.0764964308641343	"F6HJZ9"
"Vitvi12g04637"	0.104294737791276	0.609907060217979	0.7	0.759127603274402	0.824517261556466	-0.104294737791276	NA
"Vitvi12g02129"	-0.000615919610800845	0.985092758865397	1	0.991152770454403	1	0.000615919610799764	"F6HJZ8"
"Vitvi12g02130"	0.109550108314397	0.446364645873698	0.7	0.633599790226335	0.824517261556466	-0.109550108314401	"F6HJZ7"
"Vitvi12g02134"	0.1146217691845	0.181964059624508	0.2	0.39098591643926	0.409658735128366	-0.114621769184499	"D7TGK9"
"Vitvi12g02135"	-1.11890067394762	0.121404431022189	0.1	0.323493794462851	0.263508206625717	1.11890067394762	"F6HJZ6"
"Vitvi12g04638"	-1.14409171351212	0.106808148546993	0.1	0.30522844904942	0.263508206625717	1.14409171351212	NA
"Vitvi12g02136"	0.0536567659557646	0.625573412151105	1	0.77081102067028	1	-0.0536567659557665	"D7TGK7"
"Vitvi12g02137"	-0.597769311877797	0.0856516893189106	0.1	0.275843643501944	0.263508206625717	0.597769311877796	"F6HJZ5"
"Vitvi12g02138"	-0.20094018460658	0.325262647154196	0.4	0.533609879996189	0.621776061776062	0.20094018460658	"F6HJZ4"
"Vitvi12g02139"	0.00665223622103927	0.969520255408421	0.7	0.983196107877658	0.824517261556466	-0.00665223622103994	"D7TGK4"
"Vitvi12g02140"	0.0668196207699651	0.59312989417548	1	0.746052208636296	1	-0.0668196207699676	"F6HJZ2"
"Vitvi12g02141"	0.30785646163841	0.0204242307725655	0.1	0.146956748717972	0.263508206625717	-0.30785646163841	"D7TGK2"
"Vitvi12g02142"	-0.722200225702135	0.0914777829487571	0.1	0.285058606075499	0.263508206625717	0.722200225702133	"F6HJZ1"
"Vitvi12g02143"	-0.304121173138267	0.0494936721204149	0.1	0.213679932458151	0.263508206625717	0.304121173138267	"F6HJZ0"
"Vitvi12g02144"	0.0607411464567657	0.574803445932209	0.7	0.73250700640857	0.824517261556466	-0.0607411464567669	"D7TGJ9"
"Vitvi12g02145"	0.201286283438053	0.143843921071764	0.2	0.348090583551599	0.409658735128366	-0.201286283438053	"F6HJY9"
"Vitvi12g04639"	0.0916119395572101	0.634882902956096	1	0.777088018612627	1	-0.0916119395572101	"D7TGJ7"
"Vitvi12g02150"	0.230164254133863	0.34808384354656	0.7	0.553436180920465	0.824517261556466	-0.230164254133863	"F6HJY7"
"Vitvi12g02152"	0.490165411602401	0.0224602724870306	0.1	0.152511953673126	0.263508206625717	-0.490165411602401	"D7TGJ5"
"Vitvi12g04640"	1.20605595645286	0.00743650551757586	0.1	0.0994177227627052	0.263508206625717	-1.20605595645286	"D7TGJ4"
"Vitvi12g04641"	0.266504611715449	0.508193014889967	0.4	0.681164390114718	0.621776061776062	-0.26650461171545	"D7TGK4"
"Vitvi12g02157"	0.783599545004589	0.0208384630848693	0.1	0.148097096801686	0.263508206625717	-0.783599545004591	"F6HJY6"
"Vitvi12g02158"	-0.0970004622782762	0.321306979350874	0.4	0.530223378902322	0.621776061776062	0.0970004622782739	"D7TGJ2"
"Vitvi12g02755"	-0.985429439133303	0.0301149817654517	0.1	0.171957005852085	0.263508206625717	0.985429439133299	"D7TGJ1"
"Vitvi12g04642"	-0.731836416252464	0.0198610944770107	0.1	0.14546459036353	0.263508206625717	0.731836416252464	NA
"Vitvi12g02757"	0.318009505203966	0.0668745539372284	0.1	0.244835367056803	0.263508206625717	-0.318009505203968	"F6HJY5"
"Vitvi12g02758"	-0.868909625691571	0.0117705590046147	0.1	0.118790496950159	0.263508206625717	0.86890962569157	"D7TGI9"
"Vitvi12g02159"	0.417009190595565	0.042021406900693	0.1	0.198853200214147	0.263508206625717	-0.417009190595566	"F6HJY4"
"Vitvi12g02160"	-0.220872685824081	0.00311869322383319	0.1	0.0733497005105851	0.263508206625717	0.22087268582408	"D7TGI7"
"Vitvi12g02162"	0.650718406528999	0.027146217536021	0.1	0.164755640515347	0.263508206625717	-0.650718406529	"D7TGI6"
"Vitvi12g02167"	-0.539973856768267	0.0536111484787579	0.1	0.221425212206536	0.263508206625717	0.539973856768265	"F6HJY1"
"Vitvi12g02168"	-0.1113657141836	0.713806917843383	1	0.827813571151938	1	0.1113657141836	"D7TGI3"
"Vitvi12g04645"	0.026731215564488	0.613132364477832	0.7	0.761463053595827	0.824517261556466	-0.0267312155644905	"D7TGI0"
"Vitvi12g02174"	0.0273798863404374	0.550439779903942	0.7	0.713975643137856	0.824517261556466	-0.0273798863404391	"D7TGI0"
"Vitvi12g02175"	-0.18021282830957	0.0612377853185571	0.1	0.234877401379715	0.263508206625717	0.180212828309568	"F6HJX8"
"Vitvi13g00001"	0.206231492986268	0.160315176490497	0.2	0.3677818754782	0.409658735128366	-0.206231492986271	"F6HCF1"
"Vitvi13g00002"	0.133208670554153	0.232873360071029	0.4	0.445244608730821	0.621776061776062	-0.133208670554154	"F6HCE9"
"Vitvi13g01878"	-0.118855221554135	0.217530982390426	0.4	0.42962779457925	0.621776061776062	0.118855221554135	"F6HCE8"
"Vitvi13g00003"	-0.0788705555728359	0.293717340300011	0.2	0.504777734228588	0.409658735128366	0.0788705555728324	"F6HCE7"
"Vitvi13g00004"	-1.29182235323551	0.00690317914528058	0.1	0.0970710881530615	0.263508206625717	1.29182235323551	"D7T4T9"
"Vitvi13g01879"	0.2494711475169	0.156720528294384	0.2	0.363644534061443	0.409658735128366	-0.2494711475169	"F6HC11"
"Vitvi13g00005"	-0.453585084889444	0.000166646195713256	0.1	0.0386233030072786	0.263508206625717	0.453585084889443	"D7T4T7"
"Vitvi13g00007"	0.101654138941465	0.392908266365169	0.7	0.590591453817627	0.824517261556466	-0.101654138941466	"F6HC10"
"Vitvi13g00008"	0.0443146124725325	0.307462793651921	0.4	0.51766205950081	0.621776061776062	-0.0443146124725331	"D7T4T5"
"Vitvi13g00009"	-0.149473934229111	0.121384732424574	0.2	0.323493794462851	0.409658735128366	0.14947393422911	"F6HC09"
"Vitvi13g04000"	0.282715856195459	0.0047244004898565	0.1	0.0844776045726941	0.263508206625717	-0.282715856195459	NA
"Vitvi13g00010"	0.0286433567538641	0.820252560650252	0.7	0.896783788283523	0.824517261556466	-0.0286433567538662	"D7T4T3"
"Vitvi13g00011"	0.0411482742335806	0.456302329563818	0.7	0.642197989875322	0.824517261556466	-0.0411482742335796	"F6HC08"
"Vitvi13g00012"	-0.714656216769241	0.0381052828655732	0.1	0.191342690231246	0.263508206625717	0.71465621676924	"A3FA63"
"Vitvi13g00013"	0.113512903714298	0.210760347446749	0.1	0.422149830259011	0.263508206625717	-0.1135129037143	"F6HC06"
"Vitvi13g00014"	-1.10110022086273	0.00978371891672576	0.1	0.110277417610671	0.263508206625717	1.10110022086273	"F6HC05"
"Vitvi13g00015"	-1.3867052630614	0.0280470372348087	0.1	0.166393769530199	0.263508206625717	1.3867052630614	"F6HC04"
"Vitvi13g00017"	0.0409885292613311	0.456425521190701	0.4	0.642333931919304	0.621776061776062	-0.0409885292613339	"F6HC03"
"Vitvi13g00018"	0.0770412100038923	0.229277932208141	0.2	0.441584757567896	0.409658735128366	-0.0770412100038929	"D7T4S5"
"Vitvi13g00019"	-0.678109497205444	0.160969032640933	0.1	0.368518649946493	0.263508206625717	0.67810949720544	"D7T4S4"
"Vitvi13g01882"	-0.772445039123902	0.105119960448517	0.1	0.303161146680323	0.263508206625717	0.7724450391239	"F6HC02"
"Vitvi13g00021"	0.434571959240029	0.00116798221064465	0.1	0.0568665635819989	0.263508206625717	-0.434571959240033	"D7T4S2"
"Vitvi13g00022"	-0.767392560395378	0.288701173396717	0.4	0.499935217484032	0.621776061776062	0.767392560395376	"F6HCE6"
"Vitvi13g04002"	0.441293983206642	0.0246410210974262	0.1	0.15816308096604	0.263508206625717	-0.441293983206644	"F6HBX1"
"Vitvi13g01884"	0.0886382675769295	0.652722880941334	1	0.789330178898049	1	-0.0886382675769299	"F6HCE4"
"Vitvi13g01885"	-0.103095247936017	0.704273446804929	1	0.821673287090423	1	0.103095247936017	"F6GWH5"
"Vitvi13g00023"	0.0295918085166332	0.704364292573679	1	0.821716451587566	1	-0.0295918085166331	"F6HCE3"
"Vitvi13g00026"	-0.146891662926607	0.514173281005221	0.7	0.685790362268525	0.824517261556466	0.146891662926606	"F6HCE1"
"Vitvi13g04003"	-0.122559233717769	0.518096062440934	0.7	0.688830011071213	0.824517261556466	0.122559233717766	"F6HKT0"
"Vitvi13g00027"	0.0532370792367322	0.268716902056216	0.4	0.481153103654404	0.621776061776062	-0.053237079236732	"F6HCE0"
"Vitvi13g00028"	-0.684636323454217	0.104566004515645	0.1	0.302563884583139	0.263508206625717	0.684636323454214	"D7T4R6"
"Vitvi13g00029"	-0.109291783838935	0.216010476948879	0.4	0.428338120123909	0.621776061776062	0.109291783838934	"F6HCD9"
"Vitvi13g01886"	-0.183374684469768	0.362397256297394	0.4	0.56520442904205	0.621776061776062	0.183374684469767	"D7T4R4"
"Vitvi13g00030"	0.168180365540616	0.19759664852512	0.4	0.407961080493401	0.621776061776062	-0.168180365540616	"D7T4R3"
"Vitvi13g00031"	0.303829390432299	0.0243168030183233	0.1	0.157472511305742	0.263508206625717	-0.3038293904323	"F6HCD8"
"Vitvi13g00033"	0.257701660133399	0.0602282107256204	0.1	0.23301479102288	0.263508206625717	-0.257701660133401	"D7T4R0"
"Vitvi13g00034"	0.111506722651733	0.308237752621845	0.4	0.518374577836579	0.621776061776062	-0.111506722651734	"D7T4Q9"
"Vitvi13g00035"	0.472030843688518	0.0640050298633185	0.1	0.239633485725912	0.263508206625717	-0.47203084368852	"D7T4Q8"
"Vitvi13g00036"	0.0853987794771579	0.581242517366496	1	0.737373251743447	1	-0.0853987794771598	"D7T4Q7"
"Vitvi13g00037"	-0.53581861524684	0.383019006189034	1	0.581832261738017	1	0.535818615246839	"F6HCD7"
"Vitvi13g04005"	-1.61121962664137	0.0844783689198932	0.1	0.274033904930467	0.263508206625717	1.61121962664137	"F6HCD4"
"Vitvi13g04006"	-0.422534261772484	0.0385234777972612	0.1	0.19227939928982	0.263508206625717	0.422534261772483	NA
"Vitvi13g01889"	0.110716585213543	0.730539370977282	0.7	0.839222335342603	0.824517261556466	-0.110716585213543	"F6HCD4"
"Vitvi13g00041"	0.00207535000863228	0.980983690953295	1	0.989219879525281	1	-0.00207535000863232	"F6HCD2"
"Vitvi13g01890"	0.245099516763824	0.287249301112556	0.2	0.499138576415305	0.409658735128366	-0.245099516763826	"F6HCD1"
"Vitvi13g00042"	-0.562431992494957	0.000666651596256043	0.1	0.0499196412796336	0.263508206625717	0.562431992494956	"F6HCD0"
"Vitvi13g04012"	0.00844816097267563	0.97850824949844	1	0.988060749387431	1	-0.00844816097267653	NA
"Vitvi13g00043"	-0.0745908693998081	0.647678467648146	0.7	0.785334900374586	0.824517261556466	0.0745908693998061	"F6HCC9"
"Vitvi13g00045"	-0.158972771587667	0.334839421081323	0.4	0.54196021834965	0.621776061776062	0.158972771587667	"A5C0R7"
"Vitvi13g01892"	0.984672747211385	0.0250349143902916	0.1	0.159159050490374	0.263508206625717	-0.984672747211386	"D7T4P8"
"Vitvi13g00046"	0.356317981222341	0.00760744320779423	0.1	0.100088378969081	0.263508206625717	-0.356317981222343	"D7T4P7"
"Vitvi13g00047"	0.147995694708327	0.470606949887926	0.4	0.652059663859368	0.621776061776062	-0.147995694708327	"D7T4P6"
"Vitvi13g00048"	-0.155181725115502	0.332636821715705	0.4	0.540113371367938	0.621776061776062	0.155181725115499	"A5C0R5"
"Vitvi13g00049"	-0.0966655210083664	0.0844215463712198	0.1	0.273893806966086	0.263508206625717	0.0966655210083651	"F6HCC4"
"Vitvi13g00050"	-0.448050720449926	0.0259086896969049	0.1	0.161583532096831	0.263508206625717	0.448050720449924	"F6HCC3"
"Vitvi13g00051"	-0.212777125537069	0.124992956256662	0.4	0.328387813425583	0.621776061776062	0.212777125537068	"D7T4P2"
"Vitvi13g00052"	-0.322851547608935	0.131331601924971	0.1	0.334907102979397	0.263508206625717	0.322851547608932	"D7T4P1"
"Vitvi13g00053"	0.289463407347132	0.0196877465978526	0.1	0.145251942689373	0.263508206625717	-0.289463407347133	"D7T4P0"
"Vitvi13g00054"	-0.352647398963002	0.0181639899207745	0.1	0.140839541403481	0.263508206625717	0.352647398963001	"A5BFH5"
"Vitvi13g00055"	-0.987903219367374	0.0048350641240129	0.1	0.0850601517910681	0.263508206625717	0.987903219367374	"A5AZG3"
"Vitvi13g00058"	-0.402914524188504	0.0254952795253602	0.1	0.160487213451413	0.263508206625717	0.4029145241885	"F6HCC2"
"Vitvi13g00059"	0.402120849042213	0.107439399609075	0.2	0.305969223185257	0.409658735128366	-0.402120849042213	"D7T4N6"
"Vitvi13g00060"	-0.0611198349461317	0.699874403804184	1	0.819023936729796	1	0.0611198349461297	"F6HCC1"
"Vitvi13g00061"	0.138688272567298	0.283593236947215	0.4	0.495715143789438	0.621776061776062	-0.138688272567299	"F6HCC0"
"Vitvi13g00062"	-0.139589899674569	0.488885478927736	0.7	0.66647447895707	0.824517261556466	0.139589899674567	"F6HCB9"
"Vitvi13g00064"	0.0416699982704448	0.510536611550126	0.7	0.6830102503836	0.824517261556466	-0.0416699982704447	"F6H2M5"
"Vitvi13g00066"	-0.13431899385338	0.636412960503946	1	0.778168504311468	1	0.13431899385338	"F6HCB8"
"Vitvi13g00068"	0.107767170223823	0.240249106144731	0.1	0.452600882492366	0.263508206625717	-0.107767170223823	"F6HCB7"
"Vitvi13g00069"	0.0192793557878316	0.852901511885861	1	0.91529955565065	1	-0.0192793557878339	"F6HCB6"
"Vitvi13g01893"	0.00593792019873919	0.0498643577327392	0.1	0.214425234135826	0.263508206625717	-0.0059379201987392	"D7T4M7"
"Vitvi13g00071"	0.291437285512318	0.0693215522537718	0.1	0.248786778194205	0.263508206625717	-0.29143728551232	"F6HCB4"
"Vitvi13g00072"	0.00377437300982748	0.97421423269333	1	0.986197979721102	1	-0.00377437300983274	"A5ACP0"
"Vitvi13g00073"	0.162833647807298	0.014132707989409	0.1	0.128204872895655	0.263508206625717	-0.1628336478073	"D7T4M4"
"Vitvi13g00074"	0.343863120128365	0.170721315258995	0.2	0.379782703106621	0.409658735128366	-0.343863120128367	"D7T4M3"
"Vitvi13g00075"	-0.358514497389574	0.06131267516317	0.1	0.235021443730042	0.263508206625717	0.358514497389573	"D7T4M2"
"Vitvi13g00076"	0.0477637525062754	0.883949894608093	1	0.933912745447906	1	-0.0477637525062766	"F6HCB3"
"Vitvi13g00079"	0.481576127391606	0.00156358048477923	0.1	0.0618092846386658	0.263508206625717	-0.481576127391606	"F6H4X9"
"Vitvi13g00080"	-0.00455870653706671	0.907881135845775	0.7	0.948738707715	0.824517261556466	0.00455870653706669	"F6HCB1"
"Vitvi13g00081"	-0.304677960273824	0.0548570577487205	0.1	0.223224124432634	0.263508206625717	0.304677960273823	"D7T4M0"
"Vitvi13g00082"	-0.2794973439025	0.64949989966266	1	0.786741477239037	1	0.2794973439025	"D7T4L9"
"Vitvi13g00083"	-0.12645492769733	0.419564511197458	0.7	0.612734175653009	0.824517261556466	0.126454927697329	"D7T4L8"
"Vitvi13g00084"	0.000721942434334976	0.995298387010067	1	0.997203701890059	1	-0.000721942434337208	"D7T4L8"
"Vitvi13g00085"	-0.486437248640201	0.0229610821276641	0.1	0.153887532570536	0.263508206625717	0.4864372486402	"D7T4L7"
"Vitvi13g00086"	0.287785867526829	0.0994304415673622	0.2	0.296429004656041	0.409658735128366	-0.28778586752683	"F6HCB0"
"Vitvi13g00087"	0.481861480650034	0.00106665095909082	0.1	0.055242798427129	0.263508206625717	-0.481861480650032	"D7T4L5"
"Vitvi13g00088"	0.369949118085009	0.0423349490863848	0.1	0.199345203343915	0.263508206625717	-0.36994911808501	"F6HCA9"
"Vitvi13g00089"	-0.0157734215252094	0.84180324278911	1	0.909601106235467	1	0.0157734215252106	"F6HC92"
"Vitvi13g01894"	0.0363655050713304	0.538954831986535	0.7	0.704420587266789	0.824517261556466	-0.0363655050713303	"F6HVY6"
"Vitvi13g00090"	-0.186447517465794	0.628821128715888	1	0.772782009832163	1	0.186447517465793	"F6HC91"
"Vitvi13g00092"	-0.213482682838568	0.158602035383326	0.1	0.365646785652917	0.263508206625717	0.213482682838567	"F6HC90"
"Vitvi13g04016"	0.452696370169295	0.159909964384835	0.2	0.367335310567656	0.409658735128366	-0.452696370169297	"F6HC87"
"Vitvi13g00095"	1.39844183060534	0.0181924132774429	0.1	0.140892945563008	0.263508206625717	-1.39844183060534	"F6HC87"
"Vitvi13g00096"	-0.285393976112018	0.131185653486962	0.2	0.334825857038556	0.409658735128366	0.285393976112017	"F6HC85"
"Vitvi13g00097"	0.0108566089442487	0.954424716538444	1	0.974722829989831	1	-0.0108566089442501	"F6HC84"
"Vitvi13g00098"	0.594763934379593	0.00416795022315588	0.1	0.0812707450166339	0.263508206625717	-0.594763934379594	"D7T4K6"
"Vitvi13g00099"	0.340298907624309	0.212711201193376	0.4	0.4242926234632	0.621776061776062	-0.340298907624311	"F6HC83"
"Vitvi13g01897"	0.2627219177305	0.00214417871874629	0.1	0.0667193970164943	0.263508206625717	-0.2627219177305	"F6HC82"
"Vitvi13g00100"	-0.323740850584221	0.198254291328424	0.2	0.408656544790455	0.409658735128366	0.323740850584219	"D7T4K3"
"Vitvi13g00101"	0.0588087777713998	0.563395529726822	0.4	0.72371380411453	0.621776061776062	-0.0588087777714001	"F6HC61"
"Vitvi13g00102"	-0.0933475863351274	0.666333482960926	0.7	0.798601055829424	0.824517261556466	0.0933475863351267	"F6H5I8"
"Vitvi13g04022"	-0.301479980058818	0.0419088130361292	0.1	0.198700067344236	0.263508206625717	0.301479980058817	NA
"Vitvi13g00103"	-0.231824198314758	0.186885831278632	0.2	0.396418523038869	0.409658735128366	0.231824198314756	"D7T4J9"
"Vitvi13g00104"	0.0366734383179632	0.59014051274355	1	0.744008627353952	1	-0.0366734383179672	"F6HC60"
"Vitvi13g00105"	-0.42465303494661	0.112143663536842	0.2	0.31173651275713	0.409658735128366	0.424653034946607	"D7T4J7"
"Vitvi13g00106"	-0.0149004426251057	0.915142373898565	1	0.952827277096823	1	0.0149004426251036	"F6GUL7"
"Vitvi13g04023"	0.151222602945882	0.209717666047573	0.4	0.421157363425595	0.621776061776062	-0.151222602945884	NA
"Vitvi13g00107"	0.134823709534899	0.312554108828362	0.7	0.522202776919467	0.824517261556466	-0.134823709534901	"D7T4J5"
"Vitvi13g00109"	-2.23453330996648	0.000609212873815999	0.1	0.0484320751484463	0.263508206625717	2.23453330996647	"F6HCA7"
"Vitvi13g00110"	-0.0381389653594363	0.707304744652029	0.7	0.82348435568799	0.824517261556466	0.0381389653594333	"F6HCA6"
"Vitvi13g00111"	0.0509587606440427	0.424665510428473	0.7	0.616263058969817	0.824517261556466	-0.0509587606440434	"F6HCA5"
"Vitvi13g00112"	0.15669684828158	0.160801014567863	0.4	0.368378660737827	0.621776061776062	-0.156696848281582	"D7T4J0"
"Vitvi13g00113"	-0.553666689514062	0.117210874993419	0.1	0.317821094985265	0.263508206625717	0.55366668951406	"D7T4I9"
"Vitvi13g00114"	0.0847383642928878	0.669827158132763	1	0.800277221689714	1	-0.0847383642928907	"F6HCA4"
"Vitvi13g00115"	-0.155773545732441	0.0451707814037056	0.1	0.205114381147592	0.263508206625717	0.155773545732441	"F6HCA3"
"Vitvi13g04024"	-0.160039106196618	0.303537417929302	0.4	0.514395827250272	0.621776061776062	0.160039106196616	NA
"Vitvi13g00116"	0.307019286737006	0.0977145010372516	0.2	0.293952267805936	0.409658735128366	-0.307019286737007	"F6HCA2"
"Vitvi13g00117"	-1.93601439211433	0.0111811877817526	0.1	0.116666867249076	0.263508206625717	1.93601439211432	"D7T4I6"
"Vitvi13g04025"	-0.546267256802381	0.0585101837935087	0.1	0.229944885243273	0.263508206625717	0.54626725680238	"D7T4I5"
