"coeff."	"p-value"	"p-wilcox"	"padj (FDR)"	"padjW (FDR)"	"log2FCH (Rpv1_vs_wt)"	"proteID"
"Vitvi01g00071"	-0.310266919997802	0.00211395905532831	0.1	0.0306801463256488	0.189164377620356	0.310266919997801	"F6HF72"
"Vitvi01g00073"	-0.107188767322634	0.18226265470406	0.7	0.29667421850784	0.780964358799454	0.107188767322634	"D7T9T6"
"Vitvi01g01845"	0.525983576327176	0.00321289407116484	0.1	0.034384932248023	0.189164377620356	-0.525983576327175	"D7T9T5"
"Vitvi01g01846"	0.202061664535332	0.293873889680194	0.4	0.418231792404635	0.545017182130584	-0.202061664535332	"F6HF70"
"Vitvi01g00074"	-0.262939534750737	0.0226372789955187	0.1	0.0779364496821113	0.189164377620356	0.262939534750734	"F6HF69"
"Vitvi01g00075"	-0.0970822867845685	0.347803101420007	0.4	0.472494386183884	0.545017182130584	0.0970822867845662	"A5BTC6"
"Vitvi01g00076"	-0.0550773874273356	0.215250179259024	0.4	0.333997259671936	0.545017182130584	0.0550773874273336	"F6HEZ4"
"Vitvi01g00077"	-0.106861814732535	0.410973924281258	0.7	0.532493767614807	0.780964358799454	0.106861814732532	"D7T9T0"
"Vitvi01g00078"	-0.413645974518194	0.0595309499428645	0.1	0.139393828655585	0.189164377620356	0.413645974518193	"F6HEZ3"
"Vitvi01g00079"	-0.359172555228417	0.198636398524269	0.4	0.315285735002219	0.545017182130584	0.359172555228417	"A5AY98"
"Vitvi01g00080"	0.455053606291331	0.00705982355501541	0.1	0.0453862023415161	0.189164377620356	-0.455053606291333	"F6HEZ1"
"Vitvi01g01847"	-0.0699347794442608	0.77039168931962	1	0.833969558939569	1	0.0699347794442602	"F6HEZ0"
"Vitvi01g00081"	0.116759281743331	0.156820037114021	0.1	0.267733791181942	0.189164377620356	-0.116759281743333	"D7T9S4"
"Vitvi01g00082"	-0.0722333022169978	0.639304196531295	0.4	0.729934476886117	0.545017182130584	0.0722333022169952	"D7T9S3"
"Vitvi01g01848"	0.535209364479917	0.125479310955999	0.2	0.22953083240651	0.325020182574676	-0.535209364479917	"F6HEY9"
"Vitvi01g01849"	-0.0396784707634299	0.358041275162229	0.7	0.482345729027997	0.780964358799454	0.0396784707634299	"F6HEY8"
"Vitvi01g04015"	0.230605221475463	0.234674304123568	0.4	0.355701816658537	0.545017182130584	-0.230605221475463	"F6HEY5"
"Vitvi01g01850"	0.101586735297889	0.394641047781113	0.4	0.517169691991784	0.545017182130584	-0.101586735297889	"F6HEY9"
"Vitvi01g04016"	0.0328035247023298	0.508017347738479	1	0.619088477832181	1	-0.0328035247023296	"F6HEY9"
"Vitvi01g04017"	-0.992968611596401	0.00769512256969602	0.1	0.0470118012154974	0.189164377620356	0.9929686115964	"F6HEY6"
"Vitvi01g01852"	0.829544431139129	0.0504171966165249	0.1	0.125015515193873	0.189164377620356	-0.82954443113913	"F6HEY5"
"Vitvi01g01853"	0.0475131818271415	0.911018087763069	1	0.938525798703715	1	-0.047513181827143	"F6HEY9"
"Vitvi01g04018"	0.242175236231527	0.187188408843576	0.4	0.30249064289413	0.545017182130584	-0.242175236231527	"F6HEY5"
"Vitvi01g00083"	1.17212592869304	0.00250045163870999	0.1	0.0320541681884865	0.189164377620356	-1.17212592869304	"F6HEY4"
"Vitvi01g04022"	-0.371447426650772	0.000348331017648245	0.1	0.0190523093547691	0.189164377620356	0.37144742665077	"F6HEY3"
"Vitvi01g01854"	-0.440923031727812	0.00361560028405465	0.1	0.0357468386884557	0.189164377620356	0.440923031727809	"F6HEY2"
"Vitvi01g01855"	-0.095768116809168	0.146647641341859	0.4	0.255500807341885	0.545017182130584	0.0957681168091664	"F6HEY1"
"Vitvi01g00085"	-0.130557446113935	0.140517950125103	0.2	0.247626127136998	0.325020182574676	0.130557446113935	"F6HEY0"
"Vitvi01g01856"	-0.308130314611255	0.00836445732200615	0.1	0.0483089054888799	0.189164377620356	0.308130314611254	"F6HEX9"
"Vitvi01g00086"	-0.164024781343402	0.0728153343851075	0.1	0.158871476198422	0.189164377620356	0.164024781343398	"D7T9R5"
"Vitvi01g01857"	-0.0346577976043305	0.887282516334895	1	0.922542608129288	1	0.0346577976043303	"D7T9R4"
"Vitvi01g01858"	-0.268802657500822	0.139210806165564	0.2	0.245933138901413	0.325020182574676	0.26880265750082	"F6HEX8"
"Vitvi01g00087"	-0.264786087895735	0.298037086474372	0.4	0.4221103272148	0.545017182130584	0.264786087895732	"D7T9R2"
"Vitvi01g00088"	0.774562242971286	0.0284238283808924	0.1	0.08829809649805	0.189164377620356	-0.774562242971287	"F6HFU1"
"Vitvi01g00089"	0.114240882542792	0.29965989422462	0.4	0.423720741987577	0.545017182130584	-0.114240882542794	"F6HFU0"
"Vitvi01g01859"	-0.00857902824633639	0.966145407361831	1	0.977155876174322	1	0.00857902824633427	"F6HFT9"
"Vitvi01g00090"	-0.438948058945977	0.0341752753173316	0.1	0.0986686650241891	0.189164377620356	0.438948058945977	"D7T9Q8"
"Vitvi01g00091"	0.430653041665987	0.183637215860208	0.2	0.29828082067195	0.325020182574676	-0.43065304166599	"D7T9Q7"
"Vitvi01g00092"	0.27864814313169	0.0146614191705155	0.1	0.0617933126547304	0.189164377620356	-0.27864814313169	"D7T9Q5"
"Vitvi01g00095"	1.64945017945418	0.000676158605364413	0.1	0.0231094143831916	0.189164377620356	-1.64945017945418	"D7T9Q3"
"Vitvi01g00097"	-0.231965021132605	0.0649794209812759	0.1	0.147445998304871	0.189164377620356	0.231965021132604	"D7T9Q0"
"Vitvi01g00098"	-0.333836414136135	0.017396660721849	0.1	0.0673750502338413	0.189164377620356	0.333836414136133	"D7T9P9"
"Vitvi01g04023"	-0.166333567459514	0.0652112104706801	0.1	0.147788357738566	0.189164377620356	0.166333567459513	NA
"Vitvi01g04024"	0.111560335339222	0.45661184613814	0.7	0.574391933932076	0.780964358799454	-0.111560335339224	NA
"Vitvi01g00099"	-0.103928771914324	0.497937931742229	1	0.610236135999711	1	0.103928771914324	"A5BDR5"
"Vitvi01g04025"	-0.0181871125162058	0.822493839939327	0.7	0.874455240813043	0.780964358799454	0.0181871125162036	"F6HFT6"
"Vitvi01g00101"	0.139590001434713	0.550114992522051	0.7	0.65588223788371	0.780964358799454	-0.139590001434713	"F6HFT5"
"Vitvi01g00102"	0.686117431312721	0.0138330934400151	0.1	0.0602784864131653	0.189164377620356	-0.686117431312723	"F6HFT5"
"Vitvi01g00103"	-0.049396948058669	0.562530655363437	1	0.665440047021326	1	0.049396948058666	"F6HFT4"
"Vitvi01g00104"	1.82020776091092	0.00727693369070192	0.1	0.0459633802282748	0.189164377620356	-1.82020776091092	"F6HFT3"
"Vitvi01g00105"	0.083789512082049	0.472731334240095	0.4	0.587970831070772	0.545017182130584	-0.083789512082049	"D7T9P2"
"Vitvi01g01862"	0.657067604557932	0.207301595621758	0.4	0.324667870957316	0.545017182130584	-0.657067604557933	"A5BMU1"
"Vitvi01g00106"	0.73483734470104	0.0954122137771589	0.1	0.189470497976512	0.189164377620356	-0.73483734470104	"D7T9P1"
"Vitvi01g04028"	0.73218422128109	0.00325578404982225	0.1	0.0344998451013133	0.189164377620356	-0.73218422128109	"D7FBB4"
"Vitvi01g01865"	1.16254978893789	0.0363436130741043	0.1	0.102323835673829	0.189164377620356	-1.16254978893789	"F6HFT2"
"Vitvi01g00108"	0.0697830474187994	0.0414776956616572	0.1	0.110780752987335	0.189164377620356	-0.0697830474187988	"A5B663"
"Vitvi01g01866"	-0.087549533924979	0.014896868543428	0.1	0.0623366751643406	0.189164377620356	0.0875495339249763	"D7T9N8"
"Vitvi01g00110"	0.271955618067124	0.262036447567383	0.4	0.384805375779508	0.545017182130584	-0.271955618067124	"D7T9N6"
"Vitvi01g00111"	-0.0974494388613408	0.304112198842131	0.2	0.428326810091481	0.325020182574676	0.0974494388613407	"F6HFS9"
"Vitvi01g00112"	-0.184113903976035	0.204315829206712	0.2	0.321569792176006	0.325020182574676	0.184113903976034	"D7T9N2"
"Vitvi01g00113"	-0.148336289899976	0.329774894982379	0.4	0.454730700115601	0.545017182130584	0.148336289899976	"D7T9N0"
"Vitvi01g00114"	-0.0567836729221893	0.590408096355843	0.7	0.688673477759574	0.780964358799454	0.0567836729221867	"F6HF68"
"Vitvi01g04029"	0.0967079644976128	0.693222203957168	0.7	0.772776649855384	0.780964358799454	-0.0967079644976128	NA
"Vitvi01g04030"	0.112170504377955	0.126983641319601	0.2	0.23134675971365	0.325020182574676	-0.112170504377956	NA
"Vitvi01g00115"	0.184716422436565	0.0890083163052337	0.2	0.180913291603236	0.325020182574676	-0.184716422436566	"D7T9M8"
"Vitvi01g00116"	-0.106780605853835	0.146927100272244	0.2	0.255783347992572	0.325020182574676	0.106780605853833	"F6HF67"
"Vitvi01g00119"	0.0425815370426646	0.600774294188039	0.7	0.697469611135565	0.780964358799454	-0.0425815370426665	"F6HF66"
"Vitvi01g04031"	0.219824914960379	0.367559839596632	0.4	0.491300104321394	0.545017182130584	-0.219824914960379	NA
"Vitvi01g00120"	-0.139196911556702	0.0840559581616086	0.2	0.174451611478399	0.325020182574676	0.1391969115567	"D7T9M5"
"Vitvi01g00121"	-0.0781998338426691	0.0306773549608148	0.1	0.0925128654075699	0.189164377620356	0.0781998338426675	"A5B0U6"
"Vitvi01g00122"	-0.3297354729264	0.00201445225591017	0.1	0.0303642465626152	0.189164377620356	0.3297354729264	"A5AHN8"
"Vitvi01g00124"	0.0340248679807996	0.412615962575056	0.7	0.533881192812194	0.780964358799454	-0.0340248679807988	"D7T9M0"
"Vitvi01g00128"	0.0268689876731648	0.70550282164348	0.7	0.782334138717244	0.780964358799454	-0.0268689876731667	"D7T9L8"
"Vitvi01g01871"	0.184855013489663	0.00503696290841395	0.1	0.0401010898540568	0.189164377620356	-0.184855013489663	"F6HF62"
"Vitvi01g04032"	0.00711086758406339	0.911507158242983	1	0.938735462809447	1	-0.0071108675840634	"F6HF62"
"Vitvi01g01873"	0.112541677052173	0.352528194751639	0.4	0.476870602590143	0.545017182130584	-0.112541677052173	"F6HF62"
"Vitvi01g00129"	-0.129611335026247	0.770167786731065	0.7	0.833768475112983	0.780964358799454	0.129611335026246	"F6HLW7"
"Vitvi01g00130"	0.165846135571098	0.0134968079716275	0.1	0.0597821772077968	0.189164377620356	-0.165846135571099	"F6HF61"
"Vitvi01g00131"	0.149128759393116	0.0362838537994419	0.1	0.102241000331387	0.189164377620356	-0.14912875939312	"F6HF60"
"Vitvi01g00132"	0.10234407260668	0.176955888239624	0.2	0.290694202093077	0.325020182574676	-0.10234407260668	"F6HF59"
"Vitvi01g00133"	-0.185596909211915	0.256925917120571	0.2	0.379447035394808	0.325020182574676	0.185596909211913	"D7T9L4"
"Vitvi01g00134"	0.340076182933832	0.107412309289824	0.1	0.206060605659805	0.189164377620356	-0.340076182933833	"D7T9L3"
"Vitvi01g00135"	0.108177734456397	0.22676121896211	0.4	0.347085122478765	0.545017182130584	-0.108177734456401	"D7T9L2"
"Vitvi01g01874"	-0.144223596357994	0.266288971659814	0.4	0.38941134950353	0.545017182130584	0.144223596357994	"D7T9L1"
"Vitvi01g00136"	0.148760489820898	0.400919624714968	0.7	0.522988169042719	0.780964358799454	-0.1487604898209	"A5BQJ0"
"Vitvi01g01875"	-0.233834915049677	0.0806606817245439	0.2	0.169443345205382	0.325020182574676	0.233834915049678	"F6HF58"
"Vitvi01g00137"	-0.285862360799644	0.074648429155089	0.1	0.161372738384214	0.189164377620356	0.285862360799642	"D7T9K9"
"Vitvi01g00138"	0.114189047407897	0.249068937319918	0.4	0.37124138638292	0.545017182130584	-0.114189047407901	"D7T9K7"
"Vitvi01g00139"	0.0476511676148634	0.59766893798104	0.7	0.694727421402116	0.780964358799454	-0.0476511676148661	"D7T9K6"
"Vitvi01g01876"	0.150529865066567	0.0468021434795413	0.1	0.119396109642827	0.189164377620356	-0.150529865066567	"D7T9K5"
"Vitvi01g01877"	-0.207844392135669	0.121976741959873	0.2	0.225185845527189	0.325020182574676	0.207844392135668	"D7T9K4"
"Vitvi01g01878"	0.0180091613431042	0.784345113476376	1	0.845124028268756	1	-0.0180091613431053	"F6HF56"
"Vitvi01g01880"	-0.33093297814319	0.0438766382650577	0.1	0.114728991482643	0.189164377620356	0.33093297814319	"D7UBL1"
"Vitvi01g04033"	0.123077311292322	0.0743629243877077	0.1	0.160999699536851	0.189164377620356	-0.123077311292322	NA
"Vitvi01g01881"	-0.161089006803966	0.17523472861577	0.1	0.288682254526037	0.189164377620356	0.161089006803964	"D7T9K2"
"Vitvi01g00140"	-0.22989418010661	0.0232495051071157	0.1	0.0789228562911028	0.189164377620356	0.22989418010661	"D7T9J8"
"Vitvi01g04034"	-0.857685661541658	0.0493858235412931	0.1	0.12365527746323	0.189164377620356	0.857685661541657	"F6HFS8"
"Vitvi01g00142"	-0.0834958764892697	0.654694681006577	0.7	0.74177187977924	0.780964358799454	0.0834958764892679	"F6HFS7"
"Vitvi01g00143"	-0.0697929003535015	0.086118050186114	0.1	0.177213435190722	0.189164377620356	0.0697929003534998	"D7T9J5"
"Vitvi01g00145"	1.27163798774161	0.00499356283872702	0.1	0.0400118910535866	0.189164377620356	-1.27163798774161	"D7T9J4"
"Vitvi01g04036"	0.699901504660106	0.011196307515111	0.1	0.0545391177566575	0.189164377620356	-0.699901504660107	NA
"Vitvi01g04037"	0.103394559551535	0.256076639134241	0.4	0.37862419173422	0.545017182130584	-0.103394559551536	NA
"Vitvi01g00146"	0.144115576058432	0.145809647611644	0.1	0.254408333383757	0.189164377620356	-0.144115576058432	"F6HFS4"
"Vitvi01g00147"	0.265962763956803	0.13893656751893	0.2	0.245630943612726	0.325020182574676	-0.265962763956804	"F6HFS3"
"Vitvi01g00148"	1.51659373545768	0.0122320046591403	0.1	0.0569622206598983	0.189164377620356	-1.51659373545768	"D7T9J1"
"Vitvi01g00149"	-0.497434430760955	0.00449972335834929	0.1	0.0385351635351314	0.189164377620356	0.497434430760952	"F6HFS2"
"Vitvi01g00150"	-0.0302258450444873	0.920796539070127	1	0.945028026940394	1	0.0302258450444866	"F6HFS1"
"Vitvi01g01887"	0.207312739125136	0.703927170121258	0.7	0.781111718262171	0.780964358799454	-0.207312739125137	"A5BPH3"
"Vitvi01g00151"	0.227971270547739	0.0399652593503102	0.1	0.108335274641689	0.189164377620356	-0.227971270547741	"F6HFR9"
"Vitvi01g00152"	0.462299628056986	0.210980120152383	0.7	0.328915916088031	0.780964358799454	-0.462299628056987	"F6HFR8"
"Vitvi01g04038"	0.350350344079123	0.264963966086284	0.4	0.388015782233462	0.545017182130584	-0.350350344079124	NA
"Vitvi01g00155"	0.00205363115549615	0.964469450572028	0.7	0.975993853519698	0.780964358799454	-0.00205363115549773	"D7T9I6"
"Vitvi01g00156"	-0.138109753163102	0.745346456429387	0.7	0.814169082320228	0.780964358799454	0.1381097531631	"F6HFR7"
"Vitvi01g01888"	0.259793855804143	0.442081749729817	0.7	0.561084266170623	0.780964358799454	-0.259793855804142	"F6HFR6"
"Vitvi01g01889"	-0.0574478591105301	0.110817116057216	0.1	0.210983856682524	0.189164377620356	0.0574478591105303	"F6HF62"
"Vitvi01g00157"	-0.271035253896924	0.402395427341635	0.7	0.524416630383628	0.780964358799454	0.271035253896923	"D7T9I4"
"Vitvi01g00160"	1.05486365652786	0.00472600198120325	0.1	0.0393418803322691	0.189164377620356	-1.05486365652786	"D7T9I1"
"Vitvi01g00161"	-0.259228353686899	0.0437001019058988	0.1	0.114473269947494	0.189164377620356	0.2592283536869	"F6HFR3"
"Vitvi01g04039"	-0.259008455802637	0.122423396870421	0.1	0.225717294671306	0.189164377620356	0.259008455802634	"D7T9H9"
"Vitvi01g00162"	-0.884608998183013	4.48861138078933e-05	0.1	0.0108761547429515	0.189164377620356	0.884608998183012	"F6HF53"
"Vitvi01g01893"	0.00181015804692932	0.984046429960742	0.7	0.989605373362641	0.780964358799454	-0.00181015804692919	"A5C8X7"
"Vitvi01g00163"	-0.660531522615167	0.0150163693047515	0.1	0.0625832268242957	0.189164377620356	0.660531522615166	"F6HF51"
"Vitvi01g04040"	0.0255166636176253	0.891430279819404	1	0.925547319330366	1	-0.0255166636176263	"F6HF50"
"Vitvi01g04041"	0.207795758212498	0.37664220796324	0.4	0.500553906408133	0.545017182130584	-0.2077957582125	"F6HF50"
"Vitvi01g00166"	-0.122064814232655	0.129284777832692	0.2	0.234362243772771	0.325020182574676	0.122064814232653	"F6HF49"
"Vitvi01g00167"	-0.314468442849526	0.0015152002844544	0.1	0.0278330252316968	0.189164377620356	0.314468442849524	"D7T9H2"
"Vitvi01g00168"	-0.0899449475387363	0.464450555100246	0.4	0.580985017993228	0.545017182130584	0.0899449475387328	"F6HF48"
"Vitvi01g00169"	-0.129857358341955	0.181823299339744	0.4	0.296180138214862	0.545017182130584	0.129857358341955	"D7T9H0"
"Vitvi01g00170"	0.164802859432199	0.072822947759758	0.2	0.158874841177583	0.325020182574676	-0.1648028594322	"D7T9G8"
"Vitvi01g00171"	0.107609690582499	0.419773616500863	0.7	0.540563131444685	0.780964358799454	-0.1076096905825	"F6HF47"
"Vitvi01g00172"	-0.0740884765743043	0.316267417205687	0.7	0.440937775218734	0.780964358799454	0.074088476574304	"D7T9G6"
"Vitvi01g00173"	-0.0108338473952355	0.90807008556757	1	0.936557997446803	1	0.010833847395233	"F6HF46"
"Vitvi01g00174"	-0.129312116058902	0.0477525005118198	0.1	0.121135632599245	0.189164377620356	0.1293121160589	"D7T9G4"
"Vitvi01g04042"	-0.160240473786014	0.112480171180187	0.2	0.213265729576461	0.325020182574676	0.160240473786013	NA
"Vitvi01g00175"	0.065201774737031	0.392715756273148	0.7	0.515472670206752	0.780964358799454	-0.0652017747370337	"A5AP38"
"Vitvi01g00176"	-0.00165460105000269	0.974800673893757	1	0.983161426447907	1	0.00165460104999937	"F6HF44"
"Vitvi01g00178"	-0.276959100941635	0.120046097539923	0.1	0.222745384802178	0.189164377620356	0.276959100941633	"F6HF43"
"Vitvi01g00179"	0.0131861551042919	0.719056978787388	1	0.793263440743947	1	-0.0131861551042917	"F6HF42"
"Vitvi01g00181"	1.04514846483421	0.00791067362706136	0.1	0.0475071149582578	0.189164377620356	-1.04514846483421	"F6HF40"
