literature_name	vitvi_id	mapping_status	mapping_method	Rpv12|0	Rpv12|6	Rpv12|24	Rpv12+1|0	Rpv12+1|6	Rpv12+1|24	Rpv12+1+3|0	Rpv12+1+3|6	Rpv12+1+3|24
RPS5	Vitvi19g01654	MULTIPLE_CANDIDATES	annotation common name	-0.212275548628276	-0.0782169113071608	-0.155040477072428	0.0631936906361347	0.0871926783101322	0.0818130634305283	-0.150413146597304	0.133684783111773	-0.190719955183574
RPS5	Vitvi19g04600	MULTIPLE_CANDIDATES	annotation common name	-7.27817854577792	-6.05131569665954	-0.650630787258659	0.238403755031311	0.221511514659689	0.345690591177899	-7.5841775379997	-4.02396741612896	-6.76449799368871
RPS5	Vitvi19g04603	MULTIPLE_CANDIDATES	annotation common name	-0.10425528559872	0.0286432730634346	0.0374445181226696	-0.0517238301468446	-0.0303916897534284	-0.0943594396245648	0.0205137849608059	-0.0676778503061172	0.00690989917318966
RPP8	Vitvi03g00082	MULTIPLE_CANDIDATES	annotation common name	0.379605469063468	0.00909845777920229	0.00333137343373961	0.31928514742262	-0.0352687787210757	0.178756784580584	-0.13045954415859	-0.218702359615879	-0.116068202587201
RPP8	Vitvi03g01377	MULTIPLE_CANDIDATES	annotation common name	-0.0750417717669269	-0.124077625719816	-0.121433359730716	-0.237918388622328	-0.12075600974662	-0.0458884919224894	0.0684574893414858	-0.692958392951665	-0.370430711405099
RPP8	Vitvi03g04039	MULTIPLE_CANDIDATES	annotation common name	-1.89211178905565	-0.00655528650334234	-0.11484862608334	-0.0451262181328171	-0.79966080898956	-1.76581291573975	-0.0198738107902539	-0.0938226854644576	0.0769890600533068
RPP8	Vitvi10g04150	MULTIPLE_CANDIDATES	annotation common name	0.945936353125429	-0.100155810550435	0.522421359750312	0.609511039383199	-0.404246209419319	-0.21162177212169	-0.247540818241856	-0.259578151273157	-0.257224191569746
RPP8	Vitvi13g01890	MULTIPLE_CANDIDATES	annotation common name	-1.61426893279292	-0.0690726375544572	0.49720638322696	-0.568313212733081	-0.0210887301466201	-0.0484107113958493	-0.718463316233768	-0.599481493395221	-0.525446423385938
RPP8	Vitvi15g01669	MULTIPLE_CANDIDATES	annotation common name	0.0205025799311789	-0.570572479011253	-0.764365409159682	0.322386146889354	-0.00402864132388956	-0.0467046070583531	0.173051298195202	0.300137540768924	0.111870441059751
RPP8	Vitvi15g01709	MULTIPLE_CANDIDATES	annotation common name	0.864978705473687	0.106980130581435	-0.0740756646971429	-0.185147916985203	-0.0123233307164514	-0.282980123604187	-0.156950800157626	-0.153086271257438	-0.100816332494694
RPP8	Vitvi16g00787	MULTIPLE_CANDIDATES	annotation common name	-12.9934200667827	-0.147291703505202	-0.0150781252907782	-0.0822921814970231	-0.0330484432986122	10.2434109184158	-0.374834298215121	-13.7586749869636	-0.0268383529595168
EDS1	Vitvi17g01513	MULTIPLE_CANDIDATES	annotation common name	2.77404158496684	0.275539787454916	-0.285394209876725	1.74429070799955	0.261094752885729	-0.457227780336091	-0.0223496045970595	-0.221733615461529	-1.83157530660306
EDS1	Vitvi17g01515	MULTIPLE_CANDIDATES	annotation common name	2.17228305819734	-0.02152449994987	-0.688322165016468	0.330824396369905	-0.463197446027163	-2.79783275952184	-1.04379492957396	-1.46070570893331	-3.77876936773341
EDS1	Vitvi17g01520	MULTIPLE_CANDIDATES	annotation common name	0.557890204503359	-0.545102651755218	-0.869682577905013	0.667319261132091	-0.10398627179013	-1.27878050544422	-3.32831479145782	-3.62600907952206	-4.64976216898265
EDS1	Vitvi17g01523	MULTIPLE_CANDIDATES	annotation common name	0.748910706210425	0.151547095460861	-0.696197163258653	0.0629955694062363	-0.107841671171009	-1.02784519511095	0.24558658918731	0.100370197760118	-0.575151861388097
