gene	common_name	Rpv12|0	Rpv12|6	Rpv12|24	Rpv12+1|0	Rpv12+1|6	Rpv12+1|24	Rpv12+1+3|0	Rpv12+1+3|6	Rpv12+1+3|24	layer	label
Vitvi06g01255	RGA4	-0.933707187857707	-1.30663717685895	-1.66803444442323	2.70577881197512	0.437258293183918	-0.0858351599577668	-0.7994327987378	-0.667264909133033	-2.55661005618853	Effector recognition	RGA4 (Vitvi06g01255)
Vitvi06g04118	RGA4	-6.49472788674461	-4.36383835378449	-8.15192627806264	0.189957405900292	0.0622977189527511	-0.590074349970262	-6.80532062659079	-6.31257545239341	-8.26175427438264	Effector recognition	RGA4 (Vitvi06g04118)
Vitvi06g04121	RGA4	-8.94685512529196	-7.07301818209515	-9.81884059797141	0.187803135081055	0.0329864086450454	-0.254891438652041	-9.23909449008772	-7.32579639958508	-7.27177322183465	Effector recognition	RGA4 (Vitvi06g04121)
Vitvi08g02166	RGA4	-0.449468115525583	-5.34675719163372	-2.78489879013309	1.84656845971418	0.0648996307215954	1.81360126542942	-7.14672498374629	-9.24366986958393	-3.00674705611577	Effector recognition	RGA4 (Vitvi08g02166)
Vitvi08g02238	RGA4	-1.64404131957554	-0.983379082926472	-0.132897757793976	-0.0620625187272827	0.0963144367633384	-0.110548951417372	-2.29432965674375	-2.14090732580216	-1.89793544478207	Effector recognition	RGA4 (Vitvi08g02238)
Vitvi08g04277	RGA4	-2.15884901423615	-0.939956660196923	0.694357283576625	0.084939634411398	0.198899793946975	0.331906283927764	-3.19102680228035	-3.04006256209335	-2.13397627700454	Effector recognition	RGA4 (Vitvi08g04277)
Vitvi09g00867	RGA4	-1.48086801326912	-4.21167634108597	-2.75313239885637	0.183858436073616	-0.243046139347942	-0.559499652886981	-9.6855301369698	-6.57882246960118	-6.91595393823223	Effector recognition	RGA4 (Vitvi09g00867)
Vitvi09g01764	RGA4	-2.29242403196808	-3.49543204814497	-4.50879896166865	0.148005050209318	-0.222541963933802	-0.890543443415326	-7.9176663640746	-8.09534843080301	-5.44436589746171	Effector recognition	RGA4 (Vitvi09g01764)
Vitvi09g04280	RGA4	-7.42013241514962	-8.74377176749173	-8.17470254627355	0.293323082696601	-0.316292533727027	-0.0657826195216082	-7.72102769038159	-8.5837188405695	-8.09054238075625	Effector recognition	RGA4 (Vitvi09g04280)
Vitvi09g04286	RGA4	-4.78592304981586	-8.13920067365343	-6.13092342048787	0.238549267276257	-0.077049957496277	0.128085164146714	-7.06953239629499	-8.15382622889391	-6.27756916286453	Effector recognition	RGA4 (Vitvi09g04286)
Vitvi10g00196	RGA4	-1.97075048931529	-1.05704992545925	-0.761220122491675	-0.143248439470208	-0.337273910674448	-0.719530607831292	-1.98571414627896	-1.9980319677118	-2.84649407159252	Effector recognition	RGA4 (Vitvi10g00196)
Vitvi10g00984	RGA4	-2.22475715117913	-1.61877758902156	-1.55564243664011	0.174251796597526	-0.239301701266214	-1.19242857212437	-2.9822332950951	-2.83929222869373	-3.52749764584958	Effector recognition	RGA4 (Vitvi10g00984)
Vitvi10g04063	RGA4	-3.99227860465928	-0.455998031776482	-0.0657207122990894	0.0744452363032984	0.125784013207038	0.0484871264677624	-4.20796678961383	-3.95442850582934	-3.10270651355001	Effector recognition	RGA4 (Vitvi10g04063)
Vitvi10g04504	RGA4	-1.65206693535221	-0.962893518989921	-0.585607619411619	0.726389224033466	0.0852927157872722	0.0341340558644423	-3.78645435341855	-2.98517936836715	-2.52006664885057	Effector recognition	RGA4 (Vitvi10g04504)
Vitvi11g00217	RGA4	-2.01286347631047	-1.33563014724405	-0.775043025889082	0.140038592479685	-0.174131575897132	-0.601216947270383	-4.22335702339247	-4.05934491664601	-4.00837634598912	Effector recognition	RGA4 (Vitvi11g00217)
Vitvi11g00286	RGA4	-0.330553215769238	-1.93989606232943	0.524892752138727	1.74902876277717	0.285833863151031	1.11204846213673	-4.88102224108216	-5.16320961797451	-3.21799377392633	Effector recognition	RGA4 (Vitvi11g00286)
Vitvi12g04477	RGA4	-1.6664173085703	-0.93742993969265	-1.69357976801521	-0.0498081916641084	0.63554331112065	-0.0438807312768542	-2.28901358719606	-1.16812013280244	-2.28422251867611	Effector recognition	RGA4 (Vitvi12g04477)
Vitvi12g04510	RGA4	-0.993911891882884	-1.16256828002919	0.710148985827721	2.27781078719673	2.25193184093733	1.94171827986396	-3.27043781123889	-2.63353061014168	-2.49619442059164	Effector recognition	RGA4 (Vitvi12g04510)
Vitvi12g04511	RGA4	-3.3996119510404	-0.582953889962082	0.74448812465739	1.72801754308453	1.77317031316052	1.9581680042583	-3.386356188333	-4.29961606866079	-2.59270102198937	Effector recognition	RGA4 (Vitvi12g04511)
Vitvi12g04533	RGA4	-2.12386214859253	-0.0395863128699546	-3.95385432169771	0.0950707284128697	0.292286002640352	-0.172457837221755	-7.4656579808294	-4.54925374983912	-8.66963732063381	Effector recognition	RGA4 (Vitvi12g04533)
Vitvi12g04595	RGA4	-2.97546419865216	-2.63955416289441	-3.57769053671827	-0.794571857703005	-0.452001837875337	-1.28475595735383	-2.26716239193719	-2.56973935902226	-3.50418374988162	Effector recognition	RGA4 (Vitvi12g04595)
Vitvi13g00852	RGA4	-1.89115817530079	-1.41538817866079	-0.637387860776322	0.250795043880568	-0.0516722479688516	-0.220416742530419	-2.6628189541823	-3.06306098846104	-2.53185597300182	Effector recognition	RGA4 (Vitvi13g00852)
Vitvi13g01468	RGA4	-8.7475705318284	-1.05022396497397	-0.298743567460424	-0.307863218299219	-0.0368423965006235	-0.464786610017764	-8.17274267942033	-8.93078051285332	-7.66082445651786	Effector recognition	RGA4 (Vitvi13g01468)
Vitvi13g01608	RGA4	-4.81071598745734	-5.23629315045354	-3.72311947005166	-2.35401444081088	-0.00982295563730199	-0.190086282493689	-4.58014199546461	-6.06912407319744	-4.83839971806397	Effector recognition	RGA4 (Vitvi13g01608)
Vitvi13g01616	RGA4	-1.96027394788159	-2.10117330629036	-0.717636328306052	-0.203068818130277	-0.2523655275525	0.0114778706278427	-2.27891445767126	-2.28943893163529	-1.28584883522939	Effector recognition	RGA4 (Vitvi13g01616)
Vitvi13g01634	RGA4	-1.60940927105713	-1.21236033884645	-2.0930689336102	-0.147527624293653	0.159719218552466	0.246892680399225	-1.7548433645205	-1.9040924041615	-1.92311798494277	Effector recognition	RGA4 (Vitvi13g01634)
Vitvi13g01638	RGA4	-10.296455362243	-11.8838820732609	-12.3092757080412	1.52329429686758	-0.163042062805131	-0.204320827092186	-10.5832640116547	-11.579578762505	-12.0961417655279	Effector recognition	RGA4 (Vitvi13g01638)
Vitvi13g01984	RGA4	-3.99084020512602	-4.23525559749803	-4.24184217703773	-0.0271648806345656	0.01846344091608	-0.0503900518047069	-3.04810594360064	-3.54427314818262	-3.78690697943653	Effector recognition	RGA4 (Vitvi13g01984)
Vitvi13g02344	RGA4	-3.72368644687967	-0.948803224191115	-0.61089315587325	-0.376623466057615	-0.0345345309189966	-0.957184405282062	-3.21411763149857	-2.54406068469205	-2.90196895112509	Effector recognition	RGA4 (Vitvi13g02344)
Vitvi13g02360	RGA4	-0.867045828817492	-0.953913493065904	-0.581628523890399	-0.147306238868221	-0.198701013760023	-0.615224844479735	-2.40644149187564	-1.86591054923928	-2.1178359480173	Effector recognition	RGA4 (Vitvi13g02360)
Vitvi13g04521	RGA4	-8.33774051079308	-2.18057310336174	-0.175040031290383	-1.2307617250585	-0.250841270480127	-0.600177226799542	-10.9734775608538	-10.5172052534027	-9.8960628604831	Effector recognition	RGA4 (Vitvi13g04521)
Vitvi13g04522	RGA4	-7.10395463674774	-0.132463141473588	-0.393977793050434	-0.0500832866331012	0.0933898643648481	-0.270167969162769	-3.59747027698369	-5.8131107136915	-4.26385640216006	Effector recognition	RGA4 (Vitvi13g04522)
