literature_name	vitvi_id	log2FC_Rpv12+1+3|0	DE_primary.Rpv12+1+3|0	log2FC_Rpv12+1+3|24	DE_primary.Rpv12+1+3|24	log2FC_Rpv12+1+3|6	DE_primary.Rpv12+1+3|6	log2FC_Rpv12+1|0	DE_primary.Rpv12+1|0	log2FC_Rpv12+1|24	DE_primary.Rpv12+1|24	log2FC_Rpv12+1|6	DE_primary.Rpv12+1|6	log2FC_Rpv12|0	DE_primary.Rpv12|0	log2FC_Rpv12|24	DE_primary.Rpv12|24	log2FC_Rpv12|6	DE_primary.Rpv12|6
RPS5	Vitvi09g00502	0.808545372880107	FALSE	0.199874807914934	FALSE	0.869736319707605	FALSE	1.35178035853917	TRUE	0.49248068002453	FALSE	0.766808765049877	FALSE	1.32026918349239	TRUE	1.47397239474166	TRUE	0.708020421206209	FALSE
RPS5	Vitvi09g01588	-1.09118748241405	TRUE	-0.967485309510031	FALSE	-0.924863413169759	FALSE	-0.156690833057589	FALSE	-1.86278811404812	TRUE	-1.5481716079362	TRUE	-0.129816779330606	FALSE	-1.46572336876526e-05	FALSE	-0.777149795814761	FALSE
RPS5	Vitvi09g01651	1.2907983454741	TRUE	0.452067165511983	FALSE	0.468634258714294	FALSE	2.04588530676312	TRUE	1.18365727681664	TRUE	0.256107862889681	FALSE	1.1799028294732	TRUE	1.79432856545924	TRUE	0.156279500389761	FALSE
RPS5	Vitvi09g02033	3.80776273253581	TRUE	3.28264564930135	TRUE	3.95507916585019	TRUE	3.24403068441054	TRUE	3.4002404433488	TRUE	3.90052190115142	TRUE	3.2967824101774	TRUE	3.33479946765535	TRUE	3.7610561977536	TRUE
RPS5	Vitvi09g04095	-0.128926849970132	FALSE	0.811399666779091	FALSE	0.0377753212484094	FALSE	1.26972712579182	TRUE	1.83008790890729	TRUE	0.323075056740161	FALSE	0.829821316443558	FALSE	1.09789478987879	TRUE	0.1586999023059	FALSE
RPS5	Vitvi09g04098	0.128322817159488	FALSE	0.930985225050967	FALSE	-0.142410062274743	FALSE	2.1075594813731	TRUE	1.36726278650693	TRUE	0.291092306225174	FALSE	1.47908390935575	TRUE	0.907791884950901	FALSE	-0.153368642100923	FALSE
RPS5	Vitvi09g04134	-0.509924073618716	FALSE	-1.60317403458687	TRUE	-1.31952368043897	TRUE	0.262905709282933	FALSE	-0.547827011833845	FALSE	-1.11084831513587	TRUE	1.01268825955082	TRUE	-0.0476810546014847	FALSE	-0.788411788675219	FALSE
RPS5	Vitvi09g04162	-0.107921874203479	FALSE	-0.272338623654995	FALSE	-0.578550618839152	FALSE	1.19052192228856	TRUE	0.43403642522252	FALSE	0.164831519325258	FALSE	-0.107987786550271	FALSE	0.0449919897229983	FALSE	-0.574428581375333	FALSE
RPS5	Vitvi09g04351	0.0481290786203443	FALSE	-0.483565443256046	FALSE	0.642323732355352	FALSE	-2.37978340120325	TRUE	-0.986369587351362	FALSE	-0.665003035297616	FALSE	-1.812685069745	TRUE	-0.521456900640645	FALSE	0.128484380283635	FALSE
RPS5	Vitvi19g01648	-7.09022175885217	TRUE	-2.69649203582551	TRUE	-1.15876946188176	FALSE	0.111047302794415	FALSE	0.029335352281457	FALSE	0.152564039681025	FALSE	-3.9200939498295	TRUE	-2.88631486296296	TRUE	-0.333644475484258	FALSE
RPS5	Vitvi19g01649	-2.40081686509865	TRUE	-1.26904532459346	TRUE	-1.78644987161455	TRUE	-0.34113101110879	FALSE	-0.1348976738429	FALSE	-1.30861124580788	TRUE	-0.472242754332649	FALSE	0.125235389892329	FALSE	-2.00811817554422	TRUE
RPS5	Vitvi19g04600	-7.5841775379997	TRUE	-6.76449799368871	TRUE	-4.02396741612896	TRUE	0.238403755031311	FALSE	0.345690591177899	FALSE	0.221511514659689	FALSE	-7.27817854577792	TRUE	-0.650630787258659	FALSE	-6.05131569665954	TRUE
SARD4	Vitvi16g01127	-0.0326250126360752	FALSE	-1.10336395035739	TRUE	0.0181595238831098	FALSE	-0.260416708440491	FALSE	-2.38490404093437	TRUE	-0.238474731267906	FALSE	1.86316583748142	TRUE	-1.74444712690513	TRUE	0.411771770116231	FALSE
SOBIR1	Vitvi17g00964	-0.570961779199267	FALSE	-1.08302336606426	TRUE	-0.7414252305525	FALSE	0.572454288993327	FALSE	-1.35428528432376	TRUE	0.021033236137294	FALSE	1.73938277249025	TRUE	-1.01877607299936	TRUE	0.426574166475514	FALSE
SRC2	Vitvi07g02185	0.582442278205734	FALSE	0.233948339063029	FALSE	2.58768628703032	TRUE	-0.399630492146012	FALSE	0.0716989244621202	FALSE	2.32188094934426	TRUE	-1.29796724801594	TRUE	-3.43124870517982	TRUE	2.25179585382915	TRUE
SRC2	Vitvi14g00193	0.349344741877689	FALSE	-0.536318669856085	FALSE	0.16485679371316	FALSE	1.60050443380824	TRUE	-0.275077243037652	FALSE	0.190153053777946	FALSE	0.278881542465232	FALSE	-1.82696447685346	TRUE	-0.239526720149316	FALSE
SRC2	Vitvi16g01931	0.146203946910942	FALSE	-0.275705535958497	FALSE	3.12418946601396	TRUE	-0.249863477224897	FALSE	-0.429603636175737	FALSE	0.171953400077579	FALSE	0.113348628211509	FALSE	-1.16021777053888	TRUE	0.279766413546257	FALSE
SRC2	Vitvi18g02114	-0.17689499237777	FALSE	-7.82671358103307	TRUE	-0.418750721204663	FALSE	-0.139905319626796	FALSE	-4.40810421722529	TRUE	-0.117213709351843	FALSE	-0.122251611793633	FALSE	-0.200903923477892	FALSE	-0.0602804018632821	FALSE
SRG1	Vitvi02g01472	-0.204427347652484	FALSE	-0.303204176293013	FALSE	-0.343841165186749	FALSE	-1.85055975958241	TRUE	-1.86453200048327	TRUE	-0.369249139856041	FALSE	-0.885608282058862	FALSE	-0.57038474360364	FALSE	-0.0936724188952565	FALSE
SRG1	Vitvi02g01473	2.33356784430324	TRUE	0.0475572627191343	FALSE	0.322625260540168	FALSE	-0.129574922305964	FALSE	-3.40940944807095	TRUE	-0.00510878422121505	FALSE	0.093556671407096	FALSE	-4.24818893880307	TRUE	-0.0260498134220479	FALSE
SRG1	Vitvi02g01474	-0.101399854396562	FALSE	-0.595563245317104	FALSE	-0.0297370692478821	FALSE	0.431227543285944	FALSE	-1.73473923475867	TRUE	-0.0958907451950306	FALSE	-0.639832056124696	FALSE	-1.34243411171666	TRUE	-0.311862707032771	FALSE
SRG1	Vitvi02g01479	-1.12740292765964	TRUE	0.158760007552102	FALSE	-1.3677754402181	TRUE	0.188134792444416	FALSE	0.669882418508744	FALSE	-0.592386490829514	FALSE	0.270879226504941	FALSE	0.593125771273019	FALSE	-1.00129215127518	TRUE
SRG1	Vitvi10g00685	3.43144624961463	TRUE	0.426536878497074	FALSE	0.621822479982449	FALSE	1.94447420121897	TRUE	-0.298794363818867	FALSE	0.312292508162866	FALSE	-3.96755910891717	TRUE	-1.32585666618665	TRUE	-0.151303577156668	FALSE
SRG1	Vitvi10g00687	0.381134806879045	FALSE	0.0244889004406512	FALSE	0.0608220796497585	FALSE	2.50879947364243	TRUE	-1.83584767624244	TRUE	0.0202396362759449	FALSE	0.486014739868425	FALSE	-5.74385181406072	TRUE	0.0421684529904367	FALSE
SRG1	Vitvi10g00694	0.442833333059225	FALSE	7.36876599251104	TRUE	4.40715170273288	TRUE	0.0673574189627545	FALSE	5.14613195235425	TRUE	0.217476705231155	FALSE	-6.64067546040755	TRUE	-0.013301631822284	FALSE	2.75299860614776	TRUE
TGA1	Vitvi07g01807	0.237082915898437	FALSE	0.439020425904535	FALSE	0.980742016914073	FALSE	-0.455850447771092	FALSE	0.196254658514987	FALSE	0.96797100950972	FALSE	-2.10115539018337	TRUE	-1.14143162395702	TRUE	0.302426883218211	FALSE
WRKY47	Vitvi07g00523	1.81602308542124	TRUE	0.603023892634977	FALSE	2.39863519099631	TRUE	-0.349322422434332	FALSE	0.144651255452057	FALSE	1.5867072689862	TRUE	-0.489740557973511	FALSE	-2.07198987769428	TRUE	1.12689120155939	TRUE
WRKY51	Vitvi04g00760	0.00660174279015889	FALSE	-0.134776862865495	FALSE	0.262196499147882	FALSE	0.00954947643723061	FALSE	-4.19417602837606	TRUE	-0.0642303238432489	FALSE	0.820455723420495	FALSE	-3.27562899260403	TRUE	0.0585948178810427	FALSE
WRKY51	Vitvi07g01847	0.0571727472733173	FALSE	-0.890015905689615	FALSE	-0.148235102520372	FALSE	0.130711218073784	FALSE	-2.17968557712179	TRUE	-0.0855197841666183	FALSE	1.65975657944354	TRUE	-1.0100516944504	TRUE	0.290003951913962	FALSE
