"PC1","PC2","PC3","PC4","PC5","PC6","gene"
0.00098350244002861,-0.00288180173181117,-0.000613924910515105,-0.00147882097150025,0.00206016592456579,0.00228007126405297,"Vitvi01g04000"
0.00413198902140479,-0.0047526117897962,-0.00312981701359533,-0.000683135814186599,-0.00469819751335889,0.00281774687452546,"Vitvi01g04001"
0.00367106699711194,-0.00495916904651329,0.0149107382365696,-0.0048902181364797,-0.00540646842974662,-0.00105283218493638,"Vitvi01g04002"
-0.000331951070268203,-0.000531215251987806,0.000817434685029389,-0.000200729353261215,0.000928288604056394,-0.00081008759062656,"Vitvi01g04003"
0.001319703030366,-0.0017836277943647,0.0013051840912075,-0.00225593139799533,-0.000908569530050061,0.00210886061808445,"Vitvi01g04004"
0.000851123401491855,-0.00519326844827757,0.0114769353407522,-0.00395674712045342,-0.00257977151480231,-0.0023589013989442,"Vitvi01g04005"
-0.0159744143892989,0.00526311869557278,0.00400032237829762,-0.00487842311769441,-0.00792819814113065,0.00307617635156727,"Vitvi01g00002"
0.000384818864019147,-0.000458949466735204,0.000681034399598968,-0.00109010843433761,-0.0024412834516392,0.0016246030049554,"Vitvi01g00005"
-0.00366171168338795,9.21051520372002e-05,0.00235141389198903,0.00295670501283773,0.00400456049993625,0.00168366844700689,"Vitvi01g01834"
0.00253067320768221,-0.00120692226968555,-0.000900295792990335,0.00065487112778723,0.000138788277627877,0.00122308196481612,"Vitvi01g00006"
-0.013487653999804,0.00150483888164819,0.00092867930245854,0.00709715838569904,0.00579572174832405,-0.00248734873495029,"Vitvi01g01835"
-0.000961273197074403,0.00255019761385852,-0.00116379131790814,-0.00200451885885543,0.00141134808736216,-0.00138561284597535,"Vitvi01g01836"
-0.00106604371697872,0.00202363847812367,-0.00124661152257641,0.00254789597841661,-0.00103236562185402,0.00166868207628998,"Vitvi01g00008"
-0.00385724645554442,0.00314395006577687,-0.00313390198539159,0.00225923470972227,0.00078973903366872,0.00703347605081453,"Vitvi01g00011"
-0.00914381016142629,0.00998821876262007,0.00461452974162092,-0.00933152176037929,-0.0147217690838483,0.00220135815758068,"Vitvi01g00012"
-0.00621538541695217,0.00469413458805854,-0.00395576696371257,-0.00808286641047999,-0.0026861735516969,0.000267665338161374,"Vitvi01g01837"
-0.00273221150263096,-0.00336189447640213,-0.00069030845989732,0.000902206065417476,0.00189015763800194,0.00893032898212352,"Vitvi01g00014"
-0.00502985522249805,-0.00219745819836297,-0.00448405488032078,-0.00505916118654606,-0.0037879856669858,0.00579078296410579,"Vitvi01g01838"
0.000653839098051114,-0.000344054051412765,0.000803088779724293,0.00113693454540687,0.000566927004450264,9.39860522854542e-05,"Vitvi01g00015"
-0.000221569222245505,0.000126299414492191,0.00067075229503703,-0.000171828022636476,-0.000345919474404004,0.00041206547440051,"Vitvi01g00019"
0.00230679460454701,0.00200467068955761,-0.000556385488135518,0.00369137354278418,0.00181105534174388,-0.00029122724559179,"Vitvi01g00023"
0.00148891849821581,-0.00177790151721181,0.0022873004808211,0.0027495606787001,0.00381577058929053,-0.00235968721423191,"Vitvi01g00024"
0.00603430006072182,0.00178741548332814,-0.00166430308411803,0.00619684352430036,0.00279493457785899,-0.000533071159455481,"Vitvi01g00025"
-0.00206614820970657,-0.0029745751104087,-0.00547842637861753,-0.00373092306154746,-0.00500722445459844,-0.0026463077672642,"Vitvi01g00026"
0.0013922021218933,-0.000347804016738813,-0.000508214381557092,0.004366425001388,-0.00199485898014734,0.00237870986891925,"Vitvi01g00027"
0.000504043836046563,0.00236595712334744,0.000304273899886228,0.00152193810240871,0.00116035387762857,0.000981379987105574,"Vitvi01g04008"
0.00240236463784997,0.000883528508686024,0.000995222479285918,0.000460415266807669,-0.00250441740716599,-0.00336512172267749,"Vitvi01g00028"
0.00196292175853769,-0.00151159999145911,-0.00109642454235743,0.00128253858738253,0.00080461801246796,-0.000504642275172271,"Vitvi01g00029"
0.00448825674218288,0.0013084689072096,-0.0124221546929022,-0.00794553976302568,-0.00405275766803504,-0.00931767935200678,"Vitvi01g00031"
-0.00659822523563495,0.00385778760282711,0.00157505125696523,0.000772505026440451,0.00191002100089707,-0.00226723438750059,"Vitvi01g00033"
0.00651598528626212,-0.00151680627676765,-0.00873805026639467,-0.0136450128589097,0.00291750812763393,-0.00199061704630483,"Vitvi01g00034"
0.00360262752702,0.00102933809972053,-9.67193195810376e-05,0.00138380887043186,0.0024170022808575,0.000465617447344366,"Vitvi01g00035"
-0.00994651307242385,0.00362938920462439,-0.0106137386326693,-0.00798699838617963,0.00280394796409832,0.0213438846780968,"Vitvi01g00036"
0.00265611112415181,-0.00295089394714257,-0.0026606439735633,-0.00644363813244722,-0.000561091726270255,0.00120688186258806,"Vitvi01g00037"
0.00125038905662391,-0.00163660808074549,-0.00161837211222977,-0.00429809705087968,-0.00403076352610176,-0.00356748012721034,"Vitvi01g00038"
0.00259856828764343,0.00112778933709372,0.0022312244925446,0.000332818919610246,-0.0010049743873852,0.00275061810730969,"Vitvi01g01840"
0.000986218263185517,-0.00129860562760656,0.00151654858376947,-0.00133664447907828,-0.00210723042600193,-9.05742366696362e-05,"Vitvi01g00039"
0.00035890697193112,7.48248699897445e-05,-0.000351327958938189,-0.000264680398881618,-0.00244142762842179,-0.00506087435286492,"Vitvi01g00041"
0.001741542627054,-0.000896371673802986,-0.000293462154667428,0.00124916810632673,-0.00199051938043535,-0.00264138923286874,"Vitvi01g04009"
0.000658831652720342,-0.000527055826810632,-2.05622795722102e-05,-0.00174313537699859,0.0027901874094277,-0.00108741348315524,"Vitvi01g00042"
0.00067326959564759,-0.000359679639693188,-0.000154942460887226,0.00223668523223239,-0.000844696742906873,0.00267932244168332,"Vitvi01g00043"
0.00252271765272095,-0.00124068355339731,0.00081253216255223,-0.000595947944506899,3.10607142473173e-05,0.00113091605810006,"Vitvi01g00045"
0.00459836795353783,0.0010053325381749,0.00762226791180833,0.00043320224387226,-0.00106076096278905,-0.00350985409129308,"Vitvi01g00046"
0.00396362280423773,0.000339270033316613,0.00155658377287376,0.000962677387248934,0.000287226070563622,0.0013329039024165,"Vitvi01g00047"
0.00181802927606615,0.00577232667906382,-0.0091007673303456,-0.00516028943148511,0.0017645420631632,0.00525522132262823,"Vitvi01g00048"
-0.00112941046343375,-0.00159024906565693,-0.00332534602573639,-0.00491991074121607,-0.0032661941529854,-0.000447370356115368,"Vitvi01g00049"
-0.00758627812885686,0.000142681815892492,-0.00502007533072175,0.0102612392982113,-0.000757001043490538,-0.00668246218880066,"Vitvi01g00050"
-0.00480751065765724,0.0014027491215415,-0.000518835684462818,-0.00051651055223058,0.000566308832153658,0.00470348911120685,"Vitvi01g00051"
0.00204391226374065,0.000755137988337835,-0.00105745087338312,0.000212375943998892,0.000623113178783651,0.000145395193009695,"Vitvi01g01841"
-0.0235496863184085,-0.00340157321799918,0.00624280235426074,0.00879274185757706,-0.000844726438565628,-0.00482939927577794,"Vitvi01g00052"
-0.00804711728320161,0.000635926418083698,-0.0026938391094991,-0.00192942207516227,-0.00904283432944315,0.00356331325206547,"Vitvi01g00053"
