"geneID","spearman_rho","pvalue","padj","fdr","module_size"
"Vitvi06g00501",-0.829476273338115,4.06241215706204e-10,3.44695671526714e-06,7.69409981086415e-09,2509
"Vitvi06g00502",0.430524779021586,0.00876561976487691,1,0.0112598527791624,82
"Vitvi06g00505",0.478898349698169,0.00312849885508842,1,0.00444943224697037,798
"Vitvi06g00513",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,18
"Vitvi06g00529",-0.756614516614135,9.37637791162505e-08,0.000795585665801385,6.67998040135504e-07,39
"Vitvi06g00534",-0.684288760868618,4.18769069394475e-06,0.0355325555381212,1.4622450838733e-05,2354
"Vitvi06g00541",0.855663913087804,2.95293710251311e-11,2.50556713148238e-07,8.97566571949658e-10,189
"Vitvi06g00555",-0.713238185116801,1.05085825073373e-06,0.00891653225747569,4.33774441153894e-06,148
"Vitvi06g00556",-0.36280178007437,0.0296534634974876,1,0.0339829332490792,84
"Vitvi06g00558",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,410
"Vitvi06g00559",-0.829476273338115,4.06241215706204e-10,3.44695671526714e-06,7.69409981086415e-09,449
"Vitvi06g00560",0.310085949622514,0.0656923984445838,1,0.071718991353872,10
"Vitvi06g00561",-0.680989779962774,4.8542991724966e-06,0.0411887284786337,1.68048667803483e-05,342
"Vitvi06g00563",-0.39182592248032,0.0181099832764267,1,0.0215819112500674,1738
"Vitvi06g00564",0.324102923533104,0.0538052002373616,1,0.0593290609504891,576
"Vitvi06g00565",-0.745986927832182,1.77160876753437e-07,0.00150321003925291,9.43042684600319e-07,375
"Vitvi06g00567",-0.275729352856521,0.103584434864025,1,0.110569119363599,15
"Vitvi06g00569",-0.373600954108801,0.024802525353346,1,0.0289755510977751,781
"Vitvi06g00575",-0.884224678378342,8.74713631353133e-13,7.42194516203133e-09,8.83564900241825e-11,2471
"Vitvi06g00578",-0.324102923533104,0.0538052002373616,1,0.0593290609504891,463
"Vitvi06g00579",0.651485961297165,1.68115837483811e-05,0.142646288105014,5.21177523218903e-05,264
"Vitvi06g00591",-0.687730305405377,3.58235494875039e-06,0.0303962817401471,1.28038255013256e-05,2228
"Vitvi06g00606",0.595521682767366,0.000127313692999973,1,0.00028007692120943,680
"Vitvi06g00607",-0.716412599866176,8.93892664680424e-07,0.0075846792598134,3.78099663998674e-06,1707
"Vitvi06g00613",0.39182592248032,0.0181099832764267,1,0.0215819112500674,165
"Vitvi06g00614",-0.24394864113362,0.151628904334241,1,0.159564833594944,108
"Vitvi06g00621",-0.750289519408583,1.37448227308175e-07,0.00116624820870987,7.4855469108464e-07,48
"Vitvi06g00629",0.663836406061092,1.01620006133771e-05,0.086224575204505,3.28349486688901e-05,3
"Vitvi06g00634",0.411175350750953,0.0127285678576514,1,0.0157162250105023,584
"Vitvi06g00639",-0.57399680266734,0.000251925466762095,1,0.000517199996485936,1759
"Vitvi06g00648",-0.478898349698169,0.00312849885508842,1,0.00444943224697037,530
"Vitvi06g00649",-0.545296962533973,0.000583320667650517,1,0.00109817525294312,1775
"Vitvi06g00650",-0.684288760868618,4.18769069394475e-06,0.0355325555381212,1.4622450838733e-05,1276
"Vitvi06g00652",0.478898349698169,0.00312849885508842,1,0.00444943224697037,4
"Vitvi06g00665",-0.746156266083613,1.7541659615828e-07,0.001488409818403,9.42628130717546e-07,2213
"Vitvi06g00667",-0.343452351803737,0.0402822983143647,1,0.0451334083186828,106
"Vitvi06g00668",0.39182592248032,0.0181099832764267,1,0.0215819112500674,22
"Vitvi06g00672",-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,1375
"Vitvi06g00673",-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,1536
"Vitvi06g00674",-0.645746403000758,2.10820008752169e-05,0.178880777426215,5.91341412979231e-05,1914
"Vitvi06g00678",0.430524779021586,0.00876561976487691,1,0.0112598527791624,29
"Vitvi06g00679",-0.701266584432403,1.89827942510815e-06,0.0161069009220427,7.3447512647043e-06,67
"Vitvi06g00680",-0.750289519408583,1.37448227308175e-07,0.00116624820870987,7.4855469108464e-07,1767
"Vitvi06g00689",-0.750289519408583,1.37448227308175e-07,0.00116624820870987,7.4855469108464e-07,1690
"Vitvi06g00690",-0.588346722734024,0.000160693769450826,1,0.000344488790750444,540
"Vitvi06g00693",-0.631396482934074,3.63959573998368e-05,0.308819698537615,9.48754834216957e-05,1434
"Vitvi06g00695",0.545296962533973,0.000583320667650517,1,0.00109817525294312,16
"Vitvi06g00707",0.353127065939054,0.0346365270501542,1,0.0392482548104379,180
"Vitvi06g00708",-0.324102923533104,0.0538052002373616,1,0.0593290609504891,402
"Vitvi06g00709",0.717869601903274,8.29321601172098e-07,0.00703679378594525,3.53785509600063e-06,372
"Vitvi06g00741",0.602696642800707,0.000100304716366617,0.851085518370742,0.000228741976310792,284
"Vitvi06g00758",0.530534807027005,0.000873110001630482,1,0.00158704763578291,6
"Vitvi06g00759",-0.684531130470243,4.1421809807533e-06,0.0351464056216917,1.45896245835167e-05,62
"Vitvi06g00761",-0.871125053513477,4.87284258467059e-12,4.13460693309299e-08,2.75640462206199e-10,2012
"Vitvi06g00763",-0.523984994594573,0.00103817108302138,1,0.00187064804405106,298
"Vitvi06g00771",0.507223464549826,0.00159223534205634,1,0.00276903399822669,76
"Vitvi06g00772",0.738335577592889,2.74863188930829e-07,0.00233221415807808,1.37777400713494e-06,848
"Vitvi06g00779",0.478898349698169,0.00312849885508842,1,0.00444943224697037,103
"Vitvi06g00780",-0.440199493156902,0.00721598030084795,1,0.0094603820847798,92
"Vitvi06g00782",-0.343452351803737,0.0402822983143647,1,0.0451334083186828,964
"Vitvi06g00783",-0.509422162367264,0.00150722386046954,1,0.00262441913730434,1196
"Vitvi06g00784",0.478898349698169,0.00312849885508842,1,0.00444943224697037,972
"Vitvi06g00796",-0.750289519408583,1.37448227308175e-07,0.00116624820870987,7.4855469108464e-07,105
"Vitvi06g00800",-0.750289519408583,1.37448227308175e-07,0.00116624820870987,7.4855469108464e-07,1874
"Vitvi06g00801",0.072560356014874,0.67408182426832,1,0.678640754498895,58
"Vitvi06g00812",-0.544541179824902,0.000595760055322695,1,0.00111935873990546,2262
"Vitvi06g00817",-0.0645746403000758,0.708281518292139,1,0.712479986094701,10
"Vitvi06g00819",0.39182592248032,0.0181099832764267,1,0.0215819112500674,18
"Vitvi06g00832",-0.469223635562852,0.00389036020229628,1,0.00542209367879171,39
"Vitvi06g00903",-0.816811769737353,1.23759826433008e-09,1.05010212728408e-05,1.50229202758809e-08,160
"Vitvi06g00906",-0.884224678378342,8.74713631353133e-13,7.42194516203133e-09,8.83564900241825e-11,1850
"Vitvi06g00915",0.788450249954806,1.13052940705563e-08,9.59254201886699e-05,1.0097412651439e-07,29
"Vitvi06g00928",-0.515631068893965,0.00128831771912162,1,0.00227027535757985,666
"Vitvi06g00931",-0.175993837885964,0.304543781136304,1,0.311933122035435,31
"Vitvi06g00937",-0.761961512972941,6.72478446764424e-08,0.000570597962079614,4.9833883151058e-07,2276
"Vitvi06g00947",-0.884224678378342,8.74713631353133e-13,7.42194516203133e-09,8.83564900241825e-11,2678
"Vitvi06g00962",-0.592084073897914,0.000142437056347053,1,0.000311569585744972,2405
"Vitvi06g00964",0.324102923533104,0.0538052002373616,1,0.0593290609504891,59
