"condition","historical","DESeq2_primary","overlap_primary","overlap_pct_historical","strict","overlap_strict","strict_pct_historical"
"Rpv12|0",371,4124,363,97.8436657681941,NA,NA,NA
"Rpv12|6",843,1503,513,60.8540925266904,NA,NA,NA
"Rpv12|24",599,2693,573,95.6594323873122,NA,407,67.9465776293823
"Rpv12+1|0",175,3159,166,94.8571428571429,NA,110,62.8571428571429
"Rpv12+1|6",1143,1522,670,58.6176727909011,NA,NA,NA
"Rpv12+1|24",33,2392,32,96.969696969697,895,29,87.8787878787879
"Rpv12+1+3|0",448,2957,440,98.2142857142857,NA,NA,NA
"Rpv12+1+3|6",1816,3877,1670,91.9603524229075,NA,NA,NA
"Rpv12+1+3|24",267,3433,259,97.0037453183521,925,208,77.9026217228464
