"gene","baseMean","LRT_statistic","pvalue","padj"
"Vitvi18g00400",0.849802546398276,0.468109676824199,0.493858093342705,NA
"Vitvi18g00401",91.2139403628418,7.77977595732216,0.00528343492805607,0.0127547969512581
"Vitvi18g00402",1145.49153098354,0.888324352011011,0.345931796868114,0.449160732984234
"Vitvi18g00403",1730.13173016437,1.10291368944792,0.293627559358498,0.393719509734717
"Vitvi18g04079",152.634167398217,11.0156306196449,0.000903467840125913,0.00272000900761848
"Vitvi18g00405",424.451816777069,0.493584425554388,0.482332716414263,0.584493300618877
"Vitvi18g00406",2.77677687615717,1.47806982142018,0.224076760991952,0.315954388953625
"Vitvi18g00407",15170.1166760581,5.1362579238928,0.0234311015084005,0.0466199819706795
"Vitvi18g04080",99.3910740158582,3.81391075984516,0.0508286435510045,0.0907599088586322
"Vitvi18g00408",926.17337275547,19.3370711700376,1.0955852187789e-05,5.58469634799025e-05
"Vitvi18g02574",1968.73323960402,8.81104070890086,0.00299413206853306,0.00774988838415429
"Vitvi18g00409",9061.58769338232,23.997592664866,9.64562265216522e-07,6.67228254876394e-06
"Vitvi18g00410",4331.04042334173,3.96025303755277,0.0465866999544371,0.0842850804198806
"Vitvi18g00411",2096.63212670483,1.4231382687538,0.232887549357686,0.32602668859961
"Vitvi18g00412",17874.150986022,5.43731685213163,0.0197109259950048,0.0399833983378295
"Vitvi18g00413",971.40091308456,13.7940796402531,0.000203977995234313,0.00073232321343523
"Vitvi18g00414",6641.35666253795,23.1223713035367,1.52011754563356e-06,9.95347027930066e-06
"Vitvi18g04081",286.977073697106,9.28311107389192,0.00231276290368041,0.00618914044048128
"Vitvi18g00416",275.161342391493,4.6358001253443,0.0313115407420746,0.0596682485861502
"Vitvi18g00417",0.486048202586445,0.00974309799877915,0.921370805639594,NA
"Vitvi18g04084",0.513434247290218,0.0690031895915126,0.79279370139497,NA
"Vitvi18g00421",80.171112875308,58.5238831799189,2.00838067453953e-14,1.12707212523817e-12
"Vitvi18g00422",663.595547574643,8.90700935659538,0.00284078118022634,0.00741057657306821
"Vitvi18g00424",23.9486661959174,1.27974913402684,0.257945684781273,0.354617739412469
"Vitvi18g00425",15.5987250292022,2.86131198126915,0.0907334661690641,0.148752889634728
"Vitvi18g04090",209.455253502169,2.3784137158317,0.123022410794504,0.192210813821245
"Vitvi18g02581",2540.17166638145,5.54982604677298,0.0184825237157361,0.0378091384423212
"Vitvi18g02582",42.6715520844168,13.8858039387127,0.000194260231969357,0.00070200398979051
"Vitvi18g00427",70.411013056121,4.92346644623564,0.0264943069275574,0.051773914925621
"Vitvi18g00430",50.5223764761896,4.18066267294893,0.0408877104400067,0.0752734743984461
"Vitvi18g00431",74.0593124940577,18.2698807684747,1.91714542570537e-05,9.13908566325026e-05
"Vitvi18g00432",1497.88901515324,3.28516420180631,0.0699086352997085,0.119097513259361
"Vitvi18g02584",557.875670556685,0.858873678242901,0.354054076743755,0.457560522197931
"Vitvi18g00433",176.29192608281,0.618767666704173,0.431505597622286,0.535182630304178
"Vitvi18g00434",1273.61756252275,0.715963850021637,0.397471039314588,0.501798530519329
"Vitvi18g00435",324.795796873042,28.4062794331283,9.83457993679909e-08,8.88466121463082e-07
"Vitvi18g00436",4824.92655074982,35.8154162028599,2.16924618071939e-09,3.08020454802322e-08
"Vitvi18g00437",1462.09155789479,1.39566987646543,0.237449921979467,0.331152916947985
"Vitvi18g00438",6161.48237944464,41.3978811974788,1.24191923602394e-10,2.51198048429277e-09
"Vitvi18g00439",6.96368265398896,1.31739020673265,0.251060964581476,0.346778309230166
