"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Vitvi06g00579",5333.40479298355,-0.781383696286368,0.201978282469258,-3.86865204879291,0.000109438683162503,0.000385383243728551
"Vitvi06g01737",71.6124083964145,0.0367761098379022,0.218273165947005,0.168486628570876,0.866200462152673,0.902288016746891
"Vitvi06g00580",1370.93537823861,0.298983803552943,0.0854438349673791,3.4991852094079,0.000466682294901308,0.0013995248687141
"Vitvi06g04197",1299.39221515384,-0.283930377116268,0.0663512774125821,-4.27919986153012,1.87566381493378e-05,7.98058405758018e-05
"Vitvi06g04198",14316.3128208576,0.22150735734891,0.120702199959006,1.83515592444993,0.066482589640192,0.10999440519941
"Vitvi06g00583",3388.26913590322,0.210120477093187,0.156066521363767,1.34635202513055,0.17818901505524,0.253270661184489
"Vitvi06g00584",369.383371245422,-0.85250352952708,0.153141581421391,-5.56676718115699,2.59508751698732e-08,2.2564636647707e-07
"Vitvi06g00585",961.436131407122,0.0148985844729657,0.0740314487495759,0.201246696162366,0.84050568006814,0.883299719266731
"Vitvi06g00586",1766.18343382966,-0.628111288016887,0.0862971631853384,-7.27846970667978,3.37628024509375e-13,1.02088052674019e-11
"Vitvi06g00587",694.324053725312,-0.55020366072184,0.13129640032125,-4.1905464230217,2.78283468805889e-05,0.000113635163628656
"Vitvi06g00588",27.6720145535489,-0.0561000722026921,0.343956597423284,-0.163102183888782,0.870437980329318,0.905722455792234
"Vitvi06g01738",0.37252253638027,0.666815862524819,4.0961604440834,0.162790464784646,0.870683416119557,NA
"Vitvi06g00589",383.514504631296,-0.59167138566674,0.121707752892332,-4.8614108107818,1.16552091505211e-06,6.72313032734698e-06
"Vitvi06g00590",5616.33256962294,-0.31161788227298,0.125617914604088,-2.48068026965031,0.0131131937666835,0.0266613902939735
"Vitvi06g04200",436.980840462791,-0.238061266385742,0.160037105842838,-1.48753793773005,0.136872791076686,0.203174627861541
"Vitvi06g00591",149.682489311194,6.2249312858117,0.587446060683744,10.5966006114099,3.09008920071523e-26,2.33002382262681e-23
"Vitvi06g00592",1756.72895911862,0.456227589401982,0.089965626551597,5.0711322411602,3.95455849677422e-07,2.56918529802545e-06
"Vitvi06g00593",1016.72166707359,0.385729735954318,0.0902243305535318,4.2752296812605,1.9094034706165e-05,8.10270776336712e-05
"Vitvi06g00594",26.2653972683965,-0.317963164384082,0.376150031058447,-0.845309419460547,0.397938103246943,0.491998795513706
"Vitvi06g00595",7189.6971082002,-0.0955894507237856,0.0738338971880874,-1.29465535972288,0.195439145854397,0.273805443321184
"Vitvi06g01739",6621.36716298024,-0.301611105798137,0.265272637657171,-1.13698536140742,0.255544405245032,0.342481168304675
"Vitvi06g00598",4812.05876222527,0.389544851578472,0.114171495470162,3.41192738147392,0.000645052950414527,0.0018680368027547
"Vitvi06g00599",4464.80411480492,-0.221343889991214,0.0846894787273364,-2.61359372282649,0.00895955064323837,0.0190891829996202
"Vitvi06g00600",451.63711076978,-0.349377039595193,0.0994038308091695,-3.5147240981679,0.000440211078801797,0.00132773164005107
"Vitvi06g04202",254.645523529972,-0.0939183301659158,0.209030139361206,-0.449305207626657,0.653211501629269,0.730204883707451
"Vitvi06g04203",363.126086698878,0.366364484466286,0.170645805342144,2.14692932962358,0.0317989082218038,0.0577942043148467
"Vitvi06g00605",37.7959832376923,2.43203076583174,0.959616807809829,2.53437699927584,0.0112647466345762,0.0233350851258317
"Vitvi06g00606",4592.25749296634,-0.451293278909073,0.232578755732643,-1.9403890844951,0.0523324221535831,0.0894094041027973
"Vitvi06g00607",2753.19243286755,0.985942335207333,0.219771791301392,4.48620966944399,7.25013970724258e-06,3.40745268788578e-05
"Vitvi06g00608",1437.63636437654,-0.224521089700824,0.052206911584486,-4.30060087614039,1.70335609595221e-05,7.31061530402541e-05
"Vitvi06g00610",1.95258802370491,0.566397857465655,1.50009071131883,0.377575738048332,0.705745790987867,0.775382032180413
"Vitvi06g00613",7571.00022166052,-0.840490678192842,0.163958646841296,-5.12623575752243,2.955924279972e-07,1.98065806585516e-06
"Vitvi06g04205",261.995122174466,-1.11962299737748,0.176236876072975,-6.35294396000228,2.11232686510264e-10,3.13073310368929e-09
"Vitvi06g00614",24.381659585618,1.97127433166779,0.539131075818454,3.65639159025513,0.000255790514236866,0.000817479379870375
"Vitvi06g04206",2.91685111904395,2.67606313470638,0.971371032885605,2.7549340510564,0.00587039668211701,0.0131752210531859
"Vitvi06g00615",1.08564306611585,0.3281865202024,1.83033772271814,0.179303806138589,0.857699158419197,NA
"Vitvi06g00617",1293.79212351007,0.384938991861286,0.12294939706193,3.13087335977248,0.00174287300060096,0.0045083386182998
"Vitvi06g00618",1873.25388429266,-0.0636494510562395,0.100833093193497,-0.631235728671905,0.527886403867318,0.616762107249395
"Vitvi06g00619",1980.24093085285,-0.772547063091266,0.0979303250475494,-7.8887419470543,3.05247966053216e-15,1.61875344459298e-13
"Vitvi06g04207",11.2362574620166,-0.721401743158446,0.423713999060751,-1.70256763939256,0.0886490103572366,0.140780042839921
"Vitvi06g00621",412.183440699032,-0.609198070550297,0.149181969460563,-4.08359048183327,4.43451511564463e-05,0.000173055822780834
