"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","DE_primary","contrast"
"Vitvi01g04001",46.0737698456269,-0.054212594812108,-3.62904006086527e-07,0.00144268524447435,-0.139191075217769,0.889299160797502,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g04002",45.0168338141,0.19211486277198,1.90299294190592e-06,0.0014426814464541,0.590096582817835,0.555125899681132,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g04003",0.550612894889348,2.52559242812289,1.7917404790543e-07,0.00144269501710659,0.634268327627236,0.52590572262774,NA,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g04004",2.52485310298661,-0.108093241034126,-3.17946766683996e-08,0.00144269459613656,-0.0585437003604391,0.953315554310134,NA,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g04005",20.9807101646978,-0.850063112778096,-2.52569148244591e-06,0.00144269195935475,-1.45192779478543,0.146521683173311,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00002",89.45606654695,0.547697131436188,1.52205799134893e-06,0.00144269153582138,0.893965888095751,0.371340142749813,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00005",2506.53702540112,-0.17623631233962,-3.97940834776317e-06,0.00144266520842025,-0.822528422514394,0.410776217196543,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g01834",364.784188877928,0.396679837806956,3.83646411007578e-06,0.00144268383433957,1.20939646224202,0.22651056715246,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00006",2282.13860227291,0.0717724259025388,1.00167581722538e-05,0.00144260374365251,0.60842120188028,0.542908153129538,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g01835",6.40167797167334,-2.21001919369924,-1.35725909261951e-06,0.00144269463643047,-1.75140680311444,0.0798758619750971,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00008",9.00853551695032,0.416664255233721,8.00930287422519e-07,0.0014426924030621,0.562103862527566,0.574045256861907,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00011",5.74713350393755,-2.3839806958588,-2.64375007224777e-06,0.00144269474829024,-2.42347347119926,0.0153728760293619,0.943628409457147,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00012",51.9209239219315,0.382866421513677,9.30964846929725e-07,0.00144269174003531,0.581756146672296,0.560730946458559,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g01837",409.554213623329,0.281111155548764,1.16607147177055e-06,0.00144268937646406,0.559035443678361,0.576137531057877,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00014",248.658772369989,-0.0549193959908061,-9.29097188042261e-07,0.00144267057380813,-0.222641829186307,0.823814278454437,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g01838",1331.98536636474,0.240280287670427,1.6178254333797e-05,0.00144264369437489,1.93425431810698,0.0530818668709539,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00015",0.737541936263357,2.91795577235878,1.86529823084352e-07,0.00144269502133047,0.73608597522656,0.461678377292324,NA,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00023",1229.18337772843,-0.0933831630080631,2.44651159842335e-05,0.00144272322267182,-0.667538439070512,0.504428265072572,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00024",570.244381987971,-0.132121175826767,-2.50923184793081e-06,0.00144266864679984,-0.56567585821394,0.571614149512629,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00025",420.425602216555,0.122984593915582,4.28379390032879e-06,0.00144264970813538,0.698510299942614,0.48485811874446,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00026",717.234649391449,0.322686691744864,3.86214658708349e-06,0.0014426805380587,1.09400576501957,0.273952449787243,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00027",102.632901449046,0.380057914450902,7.99988073963986e-06,0.00144267589775995,1.70759271893754,0.0877119403365267,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g04008",2.45531999092945,-0.185562158470512,-9.16725005390464e-08,0.0014426943191156,-0.130385403365237,0.896261514432055,NA,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00028",307.007925168698,0.0608973419283487,1.65034283366371e-06,0.00144265567864372,0.313315050915643,0.75404131641679,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
"Vitvi01g00029",3228.40018734701,0.0332685752331545,1.43760461798267e-06,0.00144263371496387,0.21324273806799,0.831137634629885,0.999831962291183,FALSE,"12hpi_proxy_for_6hpi"
