"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","DE_primary"
"Vitvi07g02045",2206.58243373039,0.340408810439637,0.310819204057858,0.160891868670467,2.05073616541093,0.0402926470045787,0.107347724943369,FALSE
"Vitvi07g02047",541.52569877176,-0.307988484849596,-0.27249775299726,0.179005986248087,-1.64593776845034,0.0997765720619009,0.214352631822864,FALSE
"Vitvi07g02048",817.280100668888,-0.464024163432199,-0.429667193026148,0.158550746984487,-2.87844427563767,0.00399641878379221,0.016866216386473,FALSE
"Vitvi07g02049",7177.10090050085,-0.376981510979109,-0.336128381264579,0.177479004299526,-2.05216635235618,0.040153498292448,0.107091978846851,FALSE
"Vitvi07g02050",2480.55027521902,-0.333457244727649,-0.316523887003751,0.117486149786579,-2.79359484155651,0.00521257413272847,0.0210026394877066,FALSE
"Vitvi07g02053",5056.76142838715,-0.0830466634787989,-0.079834113838372,0.0940080193904342,-0.86731740137742,0.385768124777364,0.558119491119367,FALSE
"Vitvi07g02055",906.702689432204,0.0826695222258389,0.0748945633731593,0.150613788620867,0.522988104630805,0.600982531206327,0.743061998220616,FALSE
"Vitvi08g04000",5225.13216608991,-0.0512948586810291,-0.0498870657417642,0.075131895888954,-0.67460015846977,0.499929832287226,0.662401096007529,FALSE
"Vitvi08g04001",57.6435977350578,0.020225343311899,0.0138181743665841,0.283835568371423,0.0576589756677688,0.954020271974833,0.975420653464838,FALSE
"Vitvi08g00004",2578.61166443061,-0.208367482158846,-0.194678566784182,0.129156917020888,-1.56782972427098,0.116920875963462,0.240702734996517,FALSE
"Vitvi08g00005",4269.92723079714,-0.0953427027592509,-0.0894635114313485,0.120319721926568,-0.768942161936221,0.441927646640117,0.609448104974398,FALSE
"Vitvi08g04002",39.39058171584,-0.4087914679636,-0.178447199758006,0.390134349059789,-0.718661691903577,0.47234939210421,0.636607727539579,FALSE
"Vitvi08g00008",526.043926765915,-0.0863132776343163,-0.0763671249498741,0.163459034148065,-0.498672331171373,0.618010239859407,0.75546773473751,FALSE
"Vitvi08g00009",469.108294666058,-0.351438993871663,-0.322755723454038,0.154907816533387,-2.20781608916237,0.0272570960403737,0.0793172616241964,FALSE
"Vitvi08g00011",7483.15645926114,0.552944516177643,0.527033309028672,0.135812528254886,4.04492908334315,5.23389651004583e-05,0.000424297076788979,FALSE
"Vitvi08g00012",4043.47470165436,0.333186632756639,0.324257189253493,0.0887689690576568,3.72092832602769,0.000198491772741536,0.00134174190448229,FALSE
"Vitvi08g00013",1535.70357369704,0.421848607745565,0.390657307080357,0.155722591026831,2.65452586685022,0.00794199502694675,0.0298764556058327,FALSE
"Vitvi08g00014",5.16404073819965,1.4627745164778,0.244095712198785,0.523548335432639,1.2762721837624,0.201859319569795,0.359086104601497,FALSE
"Vitvi08g01970",1037.74898409578,-1.30932548118713,-1.09186456970454,0.424656281800966,-3.23296994638366,0.00122510450299779,0.00631030534362375,TRUE
"Vitvi08g00015",1508.91143075356,-0.874818225954967,-0.842502276205876,0.151410103773758,-5.79908240705752,6.66787617573715e-09,1.43745508213237e-07,FALSE
"Vitvi08g01971",3375.59833874095,0.192570004113465,0.183554495231176,0.109115388026169,1.72823328650284,0.083946408236797,0.188333408494287,FALSE
"Vitvi08g00016",2867.71091921293,-1.46481503757882,-1.32939012874867,0.346242620088289,-4.36388024485564,1.27775542687909e-05,0.00012391398047728,TRUE
"Vitvi08g00017",10844.2547753848,0.0014157874979506,0.00237533969549188,0.140517784869631,0.00963851186264605,0.992309699268521,0.996341901758435,FALSE
"Vitvi08g00018",23887.6567401976,0.744887269999299,0.685914644070312,0.19800261667728,3.76228401041837,0.00016836869510535,0.00115879330402986,FALSE
"Vitvi08g00019",137.172157314442,0.273074602045457,0.24095700325862,0.179407572889294,1.44784796315587,0.147659575484414,0.285452173363534,FALSE
"Vitvi08g00020",60.1224651629024,0.403571848519199,0.278773904282768,0.305708098625522,1.15158781454921,0.249490491054953,0.416420344310689,FALSE
"Vitvi08g00021",2322.20485509925,-0.09676962689881,-0.0920395121949017,0.106762032526682,-0.885487085725316,0.37589398179006,0.549411370793191,FALSE
"Vitvi08g00022",876.84622670757,-0.131641508056924,-0.104864200724709,0.22034729736145,-0.536705938775939,0.591470753176878,0.735641131673019,FALSE
"Vitvi08g00023",1007.87471520807,0.0551736384422441,0.0429709976255173,0.233976902258307,0.20690712961784,0.836082388373245,0.905185130734794,FALSE
"Vitvi08g01973",405.272128687748,-0.300598932223911,-0.273747393513757,0.157122766556204,-1.84832242992352,0.0645557128142075,0.1544827268823,FALSE
"Vitvi08g00024",1478.40150027902,0.332460619648822,0.313410411235971,0.129681848366215,2.51364335559572,0.0119491203332791,0.041356214709973,FALSE
"Vitvi08g00026",3970.57155186819,-1.42646485838873,-1.40007459044137,0.151358612116827,-9.47861162545862,2.57688709601586e-21,3.25153651991064e-19,TRUE
"Vitvi08g01974",798.621958596018,-0.449802671859127,-0.297454355728138,0.324871070457779,-1.19370417597184,0.232593706401293,0.397182341063268,FALSE
"Vitvi08g00027",1880.25778433235,-0.209541826363411,-0.191139699587348,0.149312830738514,-1.34935879047222,0.177221750542664,0.326196685068392,FALSE
"Vitvi08g00028",1247.43557243816,-0.0188597812783021,-0.0174377856710036,0.124907368530221,-0.145955554945502,0.88395647461658,0.933353059005612,FALSE
"Vitvi08g00030",44.5597119900112,-0.692627127523747,-0.449715350195456,0.386338861706261,-1.62698989785315,0.103739243349906,0.220595283345405,FALSE
"Vitvi08g00037",2300.07510851244,0.80846433974095,0.725050854722946,0.236367554066929,3.43223820324112,0.000598621523453468,0.00344933258638022,FALSE
