"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","DE_primary","contrast"
"Vitvi07g00024",3633.97880142428,-1.09735933045819,-1.04572410500029,0.197994299583126,-5.59137656787241,2.25276411372578e-08,6.01078424889561e-07,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00035",17751.9915504205,-2.41707670059977,-2.23017585226691,0.490618516674856,-5.10541237069072,3.30073920484825e-07,6.45278603885583e-06,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g04010",118.229136166526,1.64680263070758,1.48468579494816,0.399869831741187,4.26354448243537,2.01209422418769e-05,0.000225084121187214,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g02092",60.0737873855845,1.86187967673221,1.72335993099495,0.385714339526228,4.97110503600341,6.65723688657097e-07,1.19274157423174e-05,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00040",45.9118147146306,1.59109166038025,1.09965621427434,0.692424969599883,2.56771881668165,0.0102370156812292,0.0387949153560141,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00060",225.418116460371,-1.79000802207669,-1.62518604305133,0.41270549284615,-4.49193079728047,7.05803597379248e-06,9.29926464450178e-05,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00064",476.97368671081,-1.81760377296237,-1.50455306140695,0.575462473003147,-3.40403169539079,0.000663990482458072,0.00424992014396263,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00071",18955.270493274,1.97310833782296,1.79781026950201,0.459956772944943,4.46472417460402,8.01719674336023e-06,0.000103610423266161,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g04019",170.304126725747,1.62588208718585,1.58276281965824,0.2049815436347,8.00789047347287,1.16692757644656e-15,1.36997297474826e-13,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00078",1463.74318930001,1.92278495105647,1.76479687441414,0.418904330097717,4.75243494453258,2.00981446575449e-06,3.10678596487316e-05,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00091",1073.23818193374,-1.61936222194714,-1.30329358480985,0.553534088966564,-3.15620093152974,0.0015983870886459,0.00868964718482463,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00104",46.5543750515192,1.18576016226236,1.05813062091424,0.320585812083011,3.78544214665928,0.000153435528092376,0.00125138314063201,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00125",171.840941348945,-3.37477862504986,-3.01736743118704,0.795437605983295,-4.5079701453014,6.54507828370101e-06,8.7212972638133e-05,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00144",351.370003186936,1.32354769840151,1.11671993999682,0.421900445669811,3.27556430951934,0.00105451102901231,0.00620795012223506,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00164",62.2352785141703,2.08156504693783,1.71883173879145,0.659861626805519,3.43078590707117,0.000601835385199897,0.00391043987831894,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00178",7957.09705324203,-1.49257613611664,-1.35567407295267,0.352067711737744,-4.36942994899375,1.24571291399924e-05,0.000149875254906511,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00181",2850.76209205772,1.1268071145387,1.09931233059554,0.147704650488938,7.67102135824035,1.70632128656945e-14,1.63352800936558e-12,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00187",596.592340960695,-3.28478778125183,-3.14860303709648,0.479974303389443,-6.98016694859103,2.94829497759101e-12,1.91733725277391e-10,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00203",447.574534097185,1.30147749540788,1.23118264265831,0.244486709551636,5.4019501596602,6.59202680815977e-08,1.55764565659758e-06,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00213",313.315539334117,-2.32550427722438,-2.15337507720008,0.466197036292697,-5.15035165248393,2.59998511847213e-07,5.21071590769447e-06,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00217",23700.5246249414,1.38138863048237,1.32706208786345,0.230905982378334,6.04656709396181,1.47964630242468e-09,5.21405851846523e-08,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00231",628.38517805683,-2.59453682157268,-2.35078221881602,0.581891092456761,-4.6721925261777,2.98001425607499e-06,4.3992189275982e-05,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00241",8213.33403062243,-1.06933404438876,-1.04371629650865,0.136280586079171,-7.88113778546765,3.24413329339982e-15,3.51279792439691e-13,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g02158",238.428462654753,-2.56426325998232,-2.46476903333391,0.368618879373027,-7.056462091095,1.70795206925606e-12,1.14088489664081e-10,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00251",52.1784194576467,-1.6224289121242,-1.44017098508519,0.419166260952556,-4.00850742666202,6.11037175565052e-05,0.000579251816326139,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00255",160.233894061806,-1.43971239809121,-1.21455986487652,0.448268820163925,-3.37379786736191,0.00074138786319027,0.00463882122757985,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g04065",749.873033247654,1.4474694801349,1.40320233947912,0.199185187201041,7.34083680768145,2.12262496978598e-13,1.68495631943225e-11,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00279",82.0873659118972,-3.23141998108299,-2.96085179716694,0.676218140476137,-5.06796911037223,4.02082634669749e-07,7.63306829697312e-06,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g02190",18.0859667540487,-1.32238776415369,-1.00424316625654,0.515788622939856,-2.68913237850504,0.00716380041077379,0.0294826073731956,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00283",51.9728130135032,-1.68737969365974,-1.5763747916689,0.33096870951426,-5.22878788474056,1.70624987190263e-07,3.62127589368793e-06,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00286",37816.9228646174,1.57377612422392,1.40204008138708,0.426046358192497,3.84878122594422,0.000118706963453199,0.00100871524829983,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00315",5853.25571224852,2.67910470232323,2.53351136129282,0.45804692066536,5.99980138583059,1.97559024155572e-09,6.75882146137146e-08,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00348",157.752308576125,2.03442599075071,1.69951549573932,0.628794971820334,3.50167439791127,0.000462344269875162,0.00315480308468503,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00353",164976.896787021,1.3313049854982,1.18325300569434,0.383334834449653,3.59199178775726,0.000328160193568955,0.00236127137991907,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00363",722.984419267385,1.36606365907519,1.33254145916419,0.171248882495817,8.03112764498903,9.65808031565319e-16,1.14592095489872e-13,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00378",1151.66298530625,1.24018203729332,1.06736978355657,0.374734254704061,3.42724879449638,0.000609730153313925,0.00395137733870436,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g02213",22.6397394984717,-6.10740007849143,-5.37611874879291,1.52034084819823,-4.24941755627157,2.14327072441284e-05,0.000237259537363538,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g00380",14.0063251065562,-1.42167160781323,-1.02718042977022,0.585989836176332,-2.58671970458678,0.00968943766421685,0.0371873015378563,TRUE,"0hpi_mock_only_temporal_drift"
"Vitvi07g02214",14.7414298940385,-3.17475012874056,-1.75475671273791,2.09953631481068,-2.64164940414158,0.0082503410018805,0.0329334478145931,TRUE,"0hpi_mock_only_temporal_drift"
