"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","DE_primary"
"Vitvi01g04000",1.80578660072237,-2.20317660300278,-0.019838010688196,0.269517977329343,-0.820649635177895,0.411845866529271,NA,FALSE
"Vitvi01g04001",14.4217507092437,1.20587486735128,0.156217292686918,0.314895255807864,1.60639399522562,0.108187369409411,0.349423429224989,FALSE
"Vitvi01g04002",124.180354334019,0.827175071425905,0.633896795569584,0.312752026391615,2.85974000331119,0.00423988457652242,0.068707217734392,FALSE
"Vitvi01g04003",2.47834910683569,0.301762573067905,0.00947726221210745,0.265437259085055,0.200733909816806,0.840906643152423,NA,FALSE
"Vitvi01g04004",1.34593835489604,-0.99235601865003,-0.0116705993313282,0.268251788427186,-0.406013865417027,0.684732412667802,NA,FALSE
"Vitvi01g04005",111.968858779357,0.215401903070591,0.06893306734287,0.231145697115614,0.537447778175667,0.590958348020885,0.789994787718297,FALSE
"Vitvi01g00002",223.639775654818,-0.872883178445116,-0.199701871099856,0.328553339164224,-1.57922653518241,0.114284105604376,0.358350161405147,FALSE
"Vitvi01g00005",1280.30595835472,-0.0318989804929052,-0.0197983243418062,0.164131201845107,-0.154478551684118,0.877232421491976,0.948403767398338,FALSE
"Vitvi01g01834",331.616503021752,-0.794926308416595,-0.112837348856197,0.28109397349545,-1.16323926977892,0.244732437825629,0.518064988618653,FALSE
"Vitvi01g00006",2441.68031472,0.189983420250383,0.118568505065419,0.179076641401872,0.867510828666859,0.385662181196101,0.641030089212207,FALSE
"Vitvi01g01835",38.2557448693902,-1.12012620396913,-0.159811707366079,0.31528893718035,-1.58663634353572,0.112595031187195,0.35590705243091,FALSE
"Vitvi01g01836",1.96885318855889,0.277392050155417,0.00413239205396634,0.267485290491879,0.124964699995634,0.90055149654558,NA,FALSE
"Vitvi01g00008",0.249165933465139,1.3293166214027,0.0104121331860237,0.269447928094283,0.327467530979022,0.743314296899241,NA,FALSE
