"","Rpv12.0.A","Rpv12.6.A","Rpv12.24.A","Rpv12.1.0.A","Rpv12.1.6.A","Rpv12.1.24.A","Rpv12.1.3.0.A","Rpv12.1.3.6.A","Rpv12.1.3.24.A","Susceptible.0.A","Susceptible.6.A","Susceptible.24.A","Rpv12.0.B","Rpv12.6.B","Rpv12.24.B","Rpv12.1.0.B","Rpv12.1.6.B","Rpv12.1.24.B","Rpv12.1.3.0.B","Rpv12.1.3.6.B","Rpv12.1.3.24.B","Susceptible.0.B","Susceptible.6.B","Susceptible.24.B","Rpv12.0.C","Rpv12.6.C","Rpv12.24.C","Rpv12.1.0.C","Rpv12.1.6.C","Rpv12.1.24.C","Rpv12.1.3.0.C","Rpv12.1.3.6.C","Rpv12.1.3.24.C","Susceptible.0.C","Susceptible.6.C","Susceptible.24.C"
"Vitvi12g02499",9.22367692218907,8.58796178513288,7.34235562502017,8.23587012675201,8.02342481239431,8.93465124326009,8.73597418319753,8.35272142582993,8.45432033512316,8.25780665209782,8.28980670882331,8.02701053198435,8.93222179419754,8.07521134032932,6.80279561107553,8.27169468906463,7.09922468968846,7.27133572671078,7.620784725418,8.22226608726587,8.65287365704246,8.27652251033366,8.41544638652355,9.68025260523765,7.78330409889266,8.9030737887841,7.63837817567882,8.21691006543225,7.86763029091758,7.89068817545869,7.44092114182055,7.52161895118081,7.84433168060509,8.35570452991048,8.36901186688545,8.87253246067869
"Vitvi12g04249",0.282445409027234,-0.225820162855589,1.98971632340375,0.282445409027234,-0.225820162855589,-0.225820162855589,0.282445409027234,0.282445409027234,1.66271727606,0.718787250862744,1.25793097389625,0.720604598523503,0.282445409027234,-0.225820162855589,-0.225820162855589,2.04415141236159,0.282445409027234,0.282445409027234,0.282445409027234,0.282445409027234,-0.225820162855589,0.282445409027234,-0.225820162855589,2.08980528149478,0.282445409027234,0.282445409027234,-0.225820162855589,0.282445409027234,0.282445409027234,0.282445409027234,0.282445409027234,-0.225820162855589,0.282445409027234,2.39197960831611,1.78320908417477,2.77597796260224
"Vitvi12g00730",9.09919996964784,9.00642619057171,8.40220134114547,9.02245416581311,8.44680069903145,8.20786171821221,8.57812925972024,8.24381953987838,8.77274944111766,8.32199681423493,8.25783708829105,9.25364882641457,8.89227829919965,8.57733804187833,8.08836175044091,8.59352373794901,8.00546810082165,7.96037635489234,7.76782126866391,8.03829181513818,8.64217835678298,8.42281829520022,8.0242913025984,8.72037918088714,8.36756683386591,8.90186550610127,8.23913642471562,8.49009461484973,8.35080818677717,8.24568455987782,7.99219477208898,8.3900771319516,8.48346735089707,8.30563413797793,8.03040263180197,9.46953979877642
"Vitvi12g02500",10.4965093706267,11.1182187522695,10.6323077612393,10.8006259912383,12.8353368961675,11.0849638800866,12.024595527802,11.9840399916572,11.3214006229598,12.0449889730913,11.9007036979837,11.7994161543724,10.4440697297135,11.6855404795982,10.3371520809781,10.7539400213525,12.0399747323105,12.1019453830116,12.1838539001229,12.1722569175565,11.4481068761037,12.0716301898141,11.8385411712919,10.8854267208467,11.6974277189102,10.7534233189321,10.5067015171258,11.0333339412432,12.1104690628088,12.086542179983,12.1975025395553,12.9707099221712,12.1361390362156,11.9701550133236,11.8550750554665,11.565863138723
"Vitvi12g04250",2.71074942639502,-0.187226125823947,1.01137752848036,0.169983297882085,3.47525212297252,1.89254408004436,2.89887875226789,3.1188200231932,2.38990741406176,0.963735713604002,2.08230557954479,2.0854602667216,1.71165529096055,2.48027441425056,-0.187226125823947,0.169983297882085,2.21432327167387,2.17759274169547,2.16048133384247,3.12276584568725,1.98140164430562,1.83509524710402,1.9032288300136,0.906302574314152,0.169983297882085,0.169983297882085,1.78427848957733,0.169983297882085,1.55733508872279,2.16763078781413,3.46477314366201,3.4936093231862,2.32382608326068,2.10784089211974,1.47225650684574,1.11421623278776
"Vitvi12g04251",0.348983167703338,3.33216524543236,1.90351764316106,1.66642410653299,4.8803206655717,3.17889841781735,3.76286422203226,3.17675005306194,1.86652044519814,4.24456925887042,2.91178023272076,2.18657463037652,3.07143667179983,1.99979163800863,2.24782805890543,0.348983167703338,3.04154525015032,2.09097338923197,3.51760537693922,4.27238680068582,3.13888110445251,2.44575218328265,3.66379173050631,3.43645669313582,2.90537688967963,1.42240413785976,1.54496127655394,2.28791459273743,3.20469316047327,4.13724074845254,3.07260014083388,4.09121343189873,3.46332498283654,1.40763711853197,1.24054547424122,3.61438997222342
"Vitvi12g00736",8.39119471141741,8.52242173338392,8.19043392847578,8.28184493838843,8.9231195162574,8.10523862916679,8.78953410241801,8.68438845923645,8.72542919272247,8.37260007976137,8.54638833033495,8.2382430159818,8.38812811638407,8.88471732572525,8.44085986046642,8.26895704562791,8.64863786549334,8.82227089432872,8.43966903703457,8.79591226515194,8.72547950944229,8.70335499163347,8.43552303192845,8.15150850152949,8.70589320171049,8.37733977706279,8.32272351801293,8.68068560537748,8.99642704315652,8.65354271567021,8.43726658856377,9.00101421356488,8.5670403596899,8.65100503275228,8.52409437963987,8.07770704852906
"Vitvi12g02504",12.9732004099969,13.0652799027838,13.0978412799673,13.0395694051847,13.5428584833934,13.0769038704027,13.5086849549152,13.4873497878626,13.0982555363935,13.2126162378559,13.1498700958543,13.6056496552761,12.7817684062989,13.4582343786683,12.8631704355966,13.0672040835927,13.4122617947493,13.4112381447152,13.216503552382,13.3945250156028,13.1024038023164,13.2209346741983,13.1010106976372,13.1354970174482,13.4803395681548,12.7971058752116,12.9411851027611,13.1580757337984,13.5472308715666,13.4397519156999,13.2910308988098,13.2255525168773,13.3794925176012,13.0307121181691,13.1513201420516,13.5511659548233
"Vitvi12g04252",11.5686627661471,10.6318329257543,11.4066095558381,11.297082529617,10.7474408500487,11.386786298406,10.7325781050061,10.5190653336937,11.1217729042471,11.0962757433169,11.1175587023075,10.714354680439,10.9072291765579,10.6335435297758,11.2046412497131,11.1393278969155,11.5475971214868,11.2843230029886,10.9888184977155,11.112702988461,10.9748902098439,11.025445348506,11.1319893489259,10.779360040757,10.8621622552519,10.7504467231241,11.3173501175497,10.9711798247362,11.2474161522142,11.3430533182189,10.4778832488888,10.7304596255349,10.8252549984444,10.7050679426116,11.4361665695135,11.0378734144118
"Vitvi12g00741",9.60224321175722,9.05474426570495,9.2540725566456,9.0155511335941,8.34609609350361,9.49847031698635,8.28962437022768,8.42914791764969,8.04778855769706,9.17463296769138,8.76626020109373,9.1122014756014,9.85404125628629,8.03054328364772,9.07678480154618,9.26379812474011,8.04306803255391,7.99548570511159,7.97319504250352,8.51418021524452,8.20864442797717,8.71288358890251,8.86564199993353,9.71573295669301,8.37629538572858,9.67119706184673,9.35133277294778,8.91478595960752,8.61448203647186,8.40996829372926,8.38647640530379,7.55224848525897,8.21532249811662,9.06244566913083,8.4299603969854,9.63250133285717
