geneID	Rpv12.0.A	Rpv12.6.A	Rpv12.24.A	Rpv12.1.0.A	Rpv12.1.6.A	Rpv12.1.24.A	Rpv12.1.3.0.A	Rpv12.1.3.6.A	Rpv12.1.3.24.A	Susceptible.0.A	Susceptible.6.A	Susceptible.24.A	Rpv12.0.B	Rpv12.6.B	Rpv12.24.B	Rpv12.1.0.B	Rpv12.1.6.B	Rpv12.1.24.B	Rpv12.1.3.0.B	Rpv12.1.3.6.B	Rpv12.1.3.24.B	Susceptible.0.B	Susceptible.6.B	Susceptible.24.B	Rpv12.0.C	Rpv12.6.C	Rpv12.24.C	Rpv12.1.0.C	Rpv12.1.6.C	Rpv12.1.24.C	Rpv12.1.3.0.C	Rpv12.1.3.6.C	Rpv12.1.3.24.C	Susceptible.0.C	Susceptible.6.C	Susceptible.24.C
Vitvi01g04000	0.696819517394529	0.707082705465019	0.567128552074617	0.686986356651493	0.565543491173246	0.564453115035094	1.03950325976241	0.830632497705031	0.874953795364079	0.565226466634608	0.713985080457694	0.565860288919232	0.961175360376364	0.562698990175059	0.563403968922992	0.689370684771596	0.686240862600819	0.685921581736287	1.35467275628007	0.831043940684973	1.1352229533344	0.69354244080272	0.564764426270519	0.765854273948238	0.98510282483124	0.686679301526034	0.568141434596191	0.689252571878991	0.686289128439298	0.685842022666065	0.701660933991619	0.897638207248134	0.832471260578431	1.05102265897694	0.564859981356548	0.688212315381805
Vitvi01g04001	3.93175708465471	4.37712465639243	4.34085481795956	3.80088576492299	4.1650134812313	3.74759050131495	4.5626996513194	4.23127762649574	4.35000914827563	3.89360487199001	3.98825654959153	4.63563617157022	4.07813598658409	4.11598725100529	4.07513796526416	3.98649994557186	4.07516286816731	3.52552393958968	4.85249745160196	4.74497233221792	4.38513117782554	4.36762018481667	4.04424255720976	4.19251514292184	3.73219723108871	4.10162373503303	4.34316557895944	3.56027545777767	3.9366197900621	4.09715816482043	4.59359651181104	4.73226580325732	4.65483319595541	4.06491601785657	3.74871179837719	4.15164562530975
Vitvi01g04002	6.53017531613675	6.93312931909219	6.75972811121075	6.86389556440383	7.04587799010758	7.01793683048687	7.14227337388212	7.09927056178883	6.94760696785868	5.47218161717561	5.82410257326888	5.86220672334215	6.6445900728858	7.11290632394774	6.85320180810163	6.83774583498159	6.71618571209773	6.82988210989468	6.81258275716983	6.92229331218659	7.08717540224324	6.13822840877853	5.3755084255379	5.54805337052074	6.73410080409359	7.09100958090006	6.86439969421567	6.88709291614107	6.85606169419694	6.93840971742899	6.97626148318571	7.07558520160154	6.74273809160595	5.61148383993265	5.95797223543617	5.74394908315692
Vitvi01g04003	0.567057528371807	0.458264792990674	0.458220298722516	0.716968237786422	0.517621123654243	0.498885476644483	0.418616075245396	0.615034857050948	0.391136562462049	0.463280825333942	0.383340382401843	0.384165860061086	0.560111481436491	0.485608460724998	0.480081969565224	0.417429399725052	0.47983297218667	0.418496771310076	0.417855907219079	0.418930687714832	0.790443092924737	0.417364139874849	0.382336731711185	0.383657878937776	0.574435406750903	0.750323067678642	0.388102631843966	0.490882274741626	0.647182805369655	0.418434314585264	0.562940356952017	0.386039331067427	0.417070445205871	0.867209997873204	0.38240249725241	0.420982362949606
Vitvi01g04004	0.946251316487173	1.00370198240248	1.08247227519639	1.04837076517194	1.41108702145106	0.858379796518184	0.948540850635833	1.2955483226356	1.39579586028074	0.940779071095151	0.865130664560127	0.861876290015431	1.19675922756667	0.913395466972836	1.06056567925769	0.943540634408023	0.945885058955999	1.10217561987986	0.947469093703665	1.45988569298065	1.10774832166437	0.938312030804487	0.863406284286464	0.86100393439599	1.02469685486506	0.937532303466789	1.02715195185509	1.07716860245932	0.945938513501025	0.938009589790763	1.47073752197276	1.14588134833432	1.08060208105605	0.863018673112771	0.863519370540945	1.06691922324401
Vitvi01g04005	6.73595557667677	6.61062990174262	6.65615109069905	6.87488895167045	6.47777642503479	6.68281232062669	6.89137468586993	6.72711122903065	6.59862280301616	5.48387513578778	5.63876673267676	5.7306386635729	7.13963281700935	6.63861391218312	6.47439831879913	6.59606634122635	6.54114519241269	6.52238340397777	6.62866034652118	6.63608229664408	6.662996055558	5.94811941988939	5.75806064897892	5.99842061734028	6.5795977912484	6.67927363161909	6.5680138903863	6.68874626957806	6.8545088712591	6.69436426431589	6.50753368652669	6.88886969805601	6.26432378862066	5.7897291484338	5.81379250289298	5.75953296122687
Vitvi01g00002	8.46553233091158	7.39581980945623	8.825872435926	9.33297266790597	7.21679476232401	8.8850094239371	6.54612851522901	6.83507612712823	7.3376491661386	7.92397250008211	8.03973716769984	7.30665745877276	8.36566546439049	6.90085146728115	8.65851096127474	9.23519865686848	7.48867208598821	7.03347993375541	6.6660363846097	6.81925159933882	7.21846238560525	7.25113857662814	8.05011833890932	8.08446565307365	8.91449079718385	7.02047998759073	8.65402830447903	8.97601687696957	7.97810428288532	7.79565999750832	6.7254804845844	5.82430152394401	6.83792754330117	8.00280376702924	8.12012454673943	8.5092311844783
Vitvi01g00005	10.2145733512962	10.4007967844302	10.4118198459062	10.4343638725719	10.2800501763005	10.3776470753362	10.4056206318369	10.4479291295508	10.4069192559921	10.3744736681047	10.2379848887294	10.3986131227723	10.4209463292339	10.3473268869436	10.5257025145838	10.5111167703575	10.4124371278564	10.5292593316142	10.5572238710821	10.4875775751121	10.5084273560485	10.3334347153677	10.3110006530967	10.3588451970738	10.4814172765661	10.3373365695431	10.5012429024493	10.4818813755364	10.3968260283934	10.3580085801675	10.579586309749	10.4960948281464	10.369550623044	10.3932234723838	10.2720106309712	10.4328027205609
Vitvi01g01834	9.38494439213562	7.37449619813837	8.74386634434257	8.55691139099174	7.66756462331587	8.52883925507986	7.60540376232191	7.80756100821117	8.35766137574485	7.82651712145938	8.4535919122223	7.67267148722001	7.62021398591807	8.19567512883998	8.08713876669072	8.15040017455888	8.48907522007502	7.32128751438204	7.16344262889553	8.40463000290846	7.97055570042692	7.78832509804708	8.65070216426213	8.09098023060677	7.96899552172481	8.08339335730366	8.26247901236891	8.14662197165647	7.92314917111135	7.41990402147851	7.22387173127733	7.99898434472362	8.24464227827458	7.69199733570587	8.90061421419903	7.93979387661685
Vitvi01g00006	11.0416315681214	11.2731617583024	11.0622865073768	11.0198430366209	11.4715571412359	10.9965405120404	11.424565417207	11.5193620555554	11.2636332790742	11.2436094627576	11.1880513982086	11.3076533765642	11.2634813216029	11.4364590856419	11.2538658661006	11.1128988483355	11.3375552396453	11.4223078631957	11.6204170960732	11.360777147236	11.3075490763919	11.2569648438137	11.229484593551	11.2479596064104	11.2230779592701	11.3768497934476	11.1763159695579	11.2272462249475	11.124249395476	11.1796725906616	11.6609817465322	11.6235407604907	11.4347044535752	11.3581252512095	11.1382995481761	11.3301579284346
Vitvi01g01835	6.34543167695865	4.09603697095709	5.50198928837368	5.89290730037699	4.03782035745046	5.52875995380348	3.81097776033086	4.03663902011989	4.56778100615942	5.16069634344142	5.52662169779781	4.26588388332508	5.31870692679999	4.51079907320884	5.54120228042661	4.42512231957069	4.33415975068846	4.32012944960851	3.7897808073299	3.81489578469227	4.50747106391543	4.49172060834751	5.74214273132982	5.89765915262768	5.61504156366767	4.68097807879209	5.15677267136604	4.94939296780783	5.74838004541144	4.6412897252315	4.06595360038894	2.71289104689594	3.82662277333892	5.15516189210356	6.08291043429238	4.52578627999653
