"","Rpv12.0.A","Rpv12.6.A","Rpv12.24.A","Rpv12.1.0.A","Rpv12.1.6.A","Rpv12.1.24.A","Rpv12.1.3.0.A","Rpv12.1.3.6.A","Rpv12.1.3.24.A","Susceptible.0.A","Susceptible.6.A","Susceptible.24.A","Rpv12.0.B","Rpv12.6.B","Rpv12.24.B","Rpv12.1.0.B","Rpv12.1.6.B","Rpv12.1.24.B","Rpv12.1.3.0.B","Rpv12.1.3.6.B","Rpv12.1.3.24.B","Susceptible.0.B","Susceptible.6.B","Susceptible.24.B","Rpv12.0.C","Rpv12.6.C","Rpv12.24.C","Rpv12.1.0.C","Rpv12.1.6.C","Rpv12.1.24.C","Rpv12.1.3.0.C","Rpv12.1.3.6.C","Rpv12.1.3.24.C","Susceptible.0.C","Susceptible.6.C","Susceptible.24.C"
"Vitvi18g04105",7.76570085775008,7.72453869061896,8.38153213658289,8.20244931867495,7.50924468661493,7.42276395721593,7.79663932208671,8.14180379910365,8.13793753725334,7.80807422436289,7.72933835889307,7.61246014947045,8.38126026994036,8.0533005590356,8.73734047316604,8.20178422736335,7.10702036637313,7.81940183745334,8.28491769352256,7.74391764990688,8.34080385130486,7.79013564906693,7.57879864313515,7.94636578397535,8.50171725947779,7.69692603628105,8.55931680747259,7.95299942973615,7.89121716798495,8.14089438792606,8.29399452683118,7.56831887195145,7.51591635353247,8.26933453039325,7.438235663628,8.07637674540383
"Vitvi18g04106",8.37465999129961,7.85085426729523,8.90363354907723,8.68715956840836,8.17203029225283,7.47174200114833,8.29335260917796,8.512816832135,8.94117270177879,7.95970065731288,7.95865565076055,8.03966063683776,8.83545176802277,8.39857433850526,9.40828626938255,8.14444908877147,8.12877603526971,8.0261087077256,8.48619962663775,7.69086791977756,9.0755937735121,8.2978884400835,8.17328476105771,8.52567960907761,8.85369741463276,8.44620529211751,9.11042110899409,8.32656447547477,8.24361636341069,8.2434300886914,8.57021971461126,8.15754098073507,8.15063271214778,8.63594662642169,8.23484375780285,8.36856001413829
"Vitvi18g00504",11.891441577426,11.7153927730267,12.1073631885714,12.0578448090983,11.8562507874415,11.9709367597673,11.6487433607804,11.8188416142707,11.5507297913097,12.0250098889137,12.0872753405774,11.8142218583437,11.7493750764149,11.8002847972513,11.8158810401292,11.8257417380503,12.0668006735728,11.856461817588,11.5201978167495,11.7538203290732,11.4771748553415,11.8437959033794,12.1032724629565,12.4595180982767,11.980723645305,12.0145061291614,11.8381729428815,11.9121813596343,11.5602585081475,11.4517877996814,11.600683976524,11.7736012300548,11.9500548955079,12.0212217607349,12.0782882187325,11.8759593833373
"Vitvi18g00505",10.3746179267592,9.4511905834644,10.7185968077083,10.9273731976289,9.02283097569205,10.1189022952728,8.99851412651385,9.47337485781604,8.89171283608312,9.73647726716251,9.88518079139639,8.67943701700377,10.4188541433724,8.87922807687667,10.7586867939143,10.5649914244806,9.17597704359844,9.38874551320404,8.92836141193442,8.48830393833599,8.91959673649003,9.24857893448123,9.92593409933466,10.4888299850484,10.7413981367669,8.88830792199916,10.7053419989587,10.808271205282,9.47126495253192,9.17468353441518,9.37491402859502,8.10403125142932,8.85142109303656,9.92538701892486,9.90960270275751,9.72911992073882
"Vitvi18g00506",11.4267930573852,11.0310041667749,11.1497133355717,11.0293041441196,11.1422826349897,11.0466320368035,11.1175051321505,11.09527305666,11.2605660168514,11.0946580024198,11.1756756339431,11.1053791628606,11.0955132243509,11.275950673051,10.8825906154696,10.8333547012179,11.1930885000801,10.8830918608394,11.1143905583749,11.32798427987,11.0508627605908,11.2681176423683,11.1486562319501,10.9382319237136,11.1458324287336,11.1040416107205,10.9184360100329,10.8437787331037,11.267019054054,11.0263810331335,10.9209475220753,11.4088898831036,11.3434646618774,11.0229390044451,11.2515280129194,10.8822993246122
"Vitvi18g04107",4.00815855029438,2.27300768595143,1.28794442187746,1.82185255269373,1.21049760842788,0.42351528853107,0.505631441214739,1.92550684832282,3.26741043167044,0.715759672055105,2.01626632110793,0.635419358273043,2.77539287822608,1.26138760220437,2.3167447989233,2.98807894401043,1.29487614624893,2.47505423995162,3.81751593906037,0.450265679550012,3.28105664667218,0.327276225878972,2.10803963806538,0.575421772786063,1.60675268232834,1.87102674485834,1.87250035147298,2.73108122130364,1.81538115784614,2.69950878774369,2.42897702686292,2.65469997759134,0.502644990004663,-0.441957515309967,2.36274550340786,1.88466944911715
"Vitvi18g00507",8.54220390775167,7.65883019603245,7.15766995834743,7.01761621745325,5.91767822566914,7.54671640061898,7.46760697733614,7.41304246679024,7.23981047741482,7.12133321603145,6.93060600088149,6.48899516127985,8.44853035713687,7.24443516212159,7.38677057251158,7.48518165933215,6.74694414885112,6.30872595579795,7.60026641661635,7.3735538711729,7.19805109827698,5.79763713032948,7.45832022241875,7.03162131519384,8.37066801428935,7.4417653111729,7.40006230011606,6.81193550609002,6.83012021376519,6.42925597208108,7.3677121244306,6.44734347633916,7.2098182246618,7.25444147278581,6.83913807885243,7.27493610138337
"Vitvi18g00508",10.4074334297537,10.3422797514266,9.31690380670474,12.5944804235071,10.8780320053308,10.1079231307359,8.81872289020767,9.20627791892054,9.89127471350091,10.6482985407584,10.7155337222331,10.8234912192675,9.55825339727199,10.1378840313548,8.62383695532639,12.066989386274,12.8162835736586,12.183152568375,8.25799969121716,8.19319078763121,9.55037335847908,11.7310675233125,10.6585166504807,9.60707874864305,10.3403365440955,9.09382211430136,9.02704442583217,12.0454638511678,11.6254637654408,11.0691989333716,9.03043598239363,10.8087711860635,9.09888048332844,10.4359997815826,10.660565256879,10.233498137073
"Vitvi18g00509",0.30641538212305,-0.32384193013321,2.10298375085206,3.30845788865932,-0.305360083937961,1.50233515235371,0.30641538212305,0.316416484200095,-0.32384193013321,1.29329954990799,-0.34232377632846,-0.260364744378662,0.30641538212305,-0.32384193013321,3.15913312308543,0.238615627705056,0.316416484200095,0.288235085278621,0.30641538212305,0.316416484200095,-0.32384193013321,0.27711443547691,-0.34232377632846,1.87950476409181,0.30641538212305,0.32641758627714,-0.175798324801596,1.9717717498123,0.316416484200095,0.288235085278621,0.30641538212305,-0.305360083937961,0.32641758627714,1.31267743637626,-0.34232377632846,0.292068105841685
"Vitvi18g00510",11.4476429592222,6.25070211122422,8.63468890005086,12.8145310340293,6.17354392952288,7.44680293753351,2.28088282404477,3.84256495634726,3.4945701203433,9.47450007867169,9.48381673571075,-2.52788944920883,11.2264749039835,6.23016165274876,8.45075633689713,10.6579732347247,2.37739239218297,2.38885498925891,2.28088282404477,4.56936344522928,3.76149131696766,2.40426324255395,9.52446016878686,6.71495014582856,12.1797034468032,7.7648337770278,8.63577840875502,11.7955713156756,9.38477875015396,9.40283114457969,2.28088282404477,-2.52850731532141,2.30032532270731,9.41858916408218,9.12693876564188,2.27291406629989
"Vitvi18g02603",8.50755096859631,8.64450773716533,8.82042941026052,9.00351708825223,8.23018766618814,8.97979545688529,8.13896142219165,8.2181725702907,8.35423098859515,8.49121334929056,8.44282818865804,9.08023524113482,8.85318937340243,8.0492761898486,9.01746989541911,9.19662158483965,8.39080151490929,8.45572816514871,7.9751621954759,7.96076646942204,8.39647090647961,8.52101453234018,8.12145584963883,8.49441804403063,8.72031195812323,7.86479762390501,9.01750758300199,9.1849482187566,8.38601355021269,8.68915753908689,7.92080989535921,7.84087918378336,8.0736706928771,8.5761000360959,8.18158535434705,9.50358420534491
