"gene","module_size","spearman_rho","pvalue","padj_bonferroni","padj_BH","selected_bonferroni"
"Vitvi03g04055",57,0.465128924433771,0.00425836633714519,1,0.00562852566537475,FALSE
"Vitvi03g04064",17,-0.588427146082254,0.00016027977339872,1,0.000313631445729823,FALSE
"Vitvi03g04085",71,-0.438837432972955,0.00741881767212038,1,0.00934792284044395,FALSE
"Vitvi03g04087",228,-0.750289519408583,1.37448227308175e-07,0.000967085727340323,6.46880085177473e-07,TRUE
"Vitvi03g04088",54,0.631396482934074,3.63959573998373e-05,0.256081956265255,8.4907810432777e-05,FALSE
"Vitvi03g04090",6,-0.430524779021586,0.00876561976487687,1,0.0108621965979086,FALSE
"Vitvi03g04099",4,-0.628781993513488,4.00851400439236e-05,0.282039045349047,9.30207933209257e-05,FALSE
"Vitvi03g04111",8,0.36280178007437,0.0296534634974875,1,0.0332921284774729,FALSE
"Vitvi03g04143",39,0.750289519408583,1.37448227308174e-07,0.00096708572734031,6.46880085177473e-07,TRUE
"Vitvi03g04145",468,-0.538122002500631,0.00071128356377806,1,0.00121117888546525,FALSE
"Vitvi03g04147",55,-0.561529442963871,0.000366228411633447,1,0.000668599663791627,FALSE
"Vitvi03g04148",28,0.78614122014942,1.33370290085774e-08,9.38393361043503e-05,9.97229926719996e-08,TRUE
"Vitvi03g04159",10,-0.661343161584648,1.12698713596117e-05,0.0792948148862281,3.16419851900353e-05,FALSE
"Vitvi03g04160",3,-0.700574828840639,1.96254541153152e-06,0.0138084695155358,6.54740138242576e-06,TRUE
"Vitvi03g04163",13,0.65798725895509,1.29347424789738e-05,0.0910088480820596,3.60288393040619e-05,FALSE
"Vitvi03g04165",3,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi03g04196",124,-0.750289519408583,1.37448227308175e-07,0.000967085727340323,6.46880085177473e-07,TRUE
"Vitvi03g04197",3,-0.509455846512001,0.00150595314155585,1,0.00243007036715483,FALSE
"Vitvi03g04198",6,-0.756614516614135,9.37637791162505e-08,0.000659721949861939,5.70693728254272e-07,TRUE
"Vitvi03g04199",73,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi03g04210",18,0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi03g04223",7,-0.743071818302731,2.0980841983956e-07,0.00147621204199115,9.29019535551383e-07,TRUE
"Vitvi03g04225",3,0.0241867853382913,0.888644610531406,1,0.890543153354077,FALSE
"Vitvi03g04228",3,0.401500636615636,0.0152203400780549,1,0.017965158998355,FALSE
"Vitvi03g04245",11,0.480002757851978,0.00305040396206846,1,0.00423472834636439,FALSE
"Vitvi03g04246",12,0.77827403424317,2.30775712609656e-08,0.000162373791392154,1.65350093067368e-07,TRUE
"Vitvi03g04266",72,0.816908451014811,1.22751732525652e-09,8.63681190050484e-06,1.26935005653447e-08,TRUE
"Vitvi03g04267",16,0.719413407498765,7.65599059629689e-07,0.0053867549835545,2.89610482986801e-06,TRUE
"Vitvi03g04268",53,-0.854242196177249,3.44851741255845e-11,2.42637685147612e-07,7.42011269564575e-10,TRUE
"Vitvi03g04289",17,-0.559646882600657,0.000387017462770897,1,0.000700014104898731,FALSE
"Vitvi03g04291",106,-0.750289519408583,1.37448227308175e-07,0.000967085727340323,6.46880085177473e-07,TRUE
"Vitvi03g04295",22,-0.629625739172543,3.88591668087226e-05,0.273413097666172,9.03844950962553e-05,FALSE
"Vitvi03g04297",114,-0.582933306486462,0.000190869311580325,1,0.000367270530032874,FALSE
"Vitvi03g04302",33,0.353127065939054,0.0346365270501542,1,0.0385117895582942,FALSE
"Vitvi03g04364",68,0.45202248210053,0.00564613925901835,1,0.00730127473377194,FALSE
"Vitvi03g04369",21,-0.612608827303015,7.14674504849691e-05,0.502844981612243,0.000155438943311358,FALSE
"Vitvi03g04372",15,-0.502247202333923,0.00180036184177854,1,0.00287567444239588,FALSE
"Vitvi03g04393",74,0.673835331556645,6.64489620243652e-06,0.0467534896803434,1.95539480051624e-05,TRUE
"Vitvi03g04395",64,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi03g04396",63,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi03g04400",116,-0.750289519408583,1.37448227308175e-07,0.000967085727340323,6.46880085177473e-07,TRUE
"Vitvi03g04402",6,-0.470129834218231,0.00381275075167859,1,0.00511858696600088,FALSE
"Vitvi03g04404",9,-0.688537295588947,3.4525245843369e-06,0.0242919629753944,1.07964279890642e-05,TRUE
"Vitvi03g04405",3,-0.757204776371011,9.04231920805605e-08,0.000636217579478823,5.52752023873876e-07,TRUE
"Vitvi03g04422",148,0.694954026988668,2.56348604245255e-06,0.0180366877946961,8.35418610222145e-06,TRUE
"Vitvi03g04424",31,-0.854242196177249,3.44851741255845e-11,2.42637685147612e-07,7.42011269564575e-10,TRUE
"Vitvi03g04427",23,-0.458486870270251,0.00491945937882392,1,0.00637915889963234,FALSE
"Vitvi03g04434",10,-0.433179856000701,0.00831444509698427,1,0.0104353256693509,FALSE
"Vitvi03g04450",84,-0.750289519408583,1.37448227308175e-07,0.000967085727340323,6.46880085177473e-07,TRUE
"Vitvi03g04455",4,0.145117725976146,0.398411871806843,1,0.403923044673336,FALSE
"Vitvi03g04460",61,-0.502702548939085,0.00178037307621142,1,0.00285216415396711,FALSE
"Vitvi03g04462",33,0.773153810333675,3.25894936404591e-08,0.00022929967725427,2.27479838545903e-07,TRUE
"Vitvi03g04463",59,-0.738010125038231,2.79952995136733e-07,0.00196974927378205,1.20661879428203e-06,TRUE
"Vitvi03g04464",57,-0.748861888108077,1.49608710889654e-07,0.00105264688981961,7.02232748378656e-07,TRUE
"Vitvi03g04466",25,0.866359712001401,8.69442361037607e-12,6.11739645226061e-08,2.88556436427387e-10,TRUE
"Vitvi03g04508",401,-0.750289519408583,1.37448227308175e-07,0.000967085727340323,6.46880085177473e-07,TRUE
"Vitvi04g00005",16,0.602696642800707,0.000100304716366617,0.705743984355515,0.00020739228535204,FALSE
"Vitvi04g00017",74,-0.703365690607165,1.71488287988333e-06,0.0120659159428591,5.86863615897817e-06,TRUE
"Vitvi04g00021",259,-0.465067431979188,0.00426411492765172,1,0.00562852566537475,FALSE
"Vitvi04g00022",317,-0.509883020879,0.00148991971120471,1,0.00241212036079989,FALSE
"Vitvi04g00029",291,-0.594545972557979,0.000131452155197496,0.924897363969584,0.00026223344597947,FALSE
"Vitvi04g00034",209,-0.333167125729716,0.0470787392892433,1,0.0514836819457749,FALSE
"Vitvi04g00041",233,-0.416147681933822,0.011588218990186,1,0.0140771251407025,FALSE
"Vitvi04g00047",25,0.322873201500379,0.054773977481723,1,0.0594278651598154,FALSE
"Vitvi04g00049",5,0.692021082694147,2.93995527601393e-06,0.020685525322034,9.38970736361052e-06,TRUE
"Vitvi04g00060",78,-0.626159909349227,4.41218620418916e-05,0.31044142132675,0.00010181745533839,FALSE
"Vitvi04g00070",1585,-0.871125053513477,4.87284258467059e-12,3.42853204257422e-08,2.4665698148016e-10,TRUE
"Vitvi04g00072",43,0.548654773990039,0.000530799914907812,1,0.000929263050831393,FALSE
"Vitvi04g00078",36,-0.487897282267239,0.00253992909673463,1,0.0039792788075317,FALSE
"Vitvi04g00089",27,-0.275729352856521,0.103584434864025,1,0.109448878766072,FALSE
"Vitvi04g00091",10,0.571208070331638,0.00027427150802485,1,0.000512420162098472,FALSE
"Vitvi04g00095",243,-0.725588629880729,5.53108756705168e-07,0.00389167321217756,2.16084020665051e-06,TRUE
"Vitvi04g00099",60,0.750289519408583,1.37448227308174e-07,0.00096708572734031,6.46880085177473e-07,TRUE
"Vitvi04g00103",1389,-0.678679836599203,5.37727468533649e-06,0.0378345046860275,1.6079262509999e-05,TRUE
"Vitvi04g00104",435,-0.73824319276894,2.76299281077936e-07,0.00194404174166436,1.20661879428203e-06,TRUE
"Vitvi04g00107",8,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00116",81,-0.333777637668421,0.0466511603903606,1,0.0510240268158833,FALSE
"Vitvi04g00118",37,-0.816811769737353,1.23759826433008e-09,8.70774138782648e-06,1.26935005653447e-08,TRUE
"Vitvi04g00121",38,-0.886455961409509,6.39596104105695e-13,4.50019818848767e-09,8.4308015208228e-11,TRUE
"Vitvi04g00133",230,-0.471586495135116,0.003690811552788,1,0.00495866910166438,FALSE
"Vitvi04g00145",391,-0.788676639701495,1.11223585755124e-08,7.82569149373052e-05,8.49695059036973e-08,TRUE
"Vitvi04g00147",4,0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00153",19,-0.684798663074928,4.09247154000399e-06,0.0287946297554681,1.26736926740617e-05,TRUE
"Vitvi04g00155",552,-0.741026685835638,2.35927407095584e-07,0.00165998523632453,1.03878925927694e-06,TRUE
"Vitvi04g00156",75,0.510885369729709,0.00145288586363364,1,0.00235378884101457,FALSE
"Vitvi04g00157",5,0.337223121567062,0.0442962269402099,1,0.0487286198798181,FALSE
"Vitvi04g00159",5,-0.459548921427535,0.00480814938579871,1,0.00625788736190894,FALSE
"Vitvi04g00160",475,-0.731727210389712,3.96899963641177e-07,0.00279258814417932,1.612037906752e-06,TRUE
"Vitvi04g00164",1642,-0.816055112076351,1.31919139564028e-09,9.28183065972501e-06,1.32597580853217e-08,TRUE
"Vitvi04g00168",1080,-0.701115533676863,1.91214561505384e-06,0.0134538565475188,6.43417338475313e-06,TRUE
"Vitvi04g00171",393,-0.751595852101597,1.27126181928121e-07,0.000894459816046258,6.46880085177473e-07,TRUE
"Vitvi04g00173",11,0.314428209397787,0.0618077618339936,1,0.0666175570257321,FALSE
"Vitvi04g00178",930,-0.82902360477862,4.23397938922474e-10,2.97902789825853e-06,6.54731406210665e-09,TRUE
"Vitvi04g00182",1218,-0.871125053513477,4.87284258467059e-12,3.42853204257422e-08,2.4665698148016e-10,TRUE
"Vitvi04g00189",6,-0.571208070331638,0.00027427150802485,1,0.000512420162098472,FALSE
"Vitvi04g00190",35,0.778309556517049,2.30216542281964e-08,0.00016198035914959,1.65286080764888e-07,TRUE
"Vitvi04g00192",45,0.343452351803737,0.0402822983143647,1,0.0443754894222436,FALSE
"Vitvi04g00217",1153,-0.711313577803071,1.15795074343497e-06,0.00814734143080846,4.15892875487926e-06,TRUE
"Vitvi04g00224",1060,-0.750289519408583,1.37448227308175e-07,0.000967085727340323,6.46880085177473e-07,TRUE
"Vitvi04g00226",243,0.728620635782456,4.7000467466899e-07,0.00330695289097101,1.88860816160538e-06,TRUE
"Vitvi04g00241",3,0.509422162367264,0.00150722386046954,1,0.00243007036715483,FALSE
"Vitvi04g00250",51,-0.449874207292219,0.00590725996608227,1,0.00756387281553318,FALSE
"Vitvi04g00252",126,-0.875491595135099,2.808569499545e-12,1.97610949987986e-08,1.81294449530263e-10,TRUE
"Vitvi04g00254",43,0.295078781127154,0.080615036363119,1,0.0860317603292744,FALSE
"Vitvi04g00259",4,-0.169818615504,0.322091724033235,1,0.328107336079027,FALSE
"Vitvi04g00261",202,0.469223635562852,0.00389036020229627,1,0.00516366240018047,FALSE
"Vitvi04g00289",743,-0.884224678378342,8.74713631353133e-13,6.15448511020064e-09,8.4308015208228e-11,TRUE
"Vitvi04g00291",11,0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00300",1055,-0.824392187992147,6.42105911361328e-10,4.51785719233831e-06,8.88695225829135e-09,TRUE
"Vitvi04g00307",1142,-0.824356049428621,6.44165101155286e-10,4.53234565172859e-06,8.88695225829135e-09,TRUE
"Vitvi04g00308",19,-0.420850064886269,0.010590608809886,1,0.0129098273711639,FALSE
"Vitvi04g00314",1193,-0.517435182162141,0.00123020463625639,1,0.00201765030785547,FALSE
"Vitvi04g00318",1179,-0.811197641171135,1.97404473660502e-09,1.38893787667529e-05,1.87072561573802e-08,TRUE
"Vitvi04g00342",122,-0.565032847949674,0.000330175842845806,1,0.000607668645111984,FALSE
"Vitvi04g00347",471,-0.704333281256375,1.6359408362812e-06,0.0115104797240745,5.65347727115644e-06,TRUE
"Vitvi04g00350",417,-0.709190752161591,1.28762150888163e-06,0.00905970493649117,4.58275195830359e-06,TRUE
"Vitvi04g00352",23,0.73002255645489,4.35604513480907e-07,0.00306491335685166,1.76245736449204e-06,TRUE
"Vitvi04g00357",820,-0.814115601609632,1.55170655744904e-09,1.09178073382114e-05,1.51216168119272e-08,TRUE
"Vitvi04g00359",547,0.694712517970911,2.59273082141354e-06,0.0182424540594657,8.36809819241548e-06,TRUE
"Vitvi04g00367",957,-0.706214555739967,1.4919087330318e-06,0.0104970698456117,5.17606994359553e-06,TRUE
"Vitvi04g00369",189,-0.36280178007437,0.0296534634974876,1,0.0332921284774729,FALSE
"Vitvi04g00390",858,-0.645746403000758,2.10820008752169e-05,0.148332958158026,5.29571432195744e-05,FALSE
"Vitvi04g00409",53,-0.624221522900733,4.73386834040076e-05,0.333074976430597,0.000107478211174765,FALSE
"Vitvi04g00433",82,-0.430524779021586,0.00876561976487687,1,0.0108621965979086,FALSE
"Vitvi04g00442",230,-0.745986927832182,1.77160876753437e-07,0.00124650392883718,8.08368306638897e-07,TRUE
"Vitvi04g00451",9,-0.208006353909306,0.223466571725695,1,0.229836397991813,FALSE
"Vitvi04g00461",233,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00464",32,-0.445387245405387,0.00648632975622311,1,0.00828723736422476,FALSE
"Vitvi04g00471",1426,-0.353127065939054,0.0346365270501543,1,0.0385117895582942,FALSE
"Vitvi04g00477",17,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00479",1584,-0.723551230754522,6.16320832208703e-07,0.00433643337542043,2.38265570078046e-06,TRUE
"Vitvi04g00486",80,-0.449874207292219,0.00590725996608227,1,0.00756387281553318,FALSE
"Vitvi04g00493",12,-0.514087263298474,0.00133995211761684,1,0.00218087048335694,FALSE
"Vitvi04g00501",1047,-0.700887740352874,1.93323218581868e-06,0.0136022216594202,6.46493424877393e-06,TRUE
"Vitvi04g00507",1009,-0.420850064886269,0.010590608809886,1,0.0129098273711639,FALSE
"Vitvi04g00508",172,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00509",147,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00510",178,-0.176880462327993,0.302075048990766,1,0.308162975887927,FALSE
"Vitvi04g00511",32,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00512",89,0.720382602476694,7.27925607343024e-07,0.00512168457326552,2.77297486370632e-06,TRUE
"Vitvi04g00517",1507,-0.710284805204577,1.21921671985295e-06,0.00857840884088538,4.3589475817507e-06,TRUE
"Vitvi04g00524",25,-0.36280178007437,0.0296534634974876,1,0.0332921284774729,FALSE
"Vitvi04g00531",429,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00538",512,-0.798754929881148,5.27034919958902e-09,3.70821769683084e-05,4.29689188508788e-08,TRUE
"Vitvi04g00546",52,-0.440199493156902,0.00721598030084795,1,0.0091021221579,FALSE
"Vitvi04g00564",14,-0.401500636615636,0.0152203400780548,1,0.017965158998355,FALSE
"Vitvi04g00567",103,0.589483118918895,0.000154932061894313,1,0.000305265188319346,FALSE
"Vitvi04g00586",194,-0.440199493156902,0.00721598030084795,1,0.0091021221579,FALSE
"Vitvi04g00594",5,-0.36280178007437,0.0296534634974876,1,0.0332921284774729,FALSE
"Vitvi04g00600",1824,-0.764183769768002,5.84225956778788e-08,0.000411061383189555,3.81318537281591e-07,TRUE
"Vitvi04g00602",137,-0.466372402167214,0.00414355138051985,1,0.00548626787981514,FALSE
"Vitvi04g00625",16,0.596032931351327,0.000125192354329375,0.88085340506148,0.000252538246863957,FALSE
"Vitvi04g00632",346,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00633",231,0.459548921427535,0.00480814938579871,1,0.00625788736190894,FALSE
"Vitvi04g00641",306,-0.757204776371011,9.04231920805605e-08,0.000636217579478823,5.52752023873876e-07,TRUE
"Vitvi04g00644",100,0.556181543507072,0.000428053047698302,1,0.000767332800918536,FALSE
"Vitvi04g00646",56,-0.854242196177249,3.44851741255845e-11,2.42637685147612e-07,7.42011269564575e-10,TRUE
"Vitvi04g00664",12,-0.440199493156902,0.00721598030084795,1,0.0091021221579,FALSE
"Vitvi04g00670",15,-0.628781993513488,4.00851400439236e-05,0.282039045349047,9.30207933209257e-05,FALSE
"Vitvi04g00712",16,0.16502408076686,0.336141768180344,1,0.341825911391372,FALSE
"Vitvi04g00728",28,0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00735",1683,-0.875491595135099,2.808569499545e-12,1.97610949987986e-08,1.81294449530263e-10,TRUE
"Vitvi04g00747",5,0.645746403000758,2.10820008752171e-05,0.148332958158028,5.29571432195744e-05,FALSE
"Vitvi04g00756",95,-0.449874207292219,0.00590725996608227,1,0.00756387281553318,FALSE
"Vitvi04g00761",121,-0.227355782179939,0.182356808244462,1,0.188852296556967,FALSE
"Vitvi04g00781",623,0.420850064886269,0.010590608809886,1,0.0129098273711639,FALSE
"Vitvi04g00817",42,-0.816811769737353,1.23759826433008e-09,8.70774138782648e-06,1.26935005653447e-08,TRUE
"Vitvi04g00827",29,0.528816597633535,0.00091399243074698,1,0.00152824399779842,FALSE
"Vitvi04g00831",1190,-0.705704653533657,1.52975247183855e-06,0.010763338391856,5.30213713884533e-06,TRUE
"Vitvi04g00836",1543,-0.701115533676863,1.91214561505384e-06,0.0134538565475188,6.43417338475313e-06,TRUE
"Vitvi04g00837",905,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00838",114,-0.803875153790643,3.54813370040871e-09,2.49646687160757e-05,3.09735343871906e-08,TRUE
"Vitvi04g00845",4,-0.00483735706765827,0.97766219032354,1,0.978218312161039,FALSE
"Vitvi04g00870",3,0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00890",11,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g00932",1520,-0.871125053513477,4.87284258467059e-12,3.42853204257422e-08,2.4665698148016e-10,TRUE
"Vitvi04g00958",18,0.36068003838595,0.0306925545312008,1,0.0344422350369264,FALSE
"Vitvi04g00960",18,-0.308523281433695,0.0671364837598805,1,0.072272383680312,FALSE
"Vitvi04g00991",998,-0.689897685138033,3.24336512260011e-06,0.0228203170026144,1.02287391316067e-05,TRUE
"Vitvi04g01007",1340,-0.556734056756734,0.000421261179223091,1,0.000755542609486023,FALSE
"Vitvi04g01014",61,0.411175350750953,0.0127285678576514,1,0.0152881876829012,FALSE
"Vitvi04g01092",79,-0.556734056756734,0.000421261179223091,1,0.000755542609486023,FALSE
"Vitvi04g01093",684,-0.829476273338115,4.06241215706204e-10,2.85831319370885e-06,6.54731406210665e-09,TRUE
"Vitvi04g01095",6,-0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g01100",24,0.39182592248032,0.0181099832764267,1,0.0210649433514528,FALSE
"Vitvi04g01105",52,-0.609871602834049,7.8569440725387e-05,0.552814584943823,0.000168028749223046,FALSE
"Vitvi04g01126",71,0.478898349698169,0.00312849885508842,1,0.00423472834636439,FALSE
"Vitvi04g01136",419,0.53094704246729,0.000863545476365851,1,0.00145252354093,FALSE
"Vitvi04g01151",17,-0.637887660094367,2.85281330103806e-05,0.200723943861038,6.88353716944574e-05,FALSE
"Vitvi04g01155",1540,-0.582933306486462,0.000190869311580325,1,0.000367270530032874,FALSE
"Vitvi04g01156",648,-0.343452351803737,0.0402822983143647,1,0.0443754894222436,FALSE
"Vitvi04g01163",66,-0.734919476711221,3.32800881439018e-07,0.00234158700180493,1.40130879820762e-06,TRUE
"Vitvi04g01165",235,-0.617046562867391,6.11763032283906e-05,0.430436469514956,0.000134890777033831,FALSE
"Vitvi04g01172",622,-0.382151208345003,0.0214447164072558,1,0.0246423362145112,FALSE
"Vitvi04g01185",33,0.420850064886269,0.010590608809886,1,0.0129098273711639,FALSE
"Vitvi04g01198",387,-0.767480403024187,4.72843186709917e-08,0.000332692466169098,3.16322817201682e-07,TRUE
"Vitvi04g01202",40,0.463731477924792,0.00439067502901327,1,0.00578950328038556,FALSE
