"coeff."	"p-value"	"p-wilcox"	"padj (FDR)"	"padjW (FDR)"	"log2FCH (Rpv1_vs_wt)"	"proteID"
"Vitvi01g00668"	0.207281432175166	0.0317719812232399	0.1	0.136548033606662	0.266215666327569	-0.207281432175167	"F6H7X0"
"Vitvi01g04158"	0.0652757256460996	0.708132158696251	0.7	0.82450853587146	0.808540783898305	-0.0652757256461001	"F6H1M1"
"Vitvi01g02041"	0.0322825838353991	0.86386198168802	0.7	0.924786426622778	0.808540783898305	-0.0322825838353999	"F6H7X1"
"Vitvi01g00669"	0.104222649623531	0.14745265228793	0.4	0.337474939454507	0.658298220237721	-0.104222649623532	"D7SYS4"
"Vitvi01g04159"	0.551907084099432	0.126235625629541	0.2	0.308465777723479	0.416936190552059	-0.551907084099433	"F6HUW8"
"Vitvi01g04160"	0.401702741856587	0.0527536084743748	0.1	0.182873119640471	0.266215666327569	-0.401702741856587	"F6HUX1"
"Vitvi01g00672"	0.0815312123479719	0.76751215413377	1	0.862879952059855	1	-0.081531212347973	"D7SYS5"
"Vitvi01g00674"	0.461115307974813	0.0025425742080632	0.1	0.0388181231284596	0.266215666327569	-0.461115307974813	"D7SYZ3"
"Vitvi01g04161"	0.691887447545556	0.0364815633568623	0.1	0.147581747778177	0.266215666327569	-0.691887447545557	NA
"Vitvi01g00675"	-0.0542810527813382	0.791625256586342	0.7	0.878691946878519	0.808540783898305	0.054281052781338	"F6H851"
"Vitvi01g00676"	0.249265308244497	0.0640294471851401	0.1	0.205848983909728	0.266215666327569	-0.2492653082445	"F6HHT2"
"Vitvi01g04162"	-0.0634353231834498	0.795123997628378	1	0.880633142624726	1	0.0634353231834496	"D7U480"
"Vitvi01g00680"	-0.0987972099421408	0.00673470170082362	0.1	0.059762770026739	0.266215666327569	0.0987972099421407	"D7TDL3"
"Vitvi01g00681"	-0.341534679335101	0.0812455982845955	0.1	0.237067042614703	0.266215666327569	0.3415346793351	"D7TDL2"
"Vitvi01g02044"	0.0322551239029187	0.514672293504315	1	0.681912776503186	1	-0.0322551239029187	"A5BHN8"
"Vitvi01g00682"	-0.410849302998558	0.0302173871299186	0.1	0.132807722159064	0.266215666327569	0.410849302998557	"F6HHT1"
"Vitvi01g04163"	-0.0589371748577846	0.13747286668293	0.2	0.323431398743649	0.416936190552059	0.0589371748577847	NA
"Vitvi01g00685"	0.261707488243372	0.120837218896275	0.2	0.300188834374087	0.416936190552059	-0.261707488243374	"F6HHS9"
"Vitvi01g00687"	-1.03203361143202	0.054410001443994	0.1	0.186508305741944	0.266215666327569	1.03203361143202	"D7TDK5"
"Vitvi01g00688"	0.362541800822296	0.110861441710279	0.1	0.285516491301673	0.266215666327569	-0.362541800822298	"D7TDK4"
"Vitvi01g04164"	0.131306228134837	0.670063197998165	1	0.797397880749937	1	-0.131306228134837	"D7TDK0"
"Vitvi01g00693"	0.121284806440413	0.754316065211886	0.7	0.854606334337598	0.808540783898305	-0.121284806440413	"F6HHS7"
"Vitvi01g00694"	0.119090857417423	0.516928070999823	0.7	0.683586370710717	0.808540783898305	-0.119090857417423	"D7TDJ7"
"Vitvi01g00695"	0.824719565958914	0.00118733391195254	0.1	0.0280174401640089	0.266215666327569	-0.824719565958917	"F6HHS6"
"Vitvi01g04165"	0.379343361389019	0.398914042081061	0.7	0.592630233733709	0.808540783898305	-0.37934336138902	NA
"Vitvi01g00696"	0.199344895670598	0.0162639325989235	0.1	0.0939538305035827	0.266215666327569	-0.199344895670599	"D7TDJ5"
"Vitvi01g04166"	0.327585975187497	0.174576072438191	0.2	0.372302336090262	0.416936190552059	-0.3275859751875	NA
"Vitvi01g00697"	0.780343184599134	0.097977873942427	0.2	0.265230473073277	0.416936190552059	-0.780343184599133	"F6HHS4"
"Vitvi01g00698"	0.461887126901899	0.12116416747548	0.2	0.300630046332211	0.416936190552059	-0.4618871269019	"D7TDJ3"
"Vitvi01g00700"	-0.109682862688736	0.0986224710421119	0.2	0.26612202976913	0.416936190552059	0.109682862688732	"D7TDJ2"
"Vitvi01g00701"	-0.265054745544533	0.0455345881827421	0.1	0.167641339076277	0.266215666327569	0.265054745544532	"D7TDJ0"
"Vitvi01g04167"	-0.163326027161001	0.135953937067662	0.2	0.321157120339741	0.416936190552059	0.163326027161001	"F6HEU8"
"Vitvi01g02047"	-0.918246058976095	0.0185097404783663	0.1	0.100668985724273	0.266215666327569	0.918246058976093	"F6HHW3"
"Vitvi01g04170"	-0.110779495944094	0.669292346575826	1	0.796920166418364	1	0.110779495944094	"F6HHW2"
"Vitvi01g02049"	-0.00139791525729287	0.460029055328769	1	0.63980125153585	1	0.00139791525729294	"F6HEU8"
"Vitvi01g04171"	0.307547331060476	0.133181371644816	0.4	0.317560210895053	0.658298220237721	-0.307547331060476	"D7TDH9"
"Vitvi01g00703"	-0.0564562380405799	0.665419681017757	1	0.794260519638463	1	0.05645623804058	"D7TDI7"
"Vitvi01g02051"	-0.342183985379937	0.242310720409092	0.7	0.452368123136918	0.808540783898305	0.342183985379933	"D7TDI6"
"Vitvi01g00704"	0.217543993654599	0.250692238975391	0.4	0.460963719602051	0.658298220237721	-0.2175439936546	"D7TDI5"
"Vitvi01g04172"	-0.287259607213097	0.443037905966398	1	0.626966199504362	1	0.287259607213097	NA
"Vitvi01g00705"	-0.365115655838232	0.26339184259789	0.4	0.474688224693891	0.658298220237721	0.36511565583823	"F6HHW0"
"Vitvi01g02052"	-0.438866424963901	0.00570526520407582	0.1	0.0546890421704982	0.266215666327569	0.438866424963901	"D7TDI3"
"Vitvi01g04173"	-0.22431797427638	0.294254603955513	0.2	0.504742313248022	0.416936190552059	0.224317974276381	NA
"Vitvi01g00706"	-0.0968167240762333	0.567488312607623	0.7	0.722352674583458	0.808540783898305	0.0968167240762323	"A5BWV3"
"Vitvi01g04174"	-0.235272591094158	0.400375173693247	0.7	0.593944647404666	0.808540783898305	0.235272591094157	"F6HHV9"
"Vitvi01g04175"	0.593863186196633	0.145446287778082	0.2	0.334575157996493	0.416936190552059	-0.593863186196633	"F6HHV9"
"Vitvi01g00710"	0.261735990159486	0.0693395121684119	0.1	0.216244141811909	0.266215666327569	-0.261735990159487	"F6HHV8"
"Vitvi01g02053"	0.0947223742763659	0.220633423091727	0.4	0.428187181890098	0.658298220237721	-0.0947223742763672	"D7TDH9"
"Vitvi01g04176"	0.00363851422983078	0.332744177346711	0.4	0.540642144355277	0.658298220237721	-0.00363851422983075	NA
"Vitvi01g00711"	0.367893573887597	0.0132577488449311	0.1	0.0848050406949449	0.266215666327569	-0.367893573887601	"D7TDH8"
"Vitvi01g00712"	-0.250561146636567	0.00556463899370343	0.1	0.0542675023442244	0.266215666327569	0.250561146636565	"D7TDH7"
"Vitvi01g04177"	0.277998020206599	0.298861946031025	0.2	0.509074937556851	0.416936190552059	-0.277998020206601	"F6HHV7"
"Vitvi01g02056"	-0.354629025858339	0.00123396986186793	0.1	0.0284008419658943	0.266215666327569	0.354629025858333	"F6HHV6"
"Vitvi01g00714"	-0.826864288826668	0.172037842324007	0.7	0.369057014955002	0.808540783898305	0.826864288826666	"F6HHV4"
"Vitvi01g00715"	-0.131992926460351	0.291785460848875	0.4	0.502142489029048	0.658298220237721	0.131992926460349	"F6HHV3"
"Vitvi01g00716"	-0.152941088911833	0.460706343408143	0.7	0.640436881840516	0.808540783898305	0.152941088911833	"D7TDH2"
"Vitvi01g00717"	-0.229442911478278	0.0388314767425024	0.1	0.152305292996784	0.266215666327569	0.229442911478277	"D7TDH1"
"Vitvi01g00719"	-0.134437425342785	0.319461223811668	0.2	0.529704181020714	0.416936190552059	0.134437425342783	"F6HHV2"
"Vitvi01g04178"	-2.28178829954618	0.000996761281275598	0.1	0.0258387502273742	0.266215666327569	2.28178829954618	"F6HHU9"
"Vitvi01g04179"	-0.166806018161033	0.580528757039796	1	0.732102406774345	1	0.166806018161033	"F6HHV1"
"Vitvi01g02058"	-0.407582089614935	0.272363864747065	0.4	0.483198482934248	0.658298220237721	0.407582089614932	"F6HHU9"
"Vitvi01g04180"	-0.0691331652762612	0.570313157169547	1	0.724350854686947	1	0.0691331652762601	"F6HHU8"
"Vitvi01g02060"	-0.175061352454564	0.437763859842395	0.7	0.623058592257472	0.808540783898305	0.175061352454563	"F6HHU7"
"Vitvi01g02061"	-0.387009865080208	0.538209042527778	0.7	0.701588664204703	0.808540783898305	0.387009865080207	"F6HHU6"
"Vitvi01g00722"	0.0318034425321477	0.876283014321561	0.7	0.932660855993502	0.808540783898305	-0.0318034425321496	"F6HHU5"
"Vitvi01g00723"	0.588330889684776	0.2420859507077	0.2	0.452187526343311	0.416936190552059	-0.588330889684777	"F6HHU4"
"Vitvi01g02062"	0.428798876358503	0.214488635877227	0.2	0.421076752608488	0.416936190552059	-0.428798876358503	"D7TDG1"
"Vitvi01g04182"	0.44038996662094	0.101660915346382	0.2	0.271355007517286	0.416936190552059	-0.440389966620939	"F6I0Z6"
"Vitvi01g02065"	-0.0904946664242024	0.288890964127712	0.4	0.499545236069718	0.658298220237721	0.0904946664242008	"D7TDF7"
"Vitvi01g04183"	0.118525215541307	0.214139901944948	0.4	0.420613007130326	0.658298220237721	-0.118525215541307	"D7TDF6"
"Vitvi01g00729"	0.198045226220626	0.224121390184148	0.2	0.432014780475028	0.416936190552059	-0.198045226220627	"F6HHU3"
"Vitvi01g00730"	-0.0424240851431959	0.284366307713502	0.2	0.495077075708345	0.416936190552059	0.042424085143196	"F6HHU2"
"Vitvi01g00732"	1.00050508748327	0.00967217827975439	0.1	0.0715040663602501	0.266215666327569	-1.00050508748327	"F6HHU1"
"Vitvi01g00733"	-0.579762208241165	0.000649637828056255	0.1	0.0221647618284278	0.266215666327569	0.579762208241167	"D7TDF2"
"Vitvi01g04185"	-0.362576042285055	0.465142236307178	1	0.644037417032938	1	0.362576042285053	NA
"Vitvi01g00735"	-0.0394989192570993	0.871895958702495	0.7	0.929773648870643	0.808540783898305	0.0394989192570989	"D7TDF1"
"Vitvi01g00738"	0.0931367026140004	0.399863953687452	0.7	0.593486352910333	0.808540783898305	-0.0931367026139984	"F6HHU0"
"Vitvi01g00739"	0.525349621250213	0.0335663443516525	0.1	0.140343962142795	0.266215666327569	-0.525349621250213	"D7TDE8"
"Vitvi01g04186"	-0.432865828147164	0.148662826948108	0.2	0.338869431217809	0.416936190552059	0.432865828147163	NA
"Vitvi01g00741"	-0.0056118218922661	0.9564797636226	1	0.976189402020575	1	0.00561182189226606	"D7TDE5"
"Vitvi01g00742"	1.15580458454724	0.000679121871259104	0.1	0.0226156960864333	0.266215666327569	-1.15580458454724	"D7TDE4"
"Vitvi01g02067"	-0.0772703250309342	0.471671492755992	0.4	0.649264704325473	0.658298220237721	0.0772703250309323	"D7TDE3"
"Vitvi01g00744"	-0.0291494031265001	0.660171723634049	0.7	0.790231169873727	0.808540783898305	0.0291494031264996	"D7TDE2"
"Vitvi01g00745"	1.40799073219616	9.78785186627806e-05	0.1	0.012824297197653	0.266215666327569	-1.40799073219616	"F6HHT8"
"Vitvi01g00746"	0.17618773434694	0.301990477813232	0.4	0.511882944747296	0.658298220237721	-0.17618773434694	"F6HHT7"
"Vitvi01g00747"	0.913090309763773	0.00255454238949865	0.1	0.0388885900828982	0.266215666327569	-0.913090309763774	"F6HHT6"
"Vitvi01g04189"	0.0947654811554372	0.147722180115287	0.4	0.3378086703595	0.658298220237721	-0.0947654811554372	"F6HE79"
"Vitvi01g00752"	-0.753873509967178	0.04864580950505	0.1	0.173932530255179	0.266215666327569	0.753873509967177	"F6HHT4"
"Vitvi01g04190"	-0.902583434591577	0.00630037208241102	0.1	0.0575400460303267	0.266215666327569	0.902583434591577	"F6HHT5"
"Vitvi01g04191"	-2.935017893802	0.000233529361286102	0.1	0.0161780532081209	0.266215666327569	2.93501789380199	"F6HLT8"
"Vitvi01g02070"	0.33256820294029	0.0224076066459678	0.1	0.112188037735826	0.266215666327569	-0.33256820294029	"F6HHT4"
"Vitvi01g04192"	-0.281221936863308	0.0194398879667156	0.1	0.103512385872079	0.266215666327569	0.281221936863306	"F6HHT3"
"Vitvi01g02072"	-1.34402975416299	0.0939830461203705	0.1	0.258613291785329	0.266215666327569	1.34402975416298	"F6HHT4"
"Vitvi01g02073"	-0.0379929248433757	0.688630739907863	1	0.810505434588868	1	0.0379929248433757	"D7SHT7"
"Vitvi01g02074"	-0.0608916440555834	0.615413803194651	1	0.758007016158781	1	0.0608916440555837	"D7SHT7"
"Vitvi01g04194"	0.0909024443073791	0.385296459525398	0.7	0.583496704243063	0.808540783898305	-0.090902444307379	"D7SHT7"
"Vitvi01g04198"	0.00486519562289741	0.302044991057479	0.4	0.511882944747296	0.658298220237721	-0.004865195622897	"F6HPP4"
"Vitvi01g00770"	0.857148986506606	0.00717036445710493	0.1	0.0615015625952077	0.266215666327569	-0.857148986506607	"F6HPP3"
"Vitvi01g00772"	-0.0684975798972011	0.561115788756484	1	0.717425946610029	1	0.0684975798971994	"F6HPP2"
"Vitvi01g00773"	0.118071386470466	0.118268301115691	0.2	0.296509213632547	0.416936190552059	-0.118071386470467	"D7TNS3"
"Vitvi01g00775"	0.343196264363068	0.442417355798555	1	0.62653008055172	1	-0.343196264363069	"D7TWR0"
"Vitvi01g00776"	0.0376282168288307	0.651020916203965	0.7	0.783470515343369	0.808540783898305	-0.037628216828832	"F6HPN8"
"Vitvi01g00777"	-0.0943112001350357	0.417746456884396	0.7	0.606861720340167	0.808540783898305	0.0943112001350332	"F6HPN7"
"Vitvi01g00779"	0.192456413554979	0.120903599837558	0.2	0.300325230578931	0.416936190552059	-0.19245641355498	"F6HPN6"
"Vitvi01g00780"	-0.182151426498136	0.12434425096053	0.2	0.305450549458943	0.416936190552059	0.182151426498132	"F6HPN4"
"Vitvi01g00781"	-0.184696499718034	0.370658548706239	1	0.572899625603541	1	0.184696499718033	"D7TNR4"
"Vitvi01g00782"	-0.253140170109174	0.282819449410766	0.4	0.493768908641693	0.658298220237721	0.253140170109173	"D7TNR3"
"Vitvi01g00784"	1.58642613467445	0.00108690304136301	0.1	0.0268256093117015	0.266215666327569	-1.58642613467445	"D7TNR2"
"Vitvi01g00785"	0.332396228044687	0.0409849803426494	0.1	0.157194188859269	0.266215666327569	-0.332396228044687	"F6HPN3"
"Vitvi01g00787"	0.177719534098566	0.024866040767326	0.1	0.119310491536515	0.266215666327569	-0.177719534098566	"F6HPN2"
"Vitvi01g00788"	-0.0574351679941359	0.674813840292335	0.7	0.800689339678536	0.808540783898305	0.0574351679941323	"F6HPN1"
"Vitvi01g00789"	0.0646226329368987	0.418590379464045	0.4	0.607278614047821	0.658298220237721	-0.0646226329369011	"D7TNQ7"
"Vitvi01g04200"	0.415639850277156	0.040351367120275	0.1	0.155722596397357	0.266215666327569	-0.415639850277157	"F6HDB6"
"Vitvi01g04201"	0.0146874757056317	0.936215062384225	0.7	0.965585936528309	0.808540783898305	-0.0146874757056334	"F6HDB6"
"Vitvi01g04202"	-0.0779656032825309	0.711838021545185	1	0.82695577856861	1	0.0779656032825295	"F6HDB6"
"Vitvi01g00790"	-0.305174192508148	0.332896495798867	0.4	0.540788900525207	0.658298220237721	0.305174192508147	"F6HDB6"
"Vitvi01g02080"	0.0605441378951656	0.65812467499228	1	0.788610495896011	1	-0.0605441378951657	"F6HPN0"
"Vitvi01g00791"	-0.0483556306019028	0.530909254996268	0.7	0.695085265859382	0.808540783898305	0.0483556306019004	"F6HPM9"
"Vitvi01g00792"	0.096975090434497	0.479475593647185	0.7	0.655512802173419	0.808540783898305	-0.0969750904344995	"F6HPM8"
"Vitvi01g04203"	-0.53508784306928	0.00299385979342198	0.1	0.0414638526583677	0.266215666327569	0.535087843069279	NA
"Vitvi01g00793"	-0.496409244770534	0.000964680218924047	0.1	0.0256052137062523	0.266215666327569	0.496409244770534	"F6HPM7"
"Vitvi01g04204"	1.48717202824515	0.00245319133469393	0.1	0.0382613671571473	0.266215666327569	-1.48717202824515	"F6HZB3"
"Vitvi01g04205"	0.919313560660683	0.0278352961768772	0.1	0.127129699554098	0.266215666327569	-0.919313560660683	"F6HPM6"
"Vitvi01g00797"	-0.237920469453201	0.00997087762141887	0.1	0.0727137714239062	0.266215666327569	0.237920469453201	"D7TNP9"
"Vitvi01g00798"	-0.137852297625369	0.202281321765315	0.2	0.406317156069737	0.416936190552059	0.137852297625367	"F6HPM5"
"Vitvi01g00799"	0.989664565982157	0.000456585915497968	0.1	0.0203550201408285	0.266215666327569	-0.989664565982157	"D7TNP7"
"Vitvi01g00800"	-0.150102555412103	0.373393768205661	0.7	0.575422423073545	0.808540783898305	0.150102555412101	"D7TNP6"
"Vitvi01g00801"	0.473694607206048	0.0872155371365621	0.1	0.247393832646598	0.266215666327569	-0.473694607206049	"F6HPM4"
"Vitvi01g00803"	0.197828817032793	0.318248432090372	0.4	0.528441828640415	0.658298220237721	-0.197828817032793	"D7TNP4"
"Vitvi01g02082"	-0.34949192597802	0.00586127214161585	0.1	0.0554100932568102	0.266215666327569	0.34949192597802	"F6HPM3"
"Vitvi01g04206"	-0.859526027939921	0.00491845956837679	0.1	0.0515664619086794	0.266215666327569	0.85952602793992	"F6HPM2"
"Vitvi01g04207"	-2.1162151198132	0.000746014172792526	0.1	0.0233418691274944	0.266215666327569	2.1162151198132	"F6GSU6"
"Vitvi01g00810"	0.543499107896846	0.270282376926789	0.4	0.481587737449178	0.658298220237721	-0.543499107896847	"D7TNP4"
"Vitvi01g00812"	1.04641654621398	0.0077983103676196	0.1	0.0642460427568343	0.266215666327569	-1.04641654621398	"F6HPL2"
"Vitvi01g00813"	0.878019850595128	0.102159827350124	0.2	0.272037010059681	0.416936190552059	-0.87801985059513	"D7TNN5"
"Vitvi01g00814"	-0.382161354404534	0.130990594905898	0.7	0.314980587112205	0.808540783898305	0.382161354404534	"D7TNN4"
"Vitvi01g00815"	0.0776580244315359	0.789295206360324	0.7	0.877258014430844	0.808540783898305	-0.0776580244315364	"D7TNN2"
"Vitvi01g00816"	3.29529198301803	0.00271591197338577	0.1	0.0396915612588232	0.266215666327569	-3.29529198301803	"D7TNN1"
"Vitvi01g00817"	0.433267268129927	0.00168586231077083	0.1	0.0326070442058846	0.266215666327569	-0.433267268129927	"D7TNN0"
"Vitvi01g00818"	-0.523410520595445	0.00511141738842587	0.1	0.0522559605925136	0.266215666327569	0.523410520595442	"F6HPL0"
"Vitvi01g00819"	0.155579900703199	0.331936081469554	0.4	0.539798366640366	0.658298220237721	-0.1555799007032	"F6HPK8"
"Vitvi01g00821"	0.369993612494807	0.010578723250627	0.1	0.0751451163804718	0.266215666327569	-0.369993612494807	"D7TNM7"
"Vitvi01g00822"	1.41450462031893	0.00264111293984801	0.1	0.0392971707359002	0.266215666327569	-1.41450462031893	"F6HPK7"
"Vitvi01g00823"	-0.233721638514034	0.0988715907471636	0.2	0.266491982517512	0.416936190552059	0.233721638514034	"D7TNM5"
"Vitvi01g00824"	0.154488884831796	0.191354951198641	0.2	0.393833602245155	0.416936190552059	-0.154488884831796	"D7TNM4"
"Vitvi01g04212"	-0.0541960909405702	0.754261229612172	1	0.854581206118584	1	0.0541960909405708	NA
"Vitvi01g00825"	0.222773869587956	0.276308784312788	0.7	0.487320980474399	0.808540783898305	-0.222773869587956	"D7TNM3"
"Vitvi01g00826"	0.0927815477787651	0.418746473403042	0.4	0.607437719649901	0.658298220237721	-0.0927815477787668	"D7TNM2"
"Vitvi01g04213"	-0.119599958821368	0.148588274544226	0.4	0.338840808291338	0.658298220237721	0.119599958821366	"F6HPK5"
"Vitvi01g00830"	0.238443040677964	0.0923637355343141	0.1	0.255825387873673	0.266215666327569	-0.238443040677968	"D7TNL8"
"Vitvi01g00831"	0.135008295868039	0.244026623121148	0.7	0.454094624223659	0.808540783898305	-0.13500829586804	"D7TNL7"
"Vitvi01g00832"	-0.225585003847002	0.399680333025464	0.7	0.593364420204423	0.808540783898305	0.225585003847	"D7TNL6"
"Vitvi01g00833"	1.08848340698254	0.00733243756378152	0.1	0.0622591040255025	0.266215666327569	-1.08848340698254	"D7TNL5"
"Vitvi01g04214"	0.10763185849266	0.156499572629735	0.2	0.349935128129494	0.416936190552059	-0.10763185849266	NA
"Vitvi01g02091"	-0.0717377607068135	0.815695937079327	0.7	0.892986403004891	0.808540783898305	0.0717377607068137	"D7TNL4"
"Vitvi01g00836"	-0.100186423925801	0.324419665329961	0.4	0.533279522987875	0.658298220237721	0.1001864239258	"F6HPK2"
"Vitvi01g00842"	0.435446670901681	0.172241474973509	0.7	0.369367135833956	0.808540783898305	-0.435446670901682	"F6HPK1"
"Vitvi01g02092"	0.378094636877278	0.104801969315841	0.1	0.276532728084827	0.266215666327569	-0.378094636877281	"F6HPK0"
"Vitvi01g00844"	0.10397854699784	0.562781649815299	1	0.718551570746319	1	-0.10397854699784	"F6HPJ9"
"Vitvi01g02093"	-0.0401841702398007	0.884499246858134	0.7	0.937215193868	0.808540783898305	0.0401841702397991	"D7TNL0"
"Vitvi01g00845"	1.07996459808126	2.86070454144806e-05	0.1	0.00941558530480698	0.266215666327569	-1.07996459808126	"D7TNK9"
"Vitvi01g00846"	-0.0395337842334675	0.663336013196962	0.7	0.79282211141134	0.808540783898305	0.0395337842334662	"F6HPJ8"
"Vitvi01g00849"	-0.102560549767934	0.353423953273531	0.7	0.558356878002992	0.808540783898305	0.102560549767933	"F6HPJ7"
"Vitvi01g00850"	0.925798929148769	0.00240013418832291	0.1	0.0378107419244024	0.266215666327569	-0.92579892914877	"F6HPJ5"
"Vitvi01g02096"	-0.218143378430924	0.382545367270155	0.4	0.581874414239101	0.658298220237721	0.218143378430923	"F6HPJ4"
"Vitvi01g00852"	-0.217533424462634	0.0308411537709701	0.1	0.134200557537831	0.266215666327569	0.217533424462633	"D7TNK5"
"Vitvi01g00853"	0.209777135472439	0.172530423275875	0.4	0.369804950995689	0.658298220237721	-0.209777135472441	"D7TNK4"
"Vitvi01g00857"	0.975633490305546	0.00570356919403666	0.1	0.0546890421704982	0.266215666327569	-0.975633490305547	"D7TNK3"
"Vitvi01g00858"	0.634222666973823	0.0616103171047076	0.1	0.200982347084654	0.266215666327569	-0.634222666973823	"F6HPJ3"
"Vitvi01g00859"	0.479500062634067	0.0100515611193633	0.1	0.07308677491876	0.266215666327569	-0.479500062634068	"D7TNK1"
"Vitvi01g02097"	0.695615186947569	0.12962682192662	0.4	0.313247976201456	0.658298220237721	-0.69561518694757	"D7TNK0"
"Vitvi01g00860"	0.970676899042664	0.00677546294534408	0.1	0.0599618159677745	0.266215666327569	-0.970676899042665	"F6HPJ2"
"Vitvi01g00861"	-0.168164478899768	0.0521934145735857	0.1	0.181798145344891	0.266215666327569	0.168164478899767	"F6HPJ1"
"Vitvi01g00862"	-0.241727716719702	0.228131543785008	0.7	0.436019162234143	0.808540783898305	0.2417277167197	"D7TNJ6"
"Vitvi01g02098"	-0.0392241883094005	0.349646349209763	0.4	0.554976363951616	0.658298220237721	0.0392241883093991	"F6HPJ0"
"Vitvi01g04215"	0.0107884160582398	0.924278813274277	1	0.958640254630199	1	-0.0107884160582401	NA
"Vitvi01g00864"	0.988152573424505	0.00474950501992396	0.1	0.0505859979106186	0.266215666327569	-0.988152573424506	"F6HPI9"
"Vitvi01g02099"	0.308337970279569	6.11400680449042e-05	0.1	0.0115209017619572	0.266215666327569	-0.30833797027957	"F6HPI8"
"Vitvi01g00865"	-0.094794405319172	0.327482240906428	0.4	0.536019687408076	0.658298220237721	0.0947944053191687	"D7TNJ2"
"Vitvi01g00867"	-0.209441987617503	0.199116240410591	0.1	0.402866313229068	0.266215666327569	0.209441987617501	"A5C631"
"Vitvi01g00868"	0.334741832351264	0.00178645774781452	0.1	0.0333680916065459	0.266215666327569	-0.334741832351265	"F6HPI7"
"Vitvi01g00869"	-0.00261081280236899	0.967511245192737	1	0.981501076734717	1	0.00261081280236652	"F6HPI6"
"Vitvi01g00870"	-0.0170443279603017	0.775937856378991	1	0.868276651140932	1	0.017044327960301	"D7TNI8"
"Vitvi01g02100"	0.540698222310735	0.0919762268991029	0.1	0.255348463768951	0.266215666327569	-0.540698222310736	"D7TNI7"
"Vitvi01g04216"	-0.136663826784096	0.189849785103862	0.2	0.392291733218034	0.416936190552059	0.136663826784094	"D7TNI6"
"Vitvi01g00873"	0.203505513188738	0.129185113225232	0.1	0.312503444555436	0.266215666327569	-0.203505513188739	"F6HPI4"
"Vitvi01g00875"	-0.209031512273222	0.329826352979972	0.7	0.537972190920773	0.808540783898305	0.209031512273219	"F6HPI4"
"Vitvi01g02101"	-0.4804933785183	0.000480074899377749	0.1	0.0205927591515783	0.266215666327569	0.4804933785183	"F6HPI3"
"Vitvi01g00876"	0.430033070479422	0.0207838111875963	0.1	0.107317117639015	0.266215666327569	-0.430033070479423	"F6HPI2"
"Vitvi01g00877"	0.27079939674657	0.23911296641724	0.4	0.448748366191391	0.658298220237721	-0.27079939674657	"D7TNI1"
"Vitvi01g00878"	0.172967300327505	0.248323459320015	0.7	0.458809181969294	0.808540783898305	-0.172967300327507	"D7TNI0"
"Vitvi01g00879"	0.00625419809419991	0.963293061783125	1	0.979309899918519	1	-0.00625419809419991	"F6HPI0"
"Vitvi01g00882"	0.154476871467121	0.541659840513903	0.7	0.703982933519162	0.808540783898305	-0.154476871467123	"F6HPH6"
"Vitvi01g00883"	0.506286080220376	0.123670472462522	0.4	0.304338216463394	0.658298220237721	-0.506286080220376	"F6HPH5"
"Vitvi01g00884"	0.0271931265273559	0.906765099787082	0.7	0.949355306914509	0.808540783898305	-0.0271931265273571	"F6HPH4"
"Vitvi01g00885"	-0.360533791692782	0.01196843125336	0.1	0.0801642890886042	0.266215666327569	0.360533791692784	"F6HPH3"
"Vitvi01g00886"	0.230806085367866	0.220265855410324	0.7	0.427678698901908	0.808540783898305	-0.230806085367867	"D7TNG9"
"Vitvi01g00889"	0.233069388298464	0.0728151909621742	0.1	0.221776155992683	0.266215666327569	-0.233069388298466	"F6HPH1"
"Vitvi01g00893"	-0.10129394855008	0.777001255453463	0.7	0.868946404015457	0.808540783898305	0.10129394855008	"F6HPG7"
"Vitvi01g00898"	0.226398581611818	0.0196503330125873	0.1	0.104024839804398	0.266215666327569	-0.22639858161182	"D7TNG4"
"Vitvi01g00900"	1.09336370490369	0.0278932101729255	0.1	0.127147068329064	0.266215666327569	-1.09336370490369	"F6HPG5"
"Vitvi01g00902"	-0.181774729876932	0.181904284685955	0.4	0.382134801793911	0.658298220237721	0.181774729876933	"F6HPG4"
"Vitvi01g00903"	-0.247058752314757	0.267944188716795	0.4	0.479474252908219	0.658298220237721	0.247058752314756	"F6HPG3"
"Vitvi01g00906"	-0.246305390433903	0.118861941878476	0.1	0.29717188850844	0.266215666327569	0.2463053904339	"F6HPG2"
"Vitvi01g00907"	-0.117990841366468	0.612460061580314	0.7	0.755685889376745	0.808540783898305	0.117990841366467	"D7TNF9"
"Vitvi01g00908"	-0.260366267000935	0.087208507854356	0.2	0.247393832646598	0.416936190552059	0.260366267000933	"F6HPG1"
"Vitvi01g00909"	0.185909416422898	0.559745669063857	0.7	0.716422988053022	0.808540783898305	-0.185909416422897	"F6HPG0"
"Vitvi01g00911"	-0.0506263754373954	0.881249166688745	0.7	0.935402346194442	0.808540783898305	0.0506263754373926	"D7TNF6"
"Vitvi01g00914"	0.0283780764090647	0.809623492105984	1	0.889613666042677	1	-0.0283780764090658	"F6HPF9"
"Vitvi01g00915"	0.469395297714172	0.00135567036371123	0.1	0.0296331692701394	0.266215666327569	-0.469395297714174	"F6HPF8"
"Vitvi01g00916"	-0.297703298929468	0.00639798402537279	0.1	0.0580167433605948	0.266215666327569	0.297703298929468	"D7TNF3"
"Vitvi01g00917"	0.290422278018049	0.0640376400926113	0.2	0.205848983909728	0.416936190552059	-0.290422278018051	"D7TNF2"
