"coeff."	"p-value"	"p-wilcox"	"padj (FDR)"	"padjW (FDR)"	"log2FCH (Rpv1_vs_wt)"	"proteID"
"Vitvi01g00019"	-0.0173984472831564	0.153662301947828	0.7	0.345344278570313	0.820271359484148	0.0173984472831568	"D7T9Y8"
"Vitvi01g00023"	0.306207240419051	0.0978241889637933	0.1	0.280272957417185	0.249942693409742	-0.306207240419052	"D7T9Y7"
"Vitvi01g00024"	-0.0427424057771939	0.602040523938661	1	0.746071812802521	1	0.0427424057771919	"F6HEZ6"
"Vitvi01g00025"	0.716397286912569	0.00205085374305516	0.1	0.056540183416258	0.249942693409742	-0.716397286912571	"D7T9Y5"
"Vitvi01g00026"	-0.174807535748168	0.148843531132947	0.4	0.339086477428232	0.608333817632359	0.174807535748167	"A5BJC3"
"Vitvi01g00027"	0.381969933405291	0.024707727128145	0.1	0.146582750219095	0.249942693409742	-0.381969933405292	"F6HFV3"
"Vitvi01g04008"	0.0917612990854724	0.762434048955565	1	0.857180148334264	1	-0.0917612990854728	"F6HDF3"
"Vitvi01g00028"	0.189478108680465	0.149366290509451	0.1	0.339763938004885	0.249942693409742	-0.189478108680467	"D7T9Y2"
"Vitvi01g00029"	0.0670890178188636	0.382525282898515	0.4	0.571103612971887	0.608333817632359	-0.0670890178188657	"F6HFV2"
"Vitvi01g00031"	0.795541438830773	0.15000560377164	0.1	0.34057753297762	0.249942693409742	-0.795541438830773	"F6HFV1"
"Vitvi01g00033"	-0.385966947708034	0.131557879915313	0.2	0.319541317941695	0.394676117939824	0.385966947708033	"D7T9X8"
"Vitvi01g00034"	-0.151866649698776	0.139901082061619	0.4	0.329490831458543	0.608333817632359	0.151866649698773	"F6HFV0"
"Vitvi01g00035"	0.486388987400465	0.0376539495461414	0.1	0.177863936042053	0.249942693409742	-0.486388987400467	"D7T9X6"
"Vitvi01g00036"	-0.185333316663519	0.688782643482738	1	0.809046770380169	1	0.185333316663517	"D7T9X5"
"Vitvi01g00037"	-0.175547217878672	0.662917452165304	0.7	0.789370549548702	0.820271359484148	0.17554721787867	"F6HFU9"
"Vitvi01g00038"	-0.1737548124959	0.271317208076864	0.2	0.469521228552007	0.394676117939824	0.173754812495899	"F6H489"
"Vitvi01g01840"	0.30650244115489	0.155917064613866	0.2	0.347839691221295	0.394676117939824	-0.30650244115489	"F6HFU7"
"Vitvi01g00039"	-0.0456472869016028	0.680240330465027	0.7	0.802832688762878	0.820271359484148	0.0456472869016	"F6HFU6"
"Vitvi01g00041"	0.021761019170432	0.924212935084701	1	0.957585156520233	1	-0.0217610191704338	"F6HFU5"
"Vitvi01g04009"	0.00278793361999	0.994515401381463	1	0.99710637671934	1	-0.00278793361999075	NA
"Vitvi01g00042"	-0.178097784466601	0.071080999236792	0.1	0.238647883654199	0.249942693409742	0.178097784466599	"D7T9W8"
"Vitvi01g00043"	0.0632360098339293	0.0707174174057382	0.1	0.238050436852426	0.249942693409742	-0.0632360098339291	"D7T9W7"
"Vitvi01g00045"	-0.100721604462697	0.165333652262484	0.4	0.358430647506995	0.608333817632359	0.100721604462697	"D7T9W6"
"Vitvi01g00046"	0.131245236725199	0.254724333469313	0.4	0.453183838640183	0.608333817632359	-0.1312452367252	"D7T9W5"
"Vitvi01g00047"	0.294343871751493	0.409349808195604	0.4	0.594037327714233	0.608333817632359	-0.294343871751494	"F6HFU4"
"Vitvi01g00048"	0.484498145395258	0.00307048987823637	0.1	0.0650620644725243	0.249942693409742	-0.484498145395259	"F6HFU3"
"Vitvi01g00049"	-0.332457156865137	0.015836799985778	0.1	0.121073099277775	0.249942693409742	0.332457156865134	"D7T9W2"
"Vitvi01g00050"	0.0687541625575027	0.664840027692934	1	0.790827212940745	1	-0.0687541625575037	"D7T9W1"
"Vitvi01g00051"	-0.0809475266989336	0.65951543687116	0.7	0.787069475897546	0.820271359484148	0.0809475266989335	"A5AZD0"
"Vitvi01g01841"	0.231787608877932	0.00452224327590059	0.1	0.0755283741809725	0.249942693409742	-0.231787608877934	"D7T9V9"
"Vitvi01g00052"	-1.47990432195494	0.0135204255438362	0.1	0.113730638398151	0.249942693409742	1.47990432195494	"F6HF88"
"Vitvi01g00053"	0.0462809723782663	0.875986718763105	1	0.928197612799599	1	-0.0462809723782662	"D7T9V7"
"Vitvi01g00054"	0.183971747823034	0.169694029579668	0.2	0.363086414945498	0.394676117939824	-0.183971747823033	"D7T9V6"
"Vitvi01g00055"	-0.0172515794099768	0.93759975600937	0.7	0.964505209128079	0.820271359484148	0.0172515794099759	"F6HF87"
"Vitvi01g01842"	0.563873261774836	0.1368872651137	0.2	0.326247981854317	0.394676117939824	-0.563873261774837	"F6HF86"
"Vitvi01g00056"	-0.362734890875835	0.047059322575995	0.1	0.196066774795608	0.249942693409742	0.362734890875831	"D7T9V3"
"Vitvi01g00058"	-0.276897366679736	0.055981591336689	0.1	0.212995385822887	0.249942693409742	0.276897366679734	"F6HF85"
"Vitvi01g01843"	0.411200640340302	0.0290087738495878	0.1	0.158480409958348	0.249942693409742	-0.411200640340304	"F6HF84"
"Vitvi01g00059"	-0.333089977980898	0.499697811025719	1	0.66695805218303	1	0.333089977980897	"A5BGC6"
"Vitvi01g00060"	0.407033753230652	0.136068627953758	0.2	0.325066635468495	0.394676117939824	-0.407033753230653	"A5BGC5"
"Vitvi01g00061"	-1.0072092856626	0.0404562030780844	0.1	0.183419677468882	0.249942693409742	1.0072092856626	"F6HF82"
"Vitvi01g00062"	0.265999960259598	0.084784347707147	0.1	0.260294486730245	0.249942693409742	-0.265999960259601	"F6HF81"
"Vitvi01g00063"	-0.074440121474197	0.779699159916774	1	0.867606472420164	1	0.074440121474197	"F6HF80"
"Vitvi01g01844"	1.30243103557132	0.016287328965377	0.1	0.122407621905334	0.249942693409742	-1.30243103557132	"F6HF79"
"Vitvi01g00064"	-0.0732044327681847	0.658130877206166	1	0.786205921921307	1	0.0732044327681827	"F6HF78"
"Vitvi01g00065"	0.55788010609912	0.0496574196969022	0.1	0.201626845003605	0.249942693409742	-0.55788010609912	"F6HF77"
"Vitvi01g00066"	1.11090084785148	0.0843099088729488	0.1	0.259504352540131	0.249942693409742	-1.11090084785148	"F6HF76"
"Vitvi01g00067"	0.679412759526193	0.112850444073717	0.2	0.298482238828088	0.394676117939824	-0.679412759526193	"F6HF75"
"Vitvi01g04012"	0.267351130598546	0.0776070698760402	0.1	0.249496242209594	0.249942693409742	-0.267351130598547	"F6HF74"
"Vitvi01g04013"	0.513481206563301	0.0303268541428317	0.1	0.162328379231696	0.249942693409742	-0.513481206563299	"F6HF74"
"Vitvi01g00070"	-0.2656528777017	0.0284276277498122	0.1	0.156674718874282	0.249942693409742	0.265652877701699	"F6HF73"
"Vitvi01g04014"	-0.555715588964338	0.000641685163782739	0.1	0.0364257246226258	0.249942693409742	0.555715588964336	NA
"Vitvi01g00071"	0.0701351881838655	0.32615450066291	0.7	0.52153614118196	0.820271359484148	-0.0701351881838672	"F6HF72"
"Vitvi01g00073"	0.0307349172269193	0.314012799940509	0.1	0.509644340925868	0.249942693409742	-0.0307349172269193	"D7T9T6"
"Vitvi01g01845"	-0.652167701033018	0.036144481293899	0.1	0.17499813709159	0.249942693409742	0.652167701033017	"D7T9T5"
"Vitvi01g01846"	-0.171790563524967	0.502546463967624	1	0.669201018500344	1	0.171790563524967	"F6HF70"
"Vitvi01g00074"	0.219217907339531	0.156924882772723	0.1	0.348960507926528	0.249942693409742	-0.219217907339532	"F6HF69"
"Vitvi01g00075"	0.330185687615632	0.154580955051409	0.2	0.346308450709727	0.394676117939824	-0.330185687615634	"A5BTC6"
"Vitvi01g00076"	0.0650479539048647	0.385336836893244	0.4	0.5731430990485	0.608333817632359	-0.0650479539048678	"F6HEZ4"
"Vitvi01g00077"	0.177923263693031	0.167542690572814	0.2	0.360830450766698	0.394676117939824	-0.177923263693033	"D7T9T0"
"Vitvi01g00078"	0.212573032340133	0.108501559431067	0.1	0.29389681685434	0.249942693409742	-0.212573032340134	"F6HEZ3"
"Vitvi01g00079"	0.142672961467228	0.538194257008983	1	0.698404096388842	1	-0.14267296146723	"A5AY98"
"Vitvi01g00080"	-0.33898456605317	0.0808400530349803	0.1	0.254161371847279	0.249942693409742	0.338984566053167	"F6HEZ1"
"Vitvi01g01847"	0.240025390111916	0.0558232276648037	0.1	0.212702103197474	0.249942693409742	-0.240025390111916	"F6HEZ0"
"Vitvi01g00081"	-0.123272024135669	0.248832124785903	0.4	0.447018885041765	0.608333817632359	0.123272024135666	"D7T9S4"
"Vitvi01g00082"	0.291595105476713	0.159566413500472	0.2	0.352043801366569	0.394676117939824	-0.291595105476715	"D7T9S3"
"Vitvi01g01848"	0.173746120589689	0.631291035775336	0.7	0.767705521409209	0.820271359484148	-0.17374612058969	"F6HEY9"
"Vitvi01g01849"	-0.040751226946253	0.316419138114939	0.4	0.511765910094552	0.608333817632359	0.0407512269462533	"F6HEY8"
"Vitvi01g04015"	-0.649251454267364	0.00714862592169887	0.1	0.0875807077457574	0.249942693409742	0.649251454267363	"F6HEY5"
"Vitvi01g01850"	-0.382951777950869	0.15207786096652	0.2	0.343553655355048	0.394676117939824	0.382951777950868	"F6HEY9"
"Vitvi01g04016"	-0.0962781634506382	0.00704024116509753	0.1	0.0870320707194767	0.249942693409742	0.0962781634506383	"F6HEY9"
"Vitvi01g04017"	-1.20556145569307	0.00600726990875173	0.1	0.0815797852839253	0.249942693409742	1.20556145569307	"F6HEY6"
"Vitvi01g01852"	1.04301156746406	0.110477285706994	0.1	0.295707132178312	0.249942693409742	-1.04301156746406	"F6HEY5"
"Vitvi01g01853"	-1.91769275241387	0.00260398225179031	0.1	0.060625988920908	0.249942693409742	1.91769275241387	"F6HEY9"
"Vitvi01g04018"	0.467370911849815	0.0579660237318933	0.1	0.216701839291417	0.249942693409742	-0.467370911849815	"F6HEY5"
"Vitvi01g00083"	2.3731895269465	0.023838620035724	0.1	0.144050436715547	0.249942693409742	-2.3731895269465	"F6HEY4"
"Vitvi01g04022"	0.0822548997663848	0.38999827269938	0.7	0.577385426469229	0.820271359484148	-0.0822548997663866	"F6HEY3"
"Vitvi01g01854"	0.0967269926904166	0.493227497311214	0.4	0.661775552560355	0.608333817632359	-0.0967269926904173	"F6HEY2"
"Vitvi01g01855"	-0.838032897834266	0.000982431535836952	0.1	0.0437850999412422	0.249942693409742	0.838032897834266	"F6HEY1"
"Vitvi01g00085"	-0.0167095426865342	0.685749580948694	1	0.806932900932882	1	0.0167095426865327	"F6HEY0"
"Vitvi01g01856"	0.127590373786789	0.106795537354516	0.2	0.291871231902187	0.394676117939824	-0.12759037378679	"F6HEX9"
"Vitvi01g00086"	0.264622167399065	0.118568284573644	0.2	0.304436169447378	0.394676117939824	-0.264622167399066	"D7T9R5"
"Vitvi01g01857"	0.0917556006057223	0.86329213497604	0.7	0.919811566311958	0.820271359484148	-0.0917556006057234	"D7T9R4"
"Vitvi01g01858"	0.117497385961735	0.443668783478006	0.4	0.622373004279601	0.608333817632359	-0.117497385961737	"F6HEX8"
"Vitvi01g00087"	-0.117901069458218	0.546882540176988	1	0.704403661657312	1	0.117901069458217	"D7T9R2"
"Vitvi01g00088"	1.27982871550776	0.00849522979151986	0.1	0.0934868243962503	0.249942693409742	-1.27982871550776	"F6HFU1"
"Vitvi01g00089"	-0.189775207434082	0.18748814727121	0.2	0.383240286330729	0.394676117939824	0.18977520743408	"F6HFU0"
"Vitvi01g01859"	-0.300871981780001	0.00606332255354944	0.1	0.0817302244902455	0.249942693409742	0.30087198178	"F6HFT9"
"Vitvi01g00090"	0.29226153212182	0.218429802633786	0.7	0.41632206593951	0.820271359484148	-0.29226153212182	"D7T9Q8"
"Vitvi01g00091"	-0.508554343262995	0.176618122946376	0.1	0.370941508148982	0.249942693409742	0.508554343262993	"D7T9Q7"
"Vitvi01g00092"	-0.249877050515959	0.0548547325543028	0.1	0.210645521224926	0.249942693409742	0.249877050515957	"D7T9Q5"
"Vitvi01g00095"	-0.0158944220329114	0.951234697641044	1	0.972339393092788	1	0.0158944220329102	"D7T9Q3"
"Vitvi01g00097"	0.354164727145822	0.0133548120464121	0.1	0.113027838435498	0.249942693409742	-0.354164727145823	"D7T9Q0"
"Vitvi01g00098"	0.195028061706398	0.253642710082823	0.4	0.452216187596587	0.608333817632359	-0.195028061706401	"D7T9P9"
"Vitvi01g04023"	-0.113531205186907	0.580370220129347	1	0.730108080500187	1	0.113531205186907	NA
"Vitvi01g04024"	0.0542821252070592	0.616144479284242	0.4	0.756244307414724	0.608333817632359	-0.0542821252070604	NA
"Vitvi01g00099"	0.223500092405099	0.402285438009043	0.7	0.587827775267108	0.820271359484148	-0.2235000924051	"A5BDR5"
"Vitvi01g04025"	0.162063409454054	0.366018757873731	0.4	0.556266036053062	0.608333817632359	-0.162063409454056	"F6HFT6"
"Vitvi01g00101"	0.0940350549950961	0.707672796445253	0.7	0.821682909316524	0.820271359484148	-0.0940350549950963	"F6HFT5"
"Vitvi01g00102"	-0.460361568476072	0.00295193116713832	0.1	0.0639945134472331	0.249942693409742	0.46036156847607	"F6HFT5"
"Vitvi01g00103"	0.853880690244814	0.00486163216012718	0.1	0.07716953450597	0.249942693409742	-0.853880690244816	"F6HFT4"
"Vitvi01g00104"	-1.4923545985183	0.102362286932112	0.1	0.286555272435433	0.249942693409742	1.4923545985183	"F6HFT3"
"Vitvi01g00105"	-0.0118411668097061	0.95899534579179	1	0.976648085461759	1	0.011841166809706	"D7T9P2"
"Vitvi01g01862"	-0.565600046779501	0.117936795943132	0.1	0.303723041651008	0.249942693409742	0.5656000467795	"A5BMU1"
"Vitvi01g00106"	-0.304834310856917	0.141807280267001	0.2	0.331555331250221	0.394676117939824	0.304834310856917	"D7T9P1"
"Vitvi01g04028"	0.40931429648628	0.077506675377501	0.2	0.249406308414871	0.394676117939824	-0.40931429648628	"D7FBB4"
"Vitvi01g01865"	-1.40259450583344	0.00370804654915813	0.1	0.0694699789925416	0.249942693409742	1.40259450583344	"F6HFT2"
"Vitvi01g00108"	-0.0951005169130038	0.43780388814899	0.4	0.617455669575366	0.608333817632359	0.0951005169129999	"A5B663"
"Vitvi01g01866"	0.261141249082242	0.010720929693012	0.1	0.102020366958702	0.249942693409742	-0.261141249082243	"D7T9N8"
"Vitvi01g00110"	-0.122729729932884	0.477924908879137	0.4	0.649907344650703	0.608333817632359	0.122729729932884	"D7T9N6"
"Vitvi01g00111"	0.173367917204475	0.181437456828373	0.7	0.376499627923376	0.820271359484148	-0.173367917204475	"F6HFS9"
"Vitvi01g00112"	0.229887546626699	0.051416428153358	0.1	0.204875841597752	0.249942693409742	-0.229887546626699	"D7T9N2"
"Vitvi01g00113"	0.126795053185495	0.276226332918721	0.4	0.474315413789371	0.608333817632359	-0.126795053185496	"D7T9N0"
"Vitvi01g00114"	0.0640504206283168	0.773996399883712	0.7	0.864256348718077	0.820271359484148	-0.0640504206283179	"F6HF68"
"Vitvi01g04029"	-0.0690062231260307	0.605704420916694	0.4	0.748909945238317	0.608333817632359	0.0690062231260304	NA
"Vitvi01g04030"	-0.04726586038769	0.848785293477546	1	0.910770146999094	1	0.0472658603876894	NA
"Vitvi01g00115"	0.30528925848053	0.0175510650550387	0.1	0.125799458073215	0.249942693409742	-0.305289258480533	"D7T9M8"
"Vitvi01g00116"	0.246702021284998	0.0393828831042985	0.1	0.18099148165435	0.249942693409742	-0.246702021285	"F6HF67"
"Vitvi01g00119"	-0.0453218827702709	0.770898951894742	1	0.862564335220348	1	0.0453218827702671	"F6HF66"
"Vitvi01g04031"	0.00811780062074678	0.932861111426462	0.7	0.961886781131919	0.820271359484148	-0.00811780062074696	NA
"Vitvi01g00120"	-0.196905495528404	0.0521152404343906	0.1	0.206137201772607	0.249942693409742	0.1969054955284	"D7T9M5"
"Vitvi01g00121"	0.0919471141255322	0.244435215386301	0.4	0.442091723784927	0.608333817632359	-0.0919471141255332	"A5B0U6"
"Vitvi01g00122"	0.353154036500897	0.0235595633898308	0.1	0.143445838610629	0.249942693409742	-0.3531540365009	"A5AHN8"
"Vitvi01g00124"	-0.154145729404702	0.243154986117466	0.2	0.440812111652787	0.394676117939824	0.154145729404702	"D7T9M0"
"Vitvi01g00128"	-0.0194197001335351	0.887666556996329	1	0.9359124145865	1	0.0194197001335343	"D7T9L8"
"Vitvi01g01871"	0.0563785650435372	0.578187391345351	0.7	0.728412567115178	0.820271359484148	-0.0563785650435372	"F6HF62"
"Vitvi01g04032"	-0.00667610493450788	0.134784641079749	0.7	0.323327461033637	0.820271359484148	0.00667610493450787	"F6HF62"
"Vitvi01g01873"	0.202284632347343	0.192555855048888	0.2	0.389150226245678	0.394676117939824	-0.202284632347344	"F6HF62"
"Vitvi01g00129"	-0.381456654110682	0.0308225304818918	0.1	0.163311358611182	0.249942693409742	0.38145665411068	"F6HLW7"
"Vitvi01g00130"	-0.0524143992211689	0.563766038094814	0.7	0.717149205274314	0.820271359484148	0.052414399221167	"F6HF61"
"Vitvi01g00131"	-0.0486050280304949	0.503635115363957	0.7	0.669828154058485	0.820271359484148	0.0486050280304937	"F6HF60"
"Vitvi01g00132"	0.243270479425167	0.0233502025060546	0.1	0.142785417176803	0.249942693409742	-0.243270479425167	"F6HF59"
"Vitvi01g00133"	0.226927622847867	0.199684913746272	0.2	0.396974375049018	0.394676117939824	-0.226927622847867	"D7T9L4"
"Vitvi01g00134"	-0.508231655864536	0.0661419768875783	0.1	0.230893646074879	0.249942693409742	0.508231655864533	"D7T9L3"
"Vitvi01g00135"	0.137054399329165	0.182817238551157	0.2	0.377984065390317	0.394676117939824	-0.137054399329166	"D7T9L2"
"Vitvi01g01874"	0.236763566766114	0.052966643389936	0.1	0.207448693144923	0.249942693409742	-0.236763566766117	"D7T9L1"
"Vitvi01g00136"	-0.0728399997954696	0.593123649244653	1	0.739604232855436	1	0.0728399997954661	"A5BQJ0"
"Vitvi01g01875"	-0.0177042648182283	0.885850600441834	1	0.934600240403255	1	0.0177042648182271	"F6HF58"
"Vitvi01g00137"	0.127308358443409	0.0791384103295598	0.2	0.251698232852972	0.394676117939824	-0.127308358443409	"D7T9K9"
"Vitvi01g00138"	0.182708892798298	0.154669780127993	0.2	0.346402710373884	0.394676117939824	-0.182708892798301	"D7T9K7"
"Vitvi01g00139"	0.0272011989172652	0.838990242830696	0.7	0.904413489874482	0.820271359484148	-0.0272011989172665	"D7T9K6"
"Vitvi01g01876"	0.577597440267806	0.0263752086813487	0.1	0.151509869316702	0.249942693409742	-0.577597440267807	"D7T9K5"
"Vitvi01g01877"	-0.0658139438503331	0.706436618657735	1	0.820778453950798	1	0.0658139438503333	"D7T9K4"
"Vitvi01g01878"	-0.107566518164691	0.626644150218655	0.7	0.764149616359366	0.820271359484148	0.10756651816469	"F6HF56"
"Vitvi01g01880"	0.0141412576592134	0.941127894615674	1	0.966538827918746	1	-0.0141412576592135	"D7UBL1"
"Vitvi01g04033"	0.0503671603082867	0.23931795165395	0.1	0.437276802078662	0.249942693409742	-0.0503671603082867	NA
"Vitvi01g01881"	0.163714146209536	0.455808429744612	0.7	0.631369741947977	0.820271359484148	-0.163714146209538	"D7T9K2"
"Vitvi01g00140"	-0.369516873870845	0.0375873431976086	0.1	0.177708247094905	0.249942693409742	0.369516873870843	"D7T9J8"
"Vitvi01g04034"	0.685067676087286	0.0523988119218464	0.1	0.206660083210319	0.249942693409742	-0.685067676087286	"F6HFS8"
"Vitvi01g00142"	0.217081391276865	0.51983290584186	0.7	0.682530094474719	0.820271359484148	-0.217081391276867	"F6HFS7"
"Vitvi01g00143"	-0.146027043105201	0.00876612004302889	0.1	0.0947582730079888	0.249942693409742	0.1460270431052	"D7T9J5"
"Vitvi01g00145"	-1.06660012563704	0.0162596795023022	0.1	0.122407621905334	0.249942693409742	1.06660012563704	"D7T9J4"
"Vitvi01g04036"	-0.378858562398458	0.0325880709295502	0.1	0.167097677428352	0.249942693409742	0.378858562398457	NA
"Vitvi01g04037"	0.221528439840859	0.390426873896144	0.7	0.577758474496052	0.820271359484148	-0.22152843984086	NA
"Vitvi01g00146"	0.217703368754499	0.022952341896561	0.1	0.141606601481099	0.249942693409742	-0.217703368754499	"F6HFS4"
"Vitvi01g00147"	0.261415036660866	0.242331322217697	0.4	0.439849972684691	0.608333817632359	-0.261415036660866	"F6HFS3"
"Vitvi01g00148"	-0.0119551511736282	0.95233386799175	1	0.97285493974611	1	0.011955151173626	"D7T9J1"
"Vitvi01g00149"	-0.202086876116205	0.0738026232443075	0.1	0.243241920362756	0.249942693409742	0.202086876116203	"F6HFS2"
"Vitvi01g00150"	0.294220520197657	0.300733775504114	0.4	0.497025525525272	0.608333817632359	-0.294220520197658	"F6HFS1"
"Vitvi01g01887"	-0.144833565626397	0.398895483007575	0.4	0.584882512760954	0.608333817632359	0.144833565626397	"A5BPH3"
"Vitvi01g00151"	0.0158409642696997	0.885311493398694	1	0.934174484281722	1	-0.0158409642697013	"F6HFR9"
"Vitvi01g00152"	0.242370503020961	0.304377526936805	0.4	0.50058166807499	0.608333817632359	-0.242370503020963	"F6HFR8"
"Vitvi01g04038"	0.643902863342906	0.00747554363980432	0.1	0.0884064069543329	0.249942693409742	-0.643902863342906	NA
"Vitvi01g00155"	-0.220075625961037	0.104119785284449	0.1	0.288756958574475	0.249942693409742	0.220075625961034	"D7T9I6"
"Vitvi01g00156"	1.79393639982702	0.00745472377710247	0.1	0.0884064069543329	0.249942693409742	-1.79393639982701	"F6HFR7"
"Vitvi01g01888"	1.80655768604664	0.00585027070148248	0.1	0.0812888098157097	0.249942693409742	-1.80655768604664	"F6HFR6"
"Vitvi01g01889"	-0.00215545116506522	0.326278866132783	0.7	0.521590859902247	0.820271359484148	0.00215545116506533	"F6HF62"
"Vitvi01g00157"	-0.898642331606927	0.0647771605717978	0.1	0.228673076352809	0.249942693409742	0.898642331606927	"D7T9I4"
"Vitvi01g00160"	-1.13398254454133	0.0108909983372359	0.1	0.102623536893386	0.249942693409742	1.13398254454133	"D7T9I1"
"Vitvi01g00161"	0.281556106297829	0.0373672718429563	0.1	0.177470805237445	0.249942693409742	-0.281556106297833	"F6HFR3"
"Vitvi01g04039"	0.238425031254598	0.00582577845112702	0.1	0.0812252993322801	0.249942693409742	-0.2384250312546	"D7T9H9"
"Vitvi01g00162"	0.0348048228442119	0.90520063398233	1	0.947353834912558	1	-0.0348048228442135	"F6HF53"
"Vitvi01g01893"	0.0896819246247465	0.629172693027376	0.7	0.766019363721662	0.820271359484148	-0.0896819246247471	"A5C8X7"
"Vitvi01g00163"	0.024168191945666	0.747746795840921	1	0.848511912955496	1	-0.0241681919456678	"F6HF51"
"Vitvi01g04040"	0.296077279501863	0.220724399973923	0.2	0.418439352572993	0.394676117939824	-0.296077279501864	"F6HF50"
"Vitvi01g04041"	0.0519776559831167	0.893142505693109	0.7	0.939427058039863	0.820271359484148	-0.0519776559831193	"F6HF50"
"Vitvi01g00166"	0.0928323453061675	0.0956776288512351	0.2	0.277096380492417	0.394676117939824	-0.092832345306169	"F6HF49"
"Vitvi01g00167"	0.113800292441596	0.398793063610393	0.4	0.584847325802531	0.608333817632359	-0.113800292441598	"D7T9H2"
"Vitvi01g00168"	-0.0639314133797338	0.509558367474303	0.7	0.67421543727551	0.820271359484148	0.0639314133797342	"F6HF48"
"Vitvi01g00169"	0.576248526942271	0.00847817662359653	0.1	0.0934384341406016	0.249942693409742	-0.576248526942271	"D7T9H0"
"Vitvi01g00170"	-0.101361777013602	0.390463944398671	0.4	0.577780659370586	0.608333817632359	0.101361777013599	"D7T9G8"
"Vitvi01g00171"	-0.436047633639671	0.105579985082571	0.2	0.290558694881249	0.394676117939824	0.436047633639667	"F6HF47"
"Vitvi01g00172"	-0.0739441171066913	0.57880682692448	0.7	0.728701811497485	0.820271359484148	0.0739441171066914	"D7T9G6"
"Vitvi01g00173"	0.373410063056466	0.0266059165937413	0.1	0.152181102429334	0.249942693409742	-0.373410063056467	"F6HF46"
"Vitvi01g00174"	0.0161175038318977	0.865403778512553	1	0.921234535914846	1	-0.0161175038319001	"D7T9G4"
"Vitvi01g04042"	-0.0768752624889342	0.647200732112081	1	0.77908808862602	1	0.0768752624889331	NA
"Vitvi01g00175"	0.168148632411032	0.225865679458921	0.4	0.423947709493653	0.608333817632359	-0.168148632411034	"A5AP38"
"Vitvi01g00176"	0.135774229291963	0.336777926067928	0.4	0.53110410674169	0.608333817632359	-0.135774229291966	"F6HF44"
"Vitvi01g00178"	0.0532409819164067	0.415436255275811	0.7	0.599545103640473	0.820271359484148	-0.0532409819164066	"F6HF43"
"Vitvi01g00179"	-0.00623355521700618	0.944558213901383	1	0.968731145147566	1	0.0062335552170063	"F6HF42"
"Vitvi01g00181"	0.804382191756779	0.227729017851904	0.7	0.426013561478131	0.820271359484148	-0.80438219175678	"F6HF40"
"Vitvi01g00182"	-0.288583227541968	0.0721778610204089	0.2	0.240430555631757	0.394676117939824	0.288583227541967	"F6HF39"
"Vitvi01g00183"	0.007406152890265	0.955675392500139	1	0.974898426941728	1	-0.00740615289026536	"F6HF38"
"Vitvi01g00186"	0.00937060376492197	0.942879331254585	1	0.967700992955797	1	-0.00937060376492482	"F6HF36"
