"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","pvalue_threshold_test","padj_threshold_test","FSOS_svalue","DE_primary_threshold_test","DE_zero_null_plus_effect_filter","DE_primary","leading_signal","genotype","timing","contrast"
"Vitvi02g04096",149.802348566761,-2.53497626550753,-2.48267071403378,0.254651586112663,-10.0048661483036,1.45087761018564e-23,8.31251646617058e-21,6.88537874970248e-10,1.66772798808766e-07,1.96308394287411e-10,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi09g02033",194.739291436794,3.31371729475782,3.24403068441054,0.333497411514884,9.97024645523895,2.05717727844727e-23,1.15183225981425e-20,1.68374422936625e-12,5.72013835012881e-10,9.59442782351182e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi18g01980",183.894601017101,4.7095348697735,4.60172535989121,0.468571835524801,9.95530357883091,2.39092034541722e-23,1.30894919177108e-20,2.22700357602257e-15,1.18890176622805e-12,7.78577643428897e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi08g04260",4448.78542800947,-1.91897178267718,-1.88578811247914,0.190268473943348,-9.92989868061177,3.0856892177084e-23,1.65258781668401e-20,9.90733713384586e-07,0.00012459905388667,1.6096157566033e-07,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi12g04518",105.568440727567,7.56484082582231,7.37477219852721,0.740368158341046,9.92585800107675,3.21327141749235e-23,1.68430116258173e-20,3.53531664207309e-18,3.18897751862035e-15,2.8570083336178e-19,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi05g01742",3337.1844572396,-2.23557182555515,-2.19434135182664,0.225118061816418,-9.86332808161383,6.00260967269479e-23,3.0808394145106e-20,2.49965878534077e-08,4.70421396875749e-06,3.31484984417471e-09,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi04g04018",359.688336121727,7.23750458587727,7.04849090715955,0.800598674089391,9.7661928692224,1.57250428097722e-22,7.74804309323098e-20,1.93443605999267e-17,1.48832096745142e-14,1.92614761703901e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi12g04421",69.2017561448974,-4.43119587573906,-4.34364689249135,0.452680767822844,-9.76638880854903,1.5694671532457e-22,7.74804309323098e-20,1.97878050945709e-14,9.41143988125234e-12,3.72051391112368e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi12g04512",159.716654650563,3.51832626470787,3.44605242859358,0.364117472276942,9.73690304929136,2.09852357741337e-22,1.01371033045404e-19,1.59123452976716e-12,5.47698737686568e-10,1.09279373656773e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi13g04325",482.013816352283,-11.5024723620438,-12.8073759944796,3.23559709989288,-9.68562159334989,3.47090672988632e-22,1.64440881148999e-19,4.63520086828151e-19,4.85008878053504e-16,1.7362030118458e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi18g04665",1138.37247580659,1.86158196569541,1.82633995455281,0.195905353079605,9.67395832412591,3.89033131916187e-22,1.80834344111079e-19,3.77920174039197e-06,0.00040351076868128,1.30244463401947e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi11g04251",520.1281521806,-6.42693472591303,-6.27254573893202,0.685884385865107,-9.66951744556295,4.06289254594021e-22,1.81988037748696e-19,1.60734602598592e-16,1.05116411734414e-13,5.90352228904001e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi09g04416",99.6014200168754,3.56635090373002,3.48762293389652,0.368605245052235,9.66653073616142,4.18318698531596e-22,1.84030347446864e-19,1.74974702250253e-12,5.86815799508253e-10,8.32857157145289e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi18g04176",492.787874156602,-8.34292930239362,-8.13396478465832,0.848228863994542,-9.63341488438866,5.77767953314913e-22,2.49717391190635e-19,1.13828031962865e-17,9.30508590036435e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi17g04093",392.753221799665,-3.71715827830257,-3.63773134290189,0.389693774260323,-9.58962868284826,8.84025827702776e-22,3.75497591229062e-19,1.19328859761208e-12,4.21827519255871e-10,6.14337155493132e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi03g01524",1102.29802751917,4.65281841951967,4.52287965893235,0.521109846376592,9.57319104278389,1.03655929180883e-21,4.32824995135634e-19,2.83063482540872e-14,1.29906274382222e-11,7.20592824279817e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi01g01944",1685.82683953412,-2.03441646967192,-2.00157317898288,0.214404716136405,-9.56587010548649,1.1126159469002e-21,4.56840107797222e-19,5.75625098765284e-07,7.80195697336843e-05,1.40224868166754e-07,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi01g01701",1004.23021711952,1.93545885053824,1.9002116472438,0.206982722766419,9.4777961018654,2.59710157027125e-21,1.04888843090496e-18,2.31521172892652e-06,0.000258818904346106,7.28646679183249e-07,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
"Vitvi17g00340",717.391385883987,8.72449408255962,8.4283760302706,0.953599193911671,9.44429743224241,3.57796497579268e-21,1.42172169586498e-18,3.08858975410981e-17,2.18363295615564e-14,2.76626018959083e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",0,"Rpv12+1|0"
