"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","pvalue_threshold_test","padj_threshold_test","FSOS_svalue","DE_primary_threshold_test","DE_zero_null_plus_effect_filter","DE_primary","leading_signal","genotype","timing","contrast"
"Vitvi19g00339",1138.65266118752,1.41431710255697,1.39524697344162,0.135304101860477,10.4853154975828,1.00908306798247e-25,4.43924472550288e-23,0.00106450073197561,0.0310537299818251,0.000235429507307506,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi12g01885",121.949812435513,3.25224946681016,3.1931658392529,0.313237100126326,10.4332243092079,1.7485224342781e-25,7.55729801594304e-23,2.50142235900343e-13,7.64010381017644e-11,1.10352846199713e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi13g04529",101.522366715457,-6.59849914225869,-6.47307559688314,0.627622782646453,-10.4293179667334,1.82191313613255e-25,7.73873310720026e-23,4.42489830339004e-19,3.14024621066171e-16,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi18g00784",4908.81032177925,1.61620995193976,1.59276676651179,0.155769936758261,10.4183621311956,2.04443511679012e-25,8.53672941309175e-23,3.56069392282171e-05,0.00180117366171415,8.22587601532751e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi07g04340",472.423971278963,-2.7397501337413,-2.69069427085663,0.266876922030951,-10.3549281827441,3.97484761502011e-25,1.63207243072726e-22,2.42592098599418e-11,4.8779206225878e-09,1.35141052003553e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi19g04212",4902.95309359395,1.51002570566485,1.48833043753069,0.146625106372203,10.336991558086,4.79349944737451e-25,1.93594512107407e-22,0.000240231672960289,0.00920394642343718,4.98118320416623e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi13g01468",311.686286360187,-7.83081971156025,-7.66082445651786,0.777483710932888,-10.2757165572922,9.06681402546525e-25,3.60274242469939e-22,1.57263609290947e-19,1.18581675893165e-16,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi18g00174",320.133526172411,-1.88707080425935,-1.85431982634555,0.185557002370083,-10.2123961794891,1.74501300742959e-24,6.82383181762468e-22,7.90857698035854e-07,6.33973601192927e-05,1.80785714977942e-07,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi13g02005",16188.0022432065,-9.25074386992947,-9.02883274072078,0.93590518106405,-10.188762354484,2.22579708674558e-24,8.56792766079128e-22,5.07350250008473e-20,4.22132902843257e-17,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi12g02011",1846.01616412669,2.9315644381364,2.88131704765828,0.293927592196553,10.1527984972053,3.21995154785624e-24,1.20192009595434e-21,1.11945216478225e-11,2.45556920763917e-09,6.96497056949312e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi07g01315",611.004485479949,2.56034672098925,2.51448816575275,0.254812369297755,10.153094846473,3.21018589293492e-24,1.20192009595434e-21,3.05475665965181e-10,4.93541258385448e-08,1.37158687628346e-10,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi07g00890",154.333504312037,-7.29384300041465,-7.12105016026411,0.723118362925802,-10.1486459512488,3.35992670853755e-24,1.23545006554524e-21,1.00038506672246e-18,6.35218191445956e-16,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi10g04044",704.308904158674,-6.83147562132145,-6.67929418985195,0.679583532688693,-10.1335023931065,3.92339234985623e-24,1.42142196957438e-21,2.57164420281257e-18,1.51344397486987e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi13g01177",123.545539827673,2.89226405507317,2.83502400504452,0.289423827230253,10.0590142579761,8.38335194614763e-24,2.99322113833758e-21,2.33472727196574e-11,4.73400288615642e-09,1.12051407967714e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi04g04010",207.518405038871,-13.1270828549633,-14.728255606325,3.50332245947654,-10.057337979204,8.52729035767934e-24,3.0011189321684e-21,7.6289154412412e-21,7.36312402726836e-18,4.77141511959998e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi19g00151",1581.14597963625,1.02567662864229,1.0109974207155,0.102519687169165,10.0175941612523,1.27570424005708e-23,4.42651403634455e-21,0.400992532214336,1,0.153622852322758,FALSE,TRUE,TRUE,FALSE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi12g02318",945.430135586454,8.94899718089828,8.67658309542863,0.910083932220399,10.0119666180054,1.35040995996973e-23,4.62065274636308e-21,2.96907078241527e-19,2.17093057299691e-16,1.58677770497102e-18,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi09g04387",737.84031635606,1.40828588346196,1.38179016165347,0.141498180800554,9.99136912257955,1.66269150811522e-23,5.61124219094886e-21,0.00188575042419046,0.0483541678908518,0.000550211145375581,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi18g04176",492.787874156602,-7.8605798732201,-7.66474176130003,0.793158272033365,-9.96187154320433,2.23809234916211e-23,7.45103285323753e-21,1.74101438734058e-18,1.07715220902926e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi16g02072",1233.60830430659,-3.44585303974088,-3.37277901585709,0.352942299102375,-9.87268389999212,5.46815625194164e-23,1.7725460187215e-20,1.21226860539969e-12,3.28661002018978e-10,6.20167763579969e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi11g00286",421.584134395832,-3.28419330713043,-3.21799377392633,0.336752793229817,-9.84063826117896,7.52320271501575e-23,2.40703405307958e-20,3.84322417816549e-12,9.1815006133619e-10,2.03263237301012e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi09g04416",99.6014200168754,6.69862460528742,6.5179123452159,0.649420589205106,9.82815021362414,8.51687220105272e-23,2.69002132750173e-20,3.11047229803041e-17,1.59686353359948e-14,4.95113611469554e-19,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi13g04549",80.1495251783941,4.30797148204496,4.2102393798887,0.438123901064753,9.80903362355399,1.02949727499859e-22,3.17033685835817e-20,2.49683886258746e-14,8.48538379089757e-12,1.11935850637809e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi09g04415",85.745070312695,3.61812240820089,3.53900616937807,0.372667069862593,9.78948813624876,1.24926700904083e-22,3.79962247342345e-20,7.01239612513393e-13,1.99061301298067e-10,2.51053456931228e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi12g02621",124.136194917438,-3.0785195462068,-3.01332052201355,0.31631147268244,-9.78339461837254,1.3268412529379e-22,3.9863489155339e-20,1.98168859492006e-11,4.15792731363705e-09,8.87990713616307e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi13g02360",175.372050716346,-2.15546880257607,-2.1178359480173,0.223434474040273,-9.71540995457894,2.59203852188876e-22,7.69367000304235e-20,9.54025355597447e-08,9.20787112208432e-06,1.96741511945419e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi13g01200",548.249257805434,-1.65782400050528,-1.62691207669772,0.1727119032287,-9.64731375996103,5.04601918896217e-22,1.47992534213419e-19,6.4581044454133e-05,0.00302577868278403,1.67325725413014e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi03g00882",1154.32689000862,-2.21143741128444,-2.16258384860542,0.231130164452041,-9.6412883965005,5.35120659576047e-22,1.55096853756653e-19,6.40477252921179e-08,6.443953483025e-06,1.41104428386539e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi14g04255",79.4687369316443,3.51391133421996,3.43637740662357,0.366832980110289,9.60487386015234,7.62512379543354e-22,2.18433197470117e-19,3.17677112016365e-12,7.74265761196249e-10,9.98500795305443e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi04g00644",138.077159821119,-5.51868268761844,-5.38158790054629,0.597642093382874,-9.58427617014299,9.31081989493342e-22,2.63656734404114e-19,2.12071259628919e-15,8.3886351206331e-13,9.22551032611947e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi18g04757",998.328502025797,5.24330027824168,5.1013964670835,0.558327147738163,9.56418214374138,1.13092079034052e-21,3.16606415804875e-19,4.96672194407296e-15,1.86207147760272e-12,5.408461126898e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi14g04248",347.979848571058,1.83458606319552,1.79702629761286,0.193352661277472,9.54712134908925,1.33350053230019e-21,3.6912493386233e-19,7.02249971566959e-06,0.000441265353227582,1.80374083116702e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi12g02324",6567.07874236586,5.48755549550083,5.34932956992381,0.58454860739721,9.52057490721811,1.7222361019953e-21,4.66252841854463e-19,3.46817610196925e-15,1.32831144705422e-12,1.85582342975162e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi16g01769",407.061744885557,-3.94550607570431,-3.85099294792164,0.431082209324611,-9.49510383082799,2.19992029639839e-21,5.89100395892073e-19,6.77660639110744e-13,1.94658018584561e-10,1.23849246205614e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
"Vitvi01g00558",328.175197907228,-3.7465034086339,-3.65513016837336,0.409804146953055,-9.4768499471082,2.62075064346658e-21,6.94245299488631e-19,1.86130298468474e-12,4.77780635292109e-10,4.14536432038975e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1+3",24,"Rpv12+1+3|24"
