"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","pvalue_threshold_test","padj_threshold_test","FSOS_svalue","DE_primary_threshold_test","DE_zero_null_plus_effect_filter","DE_primary","leading_signal","genotype","timing","contrast"
"Vitvi03g00610",403.403796088796,3.02866143803609,2.99853273423879,0.214616496194917,14.179669588143,1.22421596248238e-45,2.74179858651964e-42,1.07142044205567e-21,1.21680258170085e-18,4.6835476281456e-22,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g02701",606.122514189718,-3.37750466388046,-3.33953633534369,0.251750710139831,-13.4038781172531,5.73844661210142e-41,1.17810308946442e-37,1.94931329470832e-21,2.039683459051e-18,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g02228",3939.21412619546,1.59444777166985,1.57906178427079,0.121020629299173,13.2398626625514,5.16431764839307e-40,9.78677919890859e-37,3.98433114989995e-07,3.631572074921e-05,9.15411821927732e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi01g00083",104.52413287097,-6.56320127252344,-6.47624136094574,0.508789309847709,-13.0500888895994,6.34733023936492e-39,1.11694876983567e-35,9.61901916313457e-29,1.93556863298798e-25,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g01959",205.744192164665,5.49021062462952,5.41795420244439,0.422322190871785,12.9069762730743,4.11130594631116e-38,6.75240888622146e-35,2.38094074686038e-26,3.66370758806593e-23,2.19591479397936e-27,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g01980",183.894601017101,6.68175508137469,6.57764571019469,0.512603036719742,12.8394408968386,9.85838571251395e-38,1.51794494008434e-34,4.73432320260057e-28,8.84608290405916e-25,2.44771806026727e-29,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g04597",563.172656042939,9.65387993495384,9.46471886643003,0.713168098095535,12.8187822521006,1.28706019059019e-37,1.86517734443411e-34,7.32503168408704e-31,1.91615503824033e-27,3.19529511056515e-34,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi01g01990",3253.53670087597,-5.12475543971608,-5.04690393787487,0.434958627175705,-12.400120279849,2.60931629776039e-35,3.57128423953472e-32,9.27935910505676e-24,1.1558988325199e-20,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi08g02249",4166.11606588353,-12.4619376363137,-12.2849959499357,0.971906450882523,-12.341593554792,5.40749037086373e-35,7.01152277771573e-32,3.65547755801751e-30,8.69305794910728e-27,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi15g01247",1047.70838963293,2.62952592185527,2.59585263207172,0.215961344486488,12.2778215698175,1.19163808381703e-34,1.46785979164582e-31,1.38533248534646e-14,5.10407218087015e-12,5.59466614734492e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi16g04012",654.824049740443,8.30271299691061,8.16079728810263,0.695085099728797,12.1914436467977,3.45250436432043e-34,4.05028083425706e-31,3.96607584261988e-27,6.48428612294335e-24,1.32508496040238e-26,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g02066",432.249431784711,-9.14407323348096,-8.97834640601125,0.756043356041646,-12.176926391676,4.12537423715319e-34,4.61966907756846e-31,1.05027871901262e-27,1.83161606737674e-24,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi15g04365",138.954696871606,3.51142710848134,3.46042686433985,0.292274164357244,12.0834704961542,1.29151159257459e-33,1.3833773736812e-30,2.75497816992218e-18,1.86400388698898e-15,8.15050840923097e-19,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g04660",217.321042314486,4.0563407995607,3.99884401045852,0.340106379638732,11.9593930367651,5.79841917050849e-33,5.95207727852696e-30,1.02025569914705e-19,8.34027151062114e-17,1.62906748649393e-20,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g04536",1033.1032665114,1.81476239066943,1.7952849868765,0.153559222467736,11.9371801052874,7.5747905995186e-33,7.46450164838961e-30,4.17585870501636e-08,5.02955079762607e-06,1.3145289322446e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi09g01376",153.805367086232,5.02168445041013,4.94118517374917,0.419834064015642,11.8541534361107,2.0478336349264e-32,1.94040113192488e-29,1.11637531865975e-21,1.21680258170085e-18,1.6203939234645e-22,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi00g04728",693.374023655188,-8.51805604864763,-8.37996054374803,0.720988950527128,-11.8033662834682,3.75003717789411e-32,3.4217005894296e-29,1.02959033204399e-25,1.49628074977437e-22,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi09g02033",194.739291436794,3.4523715731911,3.4002404433488,0.298442492839885,11.6304021471043,2.8873409892524e-31,2.54044759325794e-28,7.18742470184301e-17,3.686585152461e-14,2.49938086691401e-17,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi15g01705",3820.36940534275,7.49970086828383,7.36697815615657,0.654732213734943,11.6044508463576,3.91190795025298e-31,3.32323325042871e-28,4.27270197920943e-24,5.58848055370697e-21,3.71508088721773e-24,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g02743",203.019264874393,5.43577319444603,5.35089705075417,0.466121967518969,11.5225410170236,1.01570751116603e-30,8.0719258855117e-28,2.65700988364758e-21,2.67325852101296e-18,3.02713589993026e-22,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi01g00271",1013.19590707524,3.16150868595181,3.11481258269529,0.279954777837436,11.4409980559354,2.6086713193679e-30,2.00835083199836e-27,2.59629356234082e-15,1.02903701965566e-12,1.63491733605002e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi00g04737",101.846453234561,-4.08598729106161,-4.01363534905747,0.358512280363158,-11.4310987702386,2.92385395093247e-30,2.1827898768234e-27,2.97606116295769e-18,1.94626959904525e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi15g01574",263.535205570998,-7.20568550762815,-7.09490809935092,0.622237566119049,-11.3592128074559,6.67433250549826e-30,4.83614281192515e-27,6.67402174879357e-23,7.9357152239405e-20,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g04642",446.507887389829,-5.46124836854346,-5.36556680003679,0.484577253054436,-11.1817365882664,5.00999010011516e-29,3.52646046018391e-26,3.29254891988193e-20,2.87099290650638e-17,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi03g04400",163.478435473646,4.84613929656549,4.7531475433937,0.442953869754631,11.0215488490938,3.00837520043326e-28,2.05873142882983e-25,1.09303471534553e-18,8.16934146249248e-16,3.45869382430214e-19,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g04643",111.941973706498,-5.76567911975776,-5.66125992312694,0.52226418040028,-10.9964077543356,3.97659279656994e-28,2.64776594962965e-25,4.98899818290057e-20,4.20990978924181e-17,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi09g01214",1440.24996613048,13.1993408426501,13.2781131240099,1.96703524743703,10.9613446732563,5.86217894417169e-28,3.80054317022668e-25,2.01465282422101e-24,2.77375280151565e-21,6.8952968608025e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi08g01260",699.262878148278,2.69707764374753,2.65456631857447,0.250071510733592,10.8747480025434,1.520754326218e-27,9.60648809761708e-25,3.88572948636917e-12,9.77373054172414e-10,9.70055470585198e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g01939",2171.35288391684,3.83822652619236,3.76946100499905,0.360856807644323,10.7475075019833,6.08846519035978e-27,3.74988571074259e-24,9.52454583143695e-16,4.08446876073048e-13,6.62433728868993e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi03g04050",193.218273389643,7.26479470493393,7.09579469726787,0.647309090366301,10.7281785873713,7.50610736492373e-27,4.51025514737222e-24,1.1074071929409e-20,9.98919474487619e-18,7.38419398797792e-23,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g04596",216.377006259651,4.0382915309363,3.96040869811325,0.389968247129725,10.6687397641966,1.42546558109449e-26,8.36137382281999e-24,5.00055058535697e-16,2.21710852139581e-13,1.30525970792868e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g04427",346.127389517715,2.39828464521221,2.35864922631047,0.225764289602688,10.65119984042,1.72131955721958e-26,9.86196014224685e-24,2.64879748769646e-10,4.91417684259941e-08,7.21263029917231e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi10g00977",88.0675823290235,-5.59431481625592,-5.48102474414769,0.533977138756813,-10.5221599227218,6.82898543046733e-26,3.82361102420439e-23,2.77901110870332e-18,1.86400388698898e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi07g00890",154.333504312037,-8.82880396834779,-8.62468704392249,0.854932534483285,-10.5161669126063,7.27742747895462e-26,3.98414896381169e-23,5.54673677322107e-21,5.37396619446999e-18,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi14g02707",681.35117560579,1.47259677372809,1.45182808792569,0.140886733166374,10.5068883742239,8.02993510400376e-26,4.30055393961384e-23,0.000373191037976519,0.0138669096057213,9.67576689448379e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi19g00283",1409.33829949023,8.67621921915307,8.42151636690516,0.846657504773474,10.4715060600485,1.16770226043441e-25,6.12074742299194e-23,9.79181044872256e-21,9.14799891171905e-18,4.02931268114252e-20,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi08g01333",243.40083563984,3.97212045399995,3.89964552690539,0.385619538043103,10.4555300076553,1.38223781040724e-25,7.09433556191515e-23,2.57279008390972e-15,1.02903701965566e-12,2.05900538850234e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi14g04248",347.979848571058,2.03131912147045,1.99827604593163,0.193849079434405,10.4475742538706,1.50320820465851e-25,7.55776272040142e-23,5.65443754113983e-08,6.43106224515986e-06,1.51677980302368e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi09g04564",192.04388470492,4.65146080557975,4.55724703102551,0.453665531901023,10.3506657621708,4.155857380469e-25,2.04767404850469e-22,2.22916796100186e-16,1.07986675355274e-13,2.26257259585786e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi01g01881",968.816015940219,2.04638507066529,2.01141559202125,0.200514647599639,10.2632508258183,1.03173756094841e-24,4.98389932382845e-22,7.69033854343294e-08,8.41722033295658e-06,2.39919843618444e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g02324",6567.07874236586,6.012544905613,5.87653031145568,0.601313140922486,10.2477766046758,1.21097021963059e-24,5.73720429438832e-22,6.51773872236659e-18,4.05946493424733e-15,1.55637019714475e-17,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g02326",776.238906882576,5.71939787825494,5.58628327839356,0.588318654748809,10.1990020458025,2.00320190970714e-24,9.31148721651794e-22,1.95157878739489e-17,1.06356978123881e-14,3.28479262837256e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi01g02254",628.730757920856,-6.40571617517686,-6.2700215496143,0.626999328997767,-10.1909182194138,2.1769819590204e-24,9.93187547081976e-22,3.98552113760516e-18,2.54285969362472e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g04757",998.328502025797,5.69727759294871,5.55853104592687,0.587027531808906,10.1763900923566,2.52764807674899e-24,1.13220250943251e-21,2.4264679789489e-17,1.295387262476e-14,3.9772773351749e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi05g01742",3337.1844572396,-2.1932871001405,-2.15247492988232,0.219773000303825,-10.1692662647135,2.71949469261604e-24,1.19638341513016e-21,1.57646847920042e-08,2.10981021395516e-06,6.46198215089523e-09,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi14g04255",79.4687369316443,3.78118079139015,3.70513026922587,0.371093303848879,10.1518069280838,3.25284137013767e-24,1.40591228060898e-21,4.10273685779533e-14,1.37594222388549e-11,1.0629280046568e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi06g04231",382.039920495479,1.64827181686053,1.62140680352902,0.163778446310888,10.1279675683255,4.15189433219208e-24,1.7635529097911e-21,3.39724725042363e-05,0.00177382416814035,7.96933920519756e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi04g02226",368.296336495084,-7.18722770032352,-7.03505890860287,0.711940327481414,-10.1065641640775,5.16644437406512e-24,2.15729701016048e-21,1.65387005071962e-18,1.20176629602151e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi07g04339",331.099305015827,-5.04772663530663,-4.93845815720851,0.500740134252032,-10.023804056542,1.19801131202294e-23,4.9190344471662e-21,4.56589078193593e-16,2.09542345552039e-13,1.49143609709312e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi00g04360",263.775274201864,1.31453744160721,1.29556274870523,0.132621008205707,9.9707523678179,2.04672472618118e-23,8.13275973454831e-21,0.00852186275990024,0.176224037894253,0.00215670417493393,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g02318",945.430135586454,9.07980176586246,8.78298872662737,0.958447072552728,9.95230347815612,2.46412405317905e-23,9.63589844033636e-21,4.13901039385067e-19,3.28098099674969e-16,1.00300144635043e-17,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g02824",326.830018119421,-5.25026302291061,-5.13836015355488,0.526878921136047,-9.9248365061947,3.24634312299598e-23,1.24963920590827e-20,4.69859416431202e-16,2.11914697834893e-13,1.86128766401631e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi15g04598",95.5050848892096,-4.25720670366671,-4.16414761648703,0.431646356495363,-9.8728933970212,5.45674451487629e-23,2.06819012105373e-20,2.11382342420645e-14,7.37273426050886e-12,8.46834663576323e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi03g01084",900.391448812017,-1.85364426168566,-1.82015733788025,0.186687705790105,-9.85754830462481,6.35829418691855e-23,2.37337781195341e-20,2.81779235602232e-06,0.000201729078940026,6.99726392107816e-07,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi16g01542",1525.85479017043,-3.89814285275335,-3.81561626170249,0.392839879556616,-9.8423952286418,7.39294153843919e-23,2.71839563792519e-20,1.2631486400388e-13,3.88737709115e-11,2.64619800135345e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi15g00835",390.556600189226,-7.45675855231215,-7.27718800602054,0.754761688376432,-9.80065971920306,1.11852695162411e-22,4.0523573500311e-20,1.06635138546936e-17,6.19881908722064e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g04665",1138.37247580659,1.7727075718443,1.74077920676534,0.181112855595694,9.78196596204962,1.3457081005065e-22,4.8047630092867e-20,1.00457032899105e-05,0.000621242440569193,2.41592439239372e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g04176",492.787874156602,-7.77156885256934,-7.57235886798291,0.789788874549071,-9.77654808368266,1.41970082473293e-22,4.99653564544579e-20,8.07753040264956e-18,4.80227540461159e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi19g02270",200.343587154795,-3.24072868719663,-3.17522823950387,0.332841408084831,-9.77471245734431,1.44567248954201e-22,5.01627992286716e-20,6.9711779503419e-12,1.68850966669439e-09,1.91740973987576e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi15g01617",748.705954721831,1.92945416816613,1.89330812248106,0.202963088585809,9.72885049872051,2.2714519800238e-22,7.77215152498144e-20,1.3891139516488e-06,0.000109122618201745,6.80719144158242e-07,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi13g04325",482.013816352283,-10.0031758573882,-9.80128930923943,0.972119079331799,-9.71952743919286,2.48934077275141e-22,8.40101359965803e-20,1.08695979537143e-18,8.16934146249248e-16,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi05g01116",1427.25442191671,3.2037184389616,3.12920914788772,0.346970928351616,9.70263216853563,2.93819063102406e-22,9.65136858478782e-20,1.24394932616499e-11,2.85442723010087e-09,3.3760461686594e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi16g00789",2649.2528919885,-1.46633346089168,-1.43853949832989,0.151952522720483,-9.70350042793017,2.91328556947414e-22,9.65136858478782e-20,0.00101443280659003,0.0310368979971797,0.000291434623677315,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi05g01874",947.067459990146,2.28093863447877,2.2357116978077,0.237820134787104,9.69431866021293,3.18758056945068e-22,1.0332794066972e-19,2.60231313068495e-08,3.3045586983295e-06,1.07720421877779e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g04581",307.451634760682,3.34229771838404,3.27544580204376,0.343067978596545,9.66591284737787,4.20850999611716e-22,1.34650457486159e-19,6.26710226962815e-12,1.53216007730096e-09,7.57422264740291e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi09g04416",99.6014200168754,6.5539394331697,6.36737250362085,0.653868014095212,9.5670510278937,1.09998420547328e-21,3.47425780590252e-19,2.58762461023792e-16,1.23072131234934e-13,4.73799930844818e-18,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi07g02402",514.098133269058,4.52193930903991,4.42046655208445,0.475780017463612,9.56478322676978,1.1243685289503e-21,3.50632190876198e-19,4.68159890327065e-14,1.51192525568712e-11,2.14493204407546e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi01g01010",869.424138519817,1.0618307516677,1.01595622242738,0.11181145288793,9.56279101110783,1.14623044106482e-21,3.52981664325913e-19,0.288816857024033,1,0.116165018459802,FALSE,TRUE,TRUE,FALSE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi01g04428",76.4241049242465,-4.56612238542322,-4.45554898907372,0.469234102697104,-9.54111466698865,1.4130524045528e-21,4.29777272081023e-19,4.6117811376286e-14,1.50799478474033e-11,6.85898766897511e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi13g04421",151.268744359079,4.79095906969101,4.66745752818018,0.509870395740988,9.49669670967799,2.16653929116256e-21,6.50912950940009e-19,2.85677698486799e-14,9.83295120357391e-12,1.70997939346261e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi12g04421",69.2017561448974,-4.14400883317137,-4.05156071755646,0.436756727734088,-9.47747360651326,2.60513850867943e-21,7.73255328913572e-19,3.22906357636702e-13,9.70908897634308e-11,6.18028205667472e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi02g01406",354.475334362679,-6.86537661046782,-6.69010233713945,0.721709707809377,-9.47230117829624,2.737454278545e-21,8.02856233407556e-19,2.92068541574765e-16,1.36432517483112e-13,7.58981286018436e-17,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi11g00460",434.36046618337,-10.1683349579003,-9.94042712016528,1.03452843254847,-9.46394815103577,2.96530370109823e-21,8.59449670355952e-19,7.1164381707198e-18,4.32927688622928e-15,0,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi18g04555",208.245193726814,3.69558468210527,3.60297086221105,0.404590704380496,9.44942600892193,3.40693782971071e-21,9.75968841543639e-19,2.74148101317654e-12,7.10043582412723e-10,3.94757757811096e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi11g01446",610.468170631161,7.30981067027954,7.12569013915977,0.778907785229167,9.43826974785534,3.78985640852092e-21,1.07318278713013e-18,1.8639106306799e-16,9.19962984678404e-14,1.12930369456115e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi01g01751",56.9377360638776,-7.76963187330109,-7.54390475360959,0.82230887340256,-9.41372262745254,4.78869446361292e-21,1.34061678188145e-18,1.18094231733141e-16,5.94082116905236e-14,4.37586915176397e-17,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi09g00384",194.42755582042,-2.1882920559447,-2.13821037089263,0.237914706934578,-9.40988022713931,4.96702587425966e-21,1.37491740941866e-18,1.61269054918342e-07,1.6351307006236e-05,9.53019054147014e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi05g04494",66.2581569069508,-5.80698933895503,-5.65262264893082,0.624167442706468,-9.39603180592199,5.66597246065749e-21,1.55096552823064e-18,3.68469721879363e-15,1.41747050803563e-12,2.75460331936914e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi17g01481",531.08471570937,9.87144375093375,9.48913377169907,1.02347245246684,9.38962071699881,6.0216702707795e-21,1.6302183383618e-18,1.60813556082009e-17,9.14504742075927e-15,2.12560211213034e-18,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi16g01733",224.106161687933,11.0311859642705,11.1859291428586,2.03735326792941,9.20532379641042,3.40642643776107e-20,9.12181757833498e-18,2.86039897230922e-17,1.49650353433274e-14,2.95141434521385e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi01g04170",373.083382433293,2.34567760824612,2.29269972805948,0.259461077057449,9.19423722029001,3.77664484197638e-20,1.00044540136484e-17,6.65279201857318e-08,7.40554835803642e-06,3.25662677638372e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi17g01380",167.741760152415,-7.06539645718347,-6.86724134198212,0.768495300723501,-9.15323396081795,5.52541468886193e-20,1.44243907284256e-17,1.95575317758354e-15,8.12072180514408e-13,8.49483573120004e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
"Vitvi14g02663",1747.02925709077,3.36745689299945,3.28113186041754,0.384804504466061,9.13847756850951,6.33376681930602e-20,1.62540291000441e-17,6.60582883489107e-11,1.44001563743263e-08,1.19017150274099e-10,TRUE,TRUE,TRUE,TRUE,"Rpv12+1",24,"Rpv12+1|24"
