"gene","baseMean","log2FC_MLE","log2FC_apeglm","lfcSE_apeglm","statistic_zero_null","pvalue_zero_null","padj_zero_null","pvalue_threshold_test","padj_threshold_test","FSOS_svalue","DE_primary_threshold_test","DE_zero_null_plus_effect_filter","DE_primary","leading_signal","genotype","timing","contrast"
"Vitvi09g00284",5763.08636394127,2.08119235402673,2.04156869655512,0.216155947925619,9.81428817923613,9.77252446068905e-23,3.68439441737447e-20,1.71102138590554e-07,1.83409006387804e-05,7.03960847960128e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi12g04565",1099.13333539332,1.97150855536199,1.93275529564889,0.203957648757176,9.80904201478301,1.02941167748626e-22,3.82133451785629e-20,6.70285005028303e-07,6.00478953648472e-05,2.24237155649917e-07,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi03g04047",55.3568762731153,3.50111869698499,3.42774752375171,0.356938537577564,9.80232208823373,1.1002667597323e-22,4.02247524933042e-20,1.25669412755849e-12,3.61251227283545e-10,3.78217416135736e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi07g00890",154.333504312037,-7.42293448598285,-7.23833427538053,0.7655637721415,-9.70526429663294,2.86333250877357e-22,1.01601985447349e-19,2.27471662707017e-17,1.45132468896411e-14,8.58017617647493e-18,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi06g00652",9637.59432759551,1.27364121985661,1.24972972289814,0.131778426597233,9.6762439563067,3.80436526785352e-22,1.33036999344982e-19,0.0188115943881638,0.318094697866824,0.00525426601732102,FALSE,TRUE,TRUE,FALSE,"Rpv12",24,"Rpv12|24"
"Vitvi19g04196",304.396767028992,5.8661799835541,5.74394064767457,0.613634043982489,9.67390975924487,3.89217862109344e-22,1.34163397069091e-19,5.08411591732165e-16,2.77073725585869e-13,3.70135852468895e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi12g02621",124.136194917438,-3.08142141137736,-3.01388331226234,0.321745535869781,-9.60852027002288,7.35990368039611e-22,2.50122698456729e-19,4.28300011428833e-11,9.25942148674946e-09,1.66223611085198e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi19g00664",672.037219197535,-1.58108996109848,-1.55298066842151,0.165591885045325,-9.60281514998842,7.77901745144948e-22,2.60694322341701e-19,0.00020835082879203,0.00880492622030808,6.11683678859514e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi01g00889",3471.62237947582,-2.78831527091577,-2.73043363567547,0.291214844267284,-9.59294291516093,8.56076822063144e-22,2.82962707391255e-19,3.81271531485274e-10,7.01088775011583e-08,1.24792890848773e-10,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi00g04313",119.678171837159,5.93218704846629,5.77937732238405,0.635842992387867,9.5546771656457,1.23969821493285e-21,3.98835709708196e-19,9.78603635488678e-16,4.92294086552852e-13,2.42220893727835e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi10g04464",814.94535049878,-3.6044867871435,-3.51503869368431,0.382591031521893,-9.50795823984773,1.94441297874823e-21,6.17325536371264e-19,3.20680445376401e-12,8.55987731694008e-10,2.46677062490212e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi12g04607",180.738962523509,10.1173077542921,9.87219916381152,1.020984745533,9.50297964142304,2.03968787904168e-21,6.39164010823333e-19,5.46509345392061e-18,3.6656764015669e-15,8.00887652078716e-20,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi18g04314",292.687928877476,-12.1078107525278,-13.4718893569109,3.34965458610964,-9.50082753568923,2.08228870754639e-21,6.44148002876753e-19,1.43921544674066e-18,1.1408617233724e-15,1.32094639592829e-05,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi04g04010",207.518405038871,-12.4483721987845,-12.2838172587158,1.46088858165083,-9.485611216393,2.40966709656606e-21,7.35985536367627e-19,1.34729018694102e-18,1.10136762500594e-15,5.09399051761511e-16,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi18g02695",98.647408180362,7.49305325946087,7.28127729342276,0.775020534906315,9.46714686815175,2.87591552895206e-21,8.67412072476052e-19,1.16559025892613e-16,6.92969899619288e-14,1.65766671929456e-17,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi15g00787",1038.86979610813,-2.31140685817933,-2.26687238673313,0.246494674193512,-9.44211995750219,3.65312230367776e-21,1.08822454401779e-18,4.228181312167e-08,4.98220697950345e-06,1.32376075820558e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi04g04009",134.254005514101,-13.2115870770804,-14.7284178326827,3.56695075270612,-9.3524952920886,8.56038717294257e-21,2.51894612312111e-18,2.69984383871534e-18,1.98281217753097e-15,8.58888893783861e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi12g01921",96.4921196424006,5.42798365719004,5.28633631077476,0.599915869860215,9.34271527382858,9.3894690445617e-21,2.72962046477385e-18,1.25369974773816e-14,5.20563995255278e-12,4.67085858339341e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi07g02979",198.157914461803,-3.79380225447137,-3.70302717081845,0.410290308316961,-9.27360529464057,1.79957918902627e-20,5.10847602964881e-18,4.26959055589164e-12,1.09498254266244e-09,2.15143825283776e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi16g04458",1409.33747199732,-13.3510153464781,-14.7752858821092,3.57574942346395,-9.26050624979237,2.03465198299716e-20,5.70861833694633e-18,5.31596686673917e-18,3.65948361229026e-15,8.26917577218748e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi12g04404",53.0562488138446,5.28481544041282,5.15632712554029,0.55915173218994,9.24422043365144,2.36961702253734e-20,6.57201024560961e-18,3.31450344906041e-14,1.2211844468165e-11,3.5977788286639e-15,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi08g04284",45.0168943446617,-6.29787143597138,-6.1922461807681,0.728564089293227,-9.22980335045526,2.71129207882069e-20,7.43417801930278e-18,4.10616266786377e-15,1.82056117336692e-12,5.53627464740733e-14,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi12g04235",274.57648423084,-13.4435917363471,-14.827378174967,3.610306703578,-9.20944931891535,3.27802276615739e-20,8.8871248679339e-18,7.67985394649094e-18,5.02243248465641e-15,9.10322134358914e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi07g02067",394.392876695653,-3.61470443798299,-3.52829356180569,0.397946012267381,-9.20805941370064,3.32073879861329e-20,8.90290071908223e-18,1.362909294237e-11,3.24112220254053e-09,9.2857165514048e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi07g01888",630.897692409926,-1.33064996877765,-1.306899152758,0.144791637853258,-9.20104893358951,3.54472386229971e-20,9.39897165642086e-18,0.011117005595479,0.21931353647974,0.0029487947559274,FALSE,TRUE,TRUE,FALSE,"Rpv12",24,"Rpv12|24"
"Vitvi12g04567",502.43270163573,1.92624449816864,1.89243908722262,0.211332439196411,9.19590671143021,3.71845185464209e-20,9.75244834789771e-18,4.89186687854697e-06,0.00033764207302351,1.57842428182845e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi04g02226",368.296336495084,-5.83180844886057,-5.66423480462722,0.679012766305014,-9.1629334222142,5.05053701469624e-20,1.31036997449038e-17,1.57826115662007e-14,6.35165132246527e-12,2.26399905439611e-13,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi12g02085",169.441942485609,2.04495301755517,2.00611055153932,0.225684087789187,9.15590209798583,5.39055192386405e-20,1.38370880181825e-17,1.44430361810379e-06,0.000117419505765609,4.06278374639828e-07,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi16g01733",224.106161687933,10.9113591957644,11.0593524943835,2.03383556156672,9.10345404773667,8.75037148732452e-20,2.22250224860688e-17,6.74619938459442e-17,4.10404255120013e-14,3.91768946466035e-08,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi13g00494",556.497550261896,-1.81669528551716,-1.77925391126276,0.201458379489393,-9.09876940524383,9.1361091883271e-20,2.29630394380359e-17,2.15360066430248e-05,0.0012519119950553,7.62886461911773e-06,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi07g00814",511.882377990134,5.26071539543988,5.11466519446689,0.619721823769709,9.09696903077295,9.28878305860641e-20,2.31060872599087e-17,8.67708354508451e-14,3.02645104607821e-11,1.33993365104734e-12,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi03g04402",277.851625310001,2.60553983940075,2.54294322166325,0.29009380820623,9.08917384135549,9.9794447029069e-20,2.45708184935143e-17,1.06700548410854e-08,1.49260943629922e-06,3.35548603815103e-09,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi00g04006",595.012791277058,3.46828646406762,3.37914546794725,0.386919137385459,9.0664963220726,1.2290555254675e-19,2.99554351252578e-17,5.50527004698296e-11,1.16138999321796e-08,4.85165361189278e-11,TRUE,TRUE,TRUE,TRUE,"Rpv12",24,"Rpv12|24"
"Vitvi19g02141",788.295654002214,1.19214660081544,1.17231692242111,0.132199789088519,9.0605165627771,1.29834216608969e-19,3.13276981255782e-17,0.0720973946399602,0.819285728230547,0.0222540266076953,FALSE,TRUE,TRUE,FALSE,"Rpv12",24,"Rpv12|24"
