"contrast","file","DE_genes"
"Rpv12|0","DGEA_Rpv12_vs_susceptible_0hpi_deseq2_NB_BE_model.csv",4124
"Rpv12|6","DGEA_Rpv12_vs_susceptible_6hpi_deseq2_NB_BE_model.csv",1503
"Rpv12|24","DGEA_Rpv12_vs_susceptible_24hpi_deseq2_NB_BE_model.csv",2693
"Rpv12+1|0","DGEA_Rpv12_1_vs_susceptible_0hpi_deseq2_NB_BE_model.csv",3159
"Rpv12+1|6","DGEA_Rpv12_1_vs_susceptible_6hpi_deseq2_NB_BE_model.csv",1522
"Rpv12+1|24","DGEA_Rpv12_1_vs_susceptible_24hpi_deseq2_NB_BE_model.csv",2392
"Rpv12+1+3|0","DGEA_Rpv12_1_3_vs_susceptible_0hpi_deseq2_NB_BE_model.csv",2957
"Rpv12+1+3|6","DGEA_Rpv12_1_3_vs_susceptible_6hpi_deseq2_NB_BE_model.csv",3877
"Rpv12+1+3|24","DGEA_Rpv12_1_3_vs_susceptible_24hpi_deseq2_NB_BE_model.csv",3433
