"geneID","spearman_rho","pvalue","padj","fdr","module_size"
"Vitvi18g04795",-0.169307497368039,0.323571829826416,0.330130107059409,0.330130107059409,32
"Vitvi19g00002",-0.624221522900733,4.73386834040076e-05,0.000109899825116365,0.000109899825116365,64
"Vitvi19g00008",-0.546507180803783,0.00056388190945942,0.00099486924272282,0.00099486924272282,1167
"Vitvi19g00009",-0.566821842633998,0.000313017471211837,0.000583728799789268,0.000583728799789268,1213
"Vitvi19g00014",-0.602582743783759,0.000100689603007756,0.000210824272046359,0.000210824272046359,687
"Vitvi19g00021",-0.169307497368039,0.323571829826416,0.330130107059409,0.330130107059409,6
"Vitvi19g00041",-0.875491595135099,2.808569499545e-12,1.70831239809825e-10,1.70831239809825e-10,1529
"Vitvi19g00042",-0.759552352981529,7.81948005924383e-08,5.0732786624374e-07,5.0732786624374e-07,1446
"Vitvi19g00052",0.200694727413819,0.240531540844746,0.247761743808327,0.247761743808327,69
"Vitvi19g00057",0.609871602834049,7.8569440725387e-05,0.000171648712318048,0.000171648712318048,750
"Vitvi19g00064",-0.645746403000758,2.10820008752169e-05,5.3973175863981e-05,5.3973175863981e-05,5
"Vitvi19g00066",0.523772082433948,0.00104397040540408,0.00174170056892443,0.00174170056892443,4
"Vitvi19g00084",0.815129354419202,1.42580956091387e-09,1.4534893833953e-08,1.4534893833953e-08,3
"Vitvi19g00094",0.537623510496927,0.000721034778308663,0.00124240624336047,0.00124240624336047,87
"Vitvi19g00098",-0.57399680266734,0.000251925466762095,0.000478481390032924,0.000478481390032924,544
"Vitvi19g00102",-0.411175350750953,0.0127285678576514,0.015381757747185,0.015381757747185,19
"Vitvi19g00112",0.237030496315255,0.163946637501507,0.171071695085561,0.171071695085561,16
"Vitvi19g00122",-0.578739004162356,0.000217642283225512,0.000421371624738199,0.000421371624738199,1492
"Vitvi19g00128",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,58
"Vitvi19g00134",-0.373339308648633,0.0249117639239838,0.0286663983731921,0.0286663983731921,5
"Vitvi19g00138",0.545296962533973,0.000583320667650517,0.00102200133297675,0.00102200133297675,24
"Vitvi19g00140",0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,314
"Vitvi19g00141",-0.279823441300328,0.0983522347340234,0.10466146104733,0.10466146104733,423
"Vitvi19g00145",-0.723551230754522,6.16320832208703e-07,2.43032185537078e-06,2.43032185537078e-06,1528
"Vitvi19g00147",-0.765714049967745,5.29812895788197e-08,3.60401148775214e-07,3.60401148775214e-07,1265
"Vitvi19g00150",0.411175350750953,0.0127285678576514,0.015381757747185,0.015381757747185,716
"Vitvi19g00151",-0.516597122400606,0.00125690591977388,0.00207325566292193,0.00207325566292193,77
"Vitvi19g00159",-0.750289519408583,1.37448227308175e-07,6.62638448561673e-07,6.62638448561673e-07,301
"Vitvi19g00164",0.48468611999998,0.00273778266345129,0.0042658160178013,0.0042658160178013,436
"Vitvi19g00166",0.750289519408583,1.37448227308174e-07,6.62638448561673e-07,6.62638448561673e-07,43
"Vitvi19g00174",-0.750289519408583,1.37448227308175e-07,6.62638448561673e-07,6.62638448561673e-07,69
"Vitvi19g00177",-0.886455961409509,6.39596104105695e-13,8.6277497233061e-11,8.6277497233061e-11,25
"Vitvi19g00181",-0.523984994594573,0.00103817108302138,0.00173878171981943,0.00173878171981943,25
"Vitvi19g00185",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,86
"Vitvi19g00198",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,304
"Vitvi19g00200",-0.716412599866176,8.93892664680424e-07,3.38058163704788e-06,3.38058163704788e-06,932
"Vitvi19g00201",0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,16
"Vitvi19g00206",-0.708254164565209,1.34895834447137e-06,4.8721378935652e-06,4.8721378935652e-06,36
"Vitvi19g00210",-0.353127065939054,0.0346365270501543,0.0387095407960613,0.0387095407960613,10
"Vitvi19g00214",0.750289519408583,1.37448227308174e-07,6.62638448561673e-07,6.62638448561673e-07,62
"Vitvi19g00218",-0.563283869189166,0.00034775734695725,0.000641952674618353,0.000641952674618353,67
"Vitvi19g00221",-0.824392187992147,6.42105911361328e-10,9.02449342290294e-09,9.02449342290294e-09,1622
"Vitvi19g00239",-0.760088730172259,7.5624164511901e-08,4.95939601772116e-07,4.95939601772116e-07,75
"Vitvi19g00243",-0.645746403000758,2.10820008752169e-05,5.3973175863981e-05,5.3973175863981e-05,88
"Vitvi19g00255",0.816811769737353,1.23759826433005e-09,1.2978778349634e-08,1.2978778349634e-08,95
"Vitvi19g00256",0.382151208345003,0.0214447164072558,0.0247431212545938,0.0247431212545938,49
"Vitvi19g00257",-0.707062962734838,1.43083923232176e-06,5.11194104587203e-06,5.11194104587203e-06,342
"Vitvi19g00261",-0.764183769768002,5.84225956778788e-08,3.90500481550217e-07,3.90500481550217e-07,1867
"Vitvi19g00270",0.892976923999462,2.46455444284885e-13,7.79822662893259e-11,7.79822662893259e-11,767
"Vitvi19g00271",0.661853063790958,1.10347350043172e-05,3.1822414380289e-05,3.1822414380289e-05,867
"Vitvi19g00275",-0.82902360477862,4.23397938922474e-10,6.82203434038662e-09,6.82203434038662e-09,1196
"Vitvi19g00276",-0.478898349698169,0.00312849885508842,0.0042658160178013,0.0042658160178013,297
"Vitvi19g00280",-0.740378003562767,2.44817524107697e-07,1.09441544895628e-06,1.09441544895628e-06,1929
